z,u,x1,x2
-1.547,-0.652,0.000,25.000
-0.966,-0.094,0.000,25.000
-0.897,0.290,0.000,25.000
-0.312,-0.631,0.000,25.000
-1.388,-1.514,0.000,25.000
-0.377,0.569,0.000,25.000
-0.053,0.876,8.571,18.571
-2.237,-0.537,0.000,25.000
0.419,1.530,8.571,18.571
-0.847,-1.117,0.000,25.000
-0.761,0.360,0.000,25.000
-0.292,0.755,0.000,25.000
-1.377,-0.066,0.000,25.000
-0.215,-0.113,0.000,25.000
-1.230,-0.399,0.000,25.000
-1.132,0.704,0.000,25.000
-0.774,0.891,0.000,25.000
-0.540,0.492,0.000,25.000
0.236,1.622,8.571,18.571
-0.710,-0.688,0.000,25.000
-0.184,0.380,8.571,18.571
-0.286,0.903,0.000,25.000
-0.286,0.874,0.000,25.000
-1.858,-0.054,0.000,25.000
-0.701,0.630,0.000,25.000
-2.114,-1.558,0.000,25.000
-1.519,-0.623,0.000,25.000
-0.763,0.102,0.000,25.000
-0.448,0.985,0.000,25.000
-1.384,0.435,0.000,25.000
0.278,1.548,8.571,18.571
-0.038,1.259,8.571,18.571
-1.874,-1.405,0.000,25.000
-1.142,-1.036,0.000,25.000
0.355,1.218,8.571,18.571
-0.197,1.384,8.571,18.571
-0.639,0.127,0.000,25.000
-0.940,0.777,0.000,25.000
-1.111,-0.241,0.000,25.000
-2.879,-0.887,0.000,25.000
-0.203,0.260,0.000,25.000
1.523,1.182,16.000,0.000
-1.580,0.315,0.000,25.000
-2.556,-0.587,0.000,25.000
-0.633,-0.165,0.000,25.000
-0.990,-0.056,0.000,25.000
-2.736,-1.973,0.000,25.000
-1.446,-0.310,0.000,25.000
-0.996,-0.315,0.000,25.000
-1.351,0.343,0.000,25.000
-0.533,0.480,0.000,25.000
-1.234,-0.268,0.000,25.000
0.501,0.769,8.571,18.571
-1.044,-0.855,0.000,25.000
-0.935,-1.355,0.000,25.000
-0.575,0.187,0.000,25.000
-1.925,-0.906,0.000,25.000
0.228,1.041,8.571,18.571
-4.536,-4.437,0.000,25.000
-2.015,-0.820,0.000,25.000
-0.681,-0.087,0.000,25.000
-0.566,-0.233,0.000,25.000
0.289,1.029,8.571,18.571
-0.932,-0.277,0.000,25.000
-0.937,0.252,0.000,25.000
-0.990,0.446,0.000,25.000
-2.953,-0.989,0.000,25.000
-0.639,0.625,0.000,25.000
-3.184,-2.165,0.000,25.000
-0.708,0.119,0.000,25.000
-0.785,0.231,0.000,25.000
-1.810,-0.954,0.000,25.000
-0.592,0.259,0.000,25.000
-2.057,-1.347,0.000,25.000
-1.961,-0.451,0.000,25.000
-0.777,0.061,0.000,25.000
-0.102,1.508,8.571,18.571
-2.277,-0.912,0.000,25.000
-2.619,0.138,0.000,25.000
-1.813,-0.020,0.000,25.000
-1.779,-1.136,0.000,25.000
-0.854,-0.049,0.000,25.000
-0.367,-0.294,0.000,25.000
-0.727,0.472,0.000,25.000
-2.814,-1.910,0.000,25.000
-1.279,-0.782,0.000,25.000
-0.786,0.226,0.000,25.000
-1.491,-1.402,0.000,25.000
-1.900,-0.842,0.000,25.000
0.332,0.987,8.571,18.571
0.296,1.016,8.571,18.571
-1.714,-0.231,0.000,25.000
0.149,0.040,8.571,18.571
-0.162,0.938,8.571,18.571
-0.424,0.861,0.000,25.000
-1.217,1.019,0.000,25.000
-1.827,-1.258,0.000,25.000
-0.805,0.368,0.000,25.000
-1.700,-1.920,0.000,25.000
-0.297,0.036,0.000,25.000
-1.183,0.065,0.000,25.000
-2.359,-2.430,0.000,25.000
-2.182,-1.508,0.000,25.000
1.438,2.613,16.000,0.000
-0.493,-0.233,0.000,25.000
1.434,2.170,16.000,0.000
0.248,3.027,8.571,18.571
2.181,2.790,8.571,18.571
1.851,1.372,8.571,18.571
2.595,2.055,8.571,18.571
2.683,2.532,8.571,18.571
1.266,2.126,16.000,0.000
1.611,4.023,16.000,0.000
1.083,1.768,16.000,0.000
1.087,3.434,16.000,0.000
3.472,2.382,8.571,18.571
1.474,3.257,16.000,0.000
0.728,3.443,8.571,18.571
1.957,3.242,8.571,18.571
-0.442,3.978,0.000,25.000
-1.189,5.944,0.000,25.000
0.603,3.166,8.571,18.571
0.950,3.197,16.000,0.000
0.184,3.645,8.571,18.571
0.174,3.753,8.571,18.571
0.265,3.079,8.571,18.571
0.524,2.733,8.571,18.571
1.502,2.829,16.000,0.000
1.158,3.549,16.000,0.000
1.333,2.300,16.000,0.000
-0.014,3.317,8.571,18.571
-0.383,4.262,0.000,25.000
0.839,2.625,8.571,18.571
-1.115,4.765,0.000,25.000
1.726,2.597,8.571,18.571
0.243,4.368,8.571,18.571
0.070,3.977,8.571,18.571
-0.576,4.811,0.000,25.000
1.811,2.746,8.571,18.571
1.394,3.342,16.000,0.000
1.532,3.790,16.000,0.000
0.725,4.773,8.571,18.571
0.453,3.807,8.571,18.571
2.862,1.957,8.571,18.571
-0.731,3.840,0.000,25.000
2.279,0.701,8.571,18.571
0.357,2.457,8.571,18.571
2.231,1.053,8.571,18.571
0.392,1.797,8.571,18.571
0.588,2.503,8.571,18.571
3.159,0.670,8.571,18.571
1.417,2.038,16.000,0.000
1.303,3.554,16.000,0.000
1.234,3.150,16.000,0.000
1.298,4.051,16.000,0.000
0.843,2.816,8.571,18.571
1.733,2.550,8.571,18.571
2.481,1.362,8.571,18.571
0.041,4.571,8.571,18.571
0.903,3.503,8.571,18.571
0.759,3.405,8.571,18.571
0.874,2.986,8.571,18.571
2.800,0.322,8.571,18.571
-0.123,4.795,8.571,18.571
1.052,1.291,16.000,0.000
-2.071,4.317,0.000,25.000
1.077,3.315,16.000,0.000
0.348,4.087,8.571,18.571
0.329,3.717,8.571,18.571
0.728,3.129,8.571,18.571
2.559,2.033,8.571,18.571
0.491,2.794,8.571,18.571
-0.344,4.332,0.000,25.000
2.792,1.057,8.571,18.571
0.891,3.090,8.571,18.571
1.138,2.983,16.000,0.000
1.162,2.649,16.000,0.000
1.594,3.064,16.000,0.000
2.293,1.601,8.571,18.571
1.014,3.623,16.000,0.000
0.790,3.788,8.571,18.571
0.828,2.334,8.571,18.571
1.096,2.014,16.000,0.000
1.422,2.283,16.000,0.000
1.095,3.480,16.000,0.000
1.774,2.706,8.571,18.571
0.248,3.290,8.571,18.571
3.056,1.634,8.571,18.571
0.516,1.204,8.571,18.571
1.760,1.840,8.571,18.571
-0.393,3.047,0.000,25.000
-0.349,3.052,0.000,25.000
-0.266,5.337,0.000,25.000
3.488,2.496,8.571,18.571
-0.054,3.150,8.571,18.571
2.191,2.210,8.571,18.571
1.401,3.025,16.000,0.000
2.342,1.334,8.571,18.571
1.163,4.011,16.000,0.000
1.769,2.470,8.571,18.571
2.176,3.127,8.571,18.571
0.681,4.758,8.571,18.571
0.242,3.982,8.571,18.571
2.732,1.137,8.571,18.571
2.583,2.733,8.571,18.571
2.118,2.406,8.571,18.571
1.403,3.061,16.000,0.000
1.818,1.156,8.571,18.571
0.254,3.852,8.571,18.571
0.973,2.339,16.000,0.000
-0.168,3.544,8.571,18.571
1.476,3.122,16.000,0.000
1.588,2.401,16.000,0.000
0.561,2.690,8.571,18.571
2.286,1.419,8.571,18.571
0.505,3.156,8.571,18.571
0.731,3.672,8.571,18.571
1.060,2.567,16.000,0.000
0.097,3.418,8.571,18.571
0.685,3.758,8.571,18.571
2.416,1.812,8.571,18.571
0.029,2.852,8.571,18.571
1.224,3.289,16.000,0.000
0.013,3.988,8.571,18.571
1.144,2.235,16.000,0.000
0.929,1.922,8.571,18.571
1.342,2.347,16.000,0.000
0.985,3.135,16.000,0.000
-0.865,4.292,0.000,25.000
1.550,2.435,16.000,0.000
2.577,1.470,8.571,18.571
0.447,3.042,8.571,18.571
1.531,1.338,16.000,0.000
-0.676,4.363,0.000,25.000
1.520,2.920,16.000,0.000
3.519,0.359,8.571,18.571
0.952,3.118,16.000,0.000
2.245,1.611,8.571,18.571
0.439,3.972,8.571,18.571
0.164,3.346,8.571,18.571
-0.149,4.456,8.571,18.571
2.477,2.035,8.571,18.571
1.204,4.073,16.000,0.000
1.978,2.877,8.571,18.571
2.737,1.227,8.571,18.571
2.881,2.488,8.571,18.571
3.724,1.003,8.571,18.571
0.736,3.401,8.571,18.571
1.186,0.986,16.000,0.000
0.692,3.578,8.571,18.571
-0.262,3.250,0.000,25.000
-0.462,4.212,0.000,25.000
0.333,3.155,8.571,18.571
0.749,3.465,8.571,18.571
0.373,3.385,8.571,18.571
2.611,1.671,8.571,18.571
0.957,4.054,16.000,0.000
1.530,3.723,16.000,0.000
2.131,2.795,8.571,18.571
1.284,3.272,16.000,0.000
2.471,2.642,8.571,18.571
1.769,3.048,8.571,18.571
0.375,3.049,8.571,18.571
-0.799,3.957,0.000,25.000
0.565,3.760,8.571,18.571
0.898,2.459,8.571,18.571
-0.701,4.331,0.000,25.000
1.902,2.578,8.571,18.571
0.470,3.973,8.571,18.571
0.026,4.723,8.571,18.571
2.009,2.549,8.571,18.571
-0.047,3.025,8.571,18.571
1.499,3.213,16.000,0.000
0.492,3.282,8.571,18.571
0.109,3.848,8.571,18.571
2.415,2.299,8.571,18.571
0.306,2.460,8.571,18.571
-0.755,3.767,0.000,25.000
2.344,2.420,8.571,18.571
1.847,3.464,8.571,18.571
-0.924,5.153,0.000,25.000
0.158,3.555,8.571,18.571
2.828,2.348,8.571,18.571
2.862,3.250,8.571,18.571
0.688,3.473,8.571,18.571
1.366,2.061,16.000,0.000
-0.034,2.311,8.571,18.571
-0.670,3.404,0.000,25.000
1.590,2.364,16.000,0.000
2.743,1.199,8.571,18.571
2.034,2.152,8.571,18.571
-0.022,3.400,8.571,18.571
1.200,3.603,16.000,0.000
0.090,4.402,8.571,18.571
-1.223,5.504,0.000,25.000
2.355,3.150,8.571,18.571
-0.421,3.984,0.000,25.000
-0.630,3.781,0.000,25.000
0.574,2.634,8.571,18.571
1.428,3.331,16.000,0.000
-0.301,4.717,0.000,25.000
1.751,2.294,8.571,18.571
2.034,3.079,8.571,18.571
-0.344,2.854,0.000,25.000
-0.298,3.373,0.000,25.000
-0.405,-1.274,0.000,25.000
2.250,7.235,8.571,18.571
-0.959,7.859,0.000,25.000
-1.239,3.074,0.000,25.000
-0.622,5.518,0.000,25.000
0.117,-3.823,8.571,18.571
-2.293,-0.713,0.000,25.000
-2.332,4.296,0.000,25.000
-0.333,3.946,0.000,25.000
-0.319,-2.400,0.000,25.000
1.123,2.612,16.000,0.000
-2.556,1.540,0.000,25.000
3.681,5.521,8.571,18.571
-0.471,4.000,0.000,25.000
2.685,4.998,8.571,18.571
2.879,-3.608,8.571,18.571
-1.997,6.927,0.000,25.000
-3.436,3.705,0.000,25.000
2.026,-2.251,8.571,18.571
-3.268,3.189,0.000,25.000
-1.656,7.430,0.000,25.000
0.040,0.088,8.571,18.571
3.298,2.878,8.571,18.571
-0.114,-2.156,8.571,18.571
2.297,0.539,8.571,18.571
-2.084,6.969,0.000,25.000
0.448,0.049,8.571,18.571
-0.988,3.736,0.000,25.000
-3.159,6.229,0.000,25.000
3.804,-1.702,8.571,18.571
3.393,-1.634,8.571,18.571
3.587,1.575,8.571,18.571
-3.569,-0.952,0.000,25.000
1.292,-0.912,16.000,0.000
2.490,-1.934,8.571,18.571
0.350,-2.545,8.571,18.571
3.980,7.102,8.571,18.571
-3.323,-3.023,0.000,25.000
3.334,1.423,8.571,18.571
2.116,3.714,8.571,18.571
0.628,5.738,8.571,18.571
0.522,-2.521,8.571,18.571
-3.097,0.153,0.000,25.000
-2.904,1.396,0.000,25.000
2.557,-3.801,8.571,18.571
0.016,-3.415,8.571,18.571
-3.631,7.016,0.000,25.000
3.310,1.602,8.571,18.571
2.691,-2.355,8.571,18.571
-1.200,0.846,0.000,25.000
0.621,0.183,8.571,18.571
2.949,6.374,8.571,18.571
2.966,-3.943,8.571,18.571
2.299,-0.896,8.571,18.571
1.958,-3.906,8.571,18.571
-3.936,-1.577,0.000,25.000
-2.352,3.031,0.000,25.000
-1.819,-0.134,0.000,25.000
-1.675,-1.411,0.000,25.000
-2.673,3.473,0.000,25.000
-3.176,-1.080,0.000,25.000
0.717,3.349,8.571,18.571
-3.292,6.611,0.000,25.000
3.575,5.999,8.571,18.571
-3.211,3.706,0.000,25.000
3.777,-0.067,8.571,18.571
-1.976,3.059,0.000,25.000
-1.286,-0.816,0.000,25.000
1.389,4.378,16.000,0.000
-1.813,1.643,0.000,25.000
-3.790,-3.635,0.000,25.000
0.699,5.262,8.571,18.571
2.573,4.377,8.571,18.571
-2.003,7.473,0.000,25.000
-0.113,2.776,8.571,18.571
-2.283,0.143,0.000,25.000
2.442,-2.885,8.571,18.571
-1.697,2.297,0.000,25.000
0.705,-2.521,8.571,18.571
-2.296,7.022,0.000,25.000
0.438,-0.839,8.571,18.571
-0.753,-1.946,0.000,25.000
-2.443,5.513,0.000,25.000
-3.648,-0.481,0.000,25.000
3.609,6.353,8.571,18.571
0.491,-0.735,8.571,18.571
2.416,3.495,8.571,18.571
-3.584,-0.128,0.000,25.000
-0.153,3.606,8.571,18.571
-0.668,0.325,0.000,25.000
-0.294,6.502,0.000,25.000
0.081,7.223,8.571,18.571
-3.972,5.048,0.000,25.000
-0.914,6.276,0.000,25.000
-2.516,3.035,0.000,25.000
-1.285,3.608,0.000,25.000
0.799,-0.309,8.571,18.571
2.883,-0.079,8.571,18.571
-0.089,-2.938,8.571,18.571
0.706,7.619,8.571,18.571
