z,u,x1,x2
-0.635,-0.355,0.000,25.000
-1.279,0.027,0.000,25.000
-1.810,-1.307,0.000,25.000
-0.407,0.104,8.571,18.571
-1.286,-0.372,0.000,25.000
-0.746,-0.143,0.000,25.000
-2.162,-0.546,0.000,25.000
-1.228,-1.244,0.000,25.000
-1.563,-0.128,0.000,25.000
-1.200,0.095,0.000,25.000
-2.329,-0.886,0.000,25.000
-2.610,-0.493,0.000,25.000
-2.213,-0.928,0.000,25.000
-1.535,-0.318,0.000,25.000
-1.910,-0.728,0.000,25.000
-1.587,-0.688,0.000,25.000
-1.008,0.400,0.000,25.000
-0.549,0.031,8.571,18.571
-1.052,0.214,0.000,25.000
-1.078,0.987,0.000,25.000
-0.692,-0.276,0.000,25.000
-3.502,-2.691,0.000,25.000
-3.013,-1.561,0.000,25.000
-1.257,-0.675,0.000,25.000
-0.941,-0.416,0.000,25.000
-1.705,-0.766,0.000,25.000
-1.774,0.654,0.000,25.000
0.299,0.533,8.571,18.571
-0.787,0.600,0.000,25.000
-2.501,-1.754,0.000,25.000
-1.679,-1.099,0.000,25.000
-0.438,-0.587,8.571,18.571
0.010,1.605,8.571,18.571
-2.369,-0.735,0.000,25.000
-0.591,-1.294,0.000,25.000
0.109,0.197,8.571,18.571
-0.966,-0.097,0.000,25.000
-2.431,-0.410,0.000,25.000
-2.221,-0.962,0.000,25.000
-2.502,-1.697,0.000,25.000
-0.186,3.725,8.571,18.571
1.073,3.744,8.571,18.571
0.322,3.131,8.571,18.571
1.192,3.592,8.571,18.571
1.140,4.922,8.571,18.571
0.504,3.871,8.571,18.571
2.306,1.424,8.571,18.571
2.712,2.601,8.571,18.571
0.662,2.391,8.571,18.571
0.898,3.153,8.571,18.571
0.548,3.823,8.571,18.571
0.408,3.578,8.571,18.571
0.003,2.667,8.571,18.571
2.349,1.463,8.571,18.571
0.699,2.197,8.571,18.571
-0.052,4.146,8.571,18.571
1.503,2.762,8.571,18.571
-0.397,3.101,8.571,18.571
0.340,3.849,8.571,18.571
0.630,3.925,8.571,18.571
2.459,2.514,8.571,18.571
0.662,4.467,8.571,18.571
2.099,2.364,8.571,18.571
1.298,1.877,8.571,18.571
-0.474,3.982,8.571,18.571
0.484,3.418,8.571,18.571
-0.066,3.750,8.571,18.571
0.916,3.750,8.571,18.571
3.572,0.314,8.571,18.571
2.762,2.487,8.571,18.571
0.293,3.795,8.571,18.571
0.327,3.979,8.571,18.571
2.177,3.038,8.571,18.571
-0.299,5.107,8.571,18.571
0.035,4.010,8.571,18.571
1.725,2.992,8.571,18.571
1.569,2.412,8.571,18.571
0.898,2.361,8.571,18.571
0.430,3.527,8.571,18.571
1.758,3.552,8.571,18.571
1.103,2.095,8.571,18.571
1.827,2.500,8.571,18.571
-0.164,4.279,8.571,18.571
1.285,1.356,8.571,18.571
1.911,3.203,8.571,18.571
0.327,2.992,8.571,18.571
0.484,2.990,8.571,18.571
1.537,3.094,8.571,18.571
0.321,4.001,8.571,18.571
1.930,2.520,8.571,18.571
0.787,2.658,8.571,18.571
1.794,1.964,8.571,18.571
0.861,3.087,8.571,18.571
3.637,0.076,8.571,18.571
-1.217,4.231,0.000,25.000
0.342,4.277,8.571,18.571
1.427,3.814,8.571,18.571
1.728,2.275,8.571,18.571
1.342,3.230,8.571,18.571
1.337,5.029,8.571,18.571
1.489,3.228,8.571,18.571
-0.510,4.619,8.571,18.571
1.452,3.800,8.571,18.571
2.350,2.456,8.571,18.571
1.597,2.415,8.571,18.571
1.718,3.569,8.571,18.571
1.062,1.390,8.571,18.571
0.943,2.281,8.571,18.571
1.066,3.610,8.571,18.571
-0.037,3.102,8.571,18.571
2.550,1.930,8.571,18.571
1.410,1.481,8.571,18.571
-0.623,4.431,0.000,25.000
0.857,3.463,8.571,18.571
0.873,3.256,8.571,18.571
0.388,3.164,8.571,18.571
0.580,2.964,8.571,18.571
0.267,3.811,8.571,18.571
1.132,3.206,8.571,18.571
0.302,4.485,8.571,18.571
0.360,3.467,8.571,18.571
-0.639,4.050,0.000,25.000
2.227,3.088,8.571,18.571
1.998,2.442,8.571,18.571
0.631,3.291,8.571,18.571
1.262,2.450,8.571,18.571
1.362,1.690,8.571,18.571
2.654,1.318,8.571,18.571
-0.739,3.521,0.000,25.000
0.700,3.486,8.571,18.571
0.351,4.325,8.571,18.571
0.080,3.330,8.571,18.571
0.772,3.032,8.571,18.571
2.195,2.200,8.571,18.571
2.108,2.662,8.571,18.571
0.032,2.962,8.571,18.571
-0.066,4.228,8.571,18.571
-0.067,2.134,8.571,18.571
1.295,2.084,8.571,18.571
1.292,1.837,8.571,18.571
2.690,2.304,8.571,18.571
0.725,1.557,8.571,18.571
1.469,1.913,8.571,18.571
1.266,2.615,8.571,18.571
0.646,2.870,8.571,18.571
2.111,4.209,8.571,18.571
1.131,1.581,8.571,18.571
-0.056,3.744,8.571,18.571
1.266,1.739,8.571,18.571
-0.495,3.682,8.571,18.571
-0.140,5.410,8.571,18.571
-0.090,3.777,8.571,18.571
-2.176,5.191,0.000,25.000
0.568,2.565,8.571,18.571
0.855,3.371,8.571,18.571
0.172,3.667,8.571,18.571
0.257,3.494,8.571,18.571
0.428,2.953,8.571,18.571
0.514,3.992,8.571,18.571
1.486,2.548,8.571,18.571
2.487,2.790,8.571,18.571
-0.929,5.225,0.000,25.000
-0.290,4.770,8.571,18.571
0.532,2.735,8.571,18.571
0.031,3.157,8.571,18.571
1.255,3.207,8.571,18.571
1.178,1.992,8.571,18.571
1.805,2.580,8.571,18.571
1.442,3.172,8.571,18.571
-0.955,4.378,0.000,25.000
0.175,4.066,8.571,18.571
1.205,2.373,8.571,18.571
1.989,2.006,8.571,18.571
1.628,0.669,8.571,18.571
1.863,2.144,8.571,18.571
1.129,2.244,8.571,18.571
1.696,2.920,8.571,18.571
2.012,2.047,8.571,18.571
0.503,2.526,8.571,18.571
0.025,3.518,8.571,18.571
-1.200,4.710,0.000,25.000
1.941,3.715,8.571,18.571
0.017,3.880,8.571,18.571
3.627,1.337,8.571,18.571
2.384,2.010,8.571,18.571
1.080,3.056,8.571,18.571
1.003,2.624,8.571,18.571
1.367,2.556,8.571,18.571
1.685,1.924,8.571,18.571
-0.427,3.254,8.571,18.571
0.288,4.256,8.571,18.571
-1.320,5.915,0.000,25.000
1.086,3.338,8.571,18.571
2.978,1.524,8.571,18.571
2.329,2.870,8.571,18.571
1.338,2.839,8.571,18.571
1.772,1.909,8.571,18.571
1.516,2.928,8.571,18.571
-0.129,3.744,8.571,18.571
1.892,0.892,8.571,18.571
0.383,4.101,8.571,18.571
0.807,3.173,8.571,18.571
0.849,3.014,8.571,18.571
0.025,3.970,8.571,18.571
1.610,1.916,8.571,18.571
2.931,1.652,8.571,18.571
1.534,2.238,8.571,18.571
1.763,1.778,8.571,18.571
0.398,3.661,8.571,18.571
1.253,3.655,8.571,18.571
0.384,3.100,8.571,18.571
-0.032,3.155,8.571,18.571
0.250,3.870,8.571,18.571
0.637,3.505,8.571,18.571
0.684,2.207,8.571,18.571
-0.689,4.164,0.000,25.000
1.909,2.257,8.571,18.571
0.668,2.933,8.571,18.571
1.813,2.626,8.571,18.571
-0.422,4.337,8.571,18.571
1.452,3.214,8.571,18.571
1.004,1.914,8.571,18.571
2.018,1.615,8.571,18.571
0.545,1.918,8.571,18.571
0.945,3.189,8.571,18.571
1.968,2.078,8.571,18.571
-1.687,5.335,0.000,25.000
2.008,1.243,8.571,18.571
1.502,1.838,8.571,18.571
1.541,2.273,8.571,18.571
2.144,2.053,8.571,18.571
1.216,2.906,8.571,18.571
3.211,1.669,8.571,18.571
-0.821,4.828,0.000,25.000
1.135,2.700,8.571,18.571
-1.070,3.587,0.000,25.000
-0.706,3.805,0.000,25.000
-0.348,4.729,8.571,18.571
0.561,2.612,8.571,18.571
2.271,0.207,8.571,18.571
2.145,-3.137,8.571,18.571
-1.326,-3.683,0.000,25.000
3.466,7.628,8.571,18.571
-2.253,-0.635,0.000,25.000
-1.094,6.180,0.000,25.000
-0.404,6.974,8.571,18.571
-3.105,-3.594,0.000,25.000
-1.394,5.238,0.000,25.000
-3.477,6.646,0.000,25.000
2.745,4.987,8.571,18.571
-3.348,-1.504,0.000,25.000
-0.135,-2.763,8.571,18.571
-1.047,-0.724,0.000,25.000
-2.062,2.812,0.000,25.000
1.875,0.456,8.571,18.571
-1.274,-1.207,0.000,25.000
-3.990,4.579,0.000,25.000
3.991,-0.277,8.571,18.571
3.361,-0.778,8.571,18.571
1.226,-3.022,8.571,18.571
-1.036,3.557,0.000,25.000
-3.374,-1.419,0.000,25.000
1.131,-2.408,8.571,18.571
-2.656,-0.663,0.000,25.000
-0.618,-1.773,0.000,25.000
-3.140,-0.809,0.000,25.000
2.153,-3.257,8.571,18.571
3.431,-2.890,8.571,18.571
1.227,1.367,8.571,18.571
-3.071,-2.237,0.000,25.000
-0.946,-3.478,0.000,25.000
2.908,6.034,8.571,18.571
-2.772,5.369,0.000,25.000
-3.303,3.611,0.000,25.000
0.937,1.510,8.571,18.571
3.211,-0.221,8.571,18.571
2.803,5.611,8.571,18.571
1.878,7.602,8.571,18.571
-3.966,2.118,0.000,25.000
-0.192,3.734,8.571,18.571
-0.746,2.024,0.000,25.000
-1.314,-2.478,0.000,25.000
-2.531,5.276,0.000,25.000
3.761,-1.284,8.571,18.571
1.432,-3.076,8.571,18.571
0.001,5.742,8.571,18.571
-2.852,7.321,0.000,25.000
1.478,-2.228,8.571,18.571
2.210,-0.227,8.571,18.571
0.670,6.951,8.571,18.571
1.952,4.873,8.571,18.571
-2.427,5.883,0.000,25.000
-2.553,4.279,0.000,25.000
1.775,6.061,8.571,18.571
-2.081,-3.317,0.000,25.000
-0.801,2.119,0.000,25.000
2.529,2.168,8.571,18.571
1.284,4.139,8.571,18.571
2.843,-1.739,8.571,18.571
-1.785,-1.634,0.000,25.000
-3.404,2.563,0.000,25.000
2.097,3.360,8.571,18.571
-2.490,-1.322,0.000,25.000
3.557,7.211,8.571,18.571
-2.085,3.471,0.000,25.000
-3.064,-0.470,0.000,25.000
-3.291,-0.581,0.000,25.000
-3.234,-3.184,0.000,25.000
2.563,4.668,8.571,18.571
-2.718,-1.979,0.000,25.000
-3.844,7.276,0.000,25.000
-2.946,7.867,0.000,25.000
3.904,1.169,8.571,18.571
2.888,2.950,8.571,18.571
1.117,6.703,8.571,18.571
3.580,7.431,8.571,18.571
2.140,-1.080,8.571,18.571
-3.508,-0.788,0.000,25.000
-1.633,5.903,0.000,25.000
1.992,-3.045,8.571,18.571
-3.563,-0.659,0.000,25.000
0.371,0.551,8.571,18.571
2.691,-0.074,8.571,18.571
1.719,-1.979,8.571,18.571
0.738,0.957,8.571,18.571
-1.816,2.542,0.000,25.000
0.485,6.819,8.571,18.571
2.946,0.338,8.571,18.571
0.327,4.802,8.571,18.571
-0.337,0.504,8.571,18.571
-0.850,3.219,0.000,25.000
-3.369,6.314,0.000,25.000
-0.598,2.966,0.000,25.000
1.767,4.559,8.571,18.571
3.374,0.043,8.571,18.571
3.976,3.505,8.571,18.571
3.379,-2.345,8.571,18.571
-2.447,4.629,0.000,25.000
2.592,1.395,8.571,18.571
-0.657,-1.194,0.000,25.000
