z,u,x1,x2
0.856,1.224,8.571,18.571
-0.665,-0.351,8.571,18.571
-1.356,-0.803,0.000,25.000
-0.766,0.528,8.571,18.571
-2.690,-0.824,-0.000,25.000
0.192,1.333,8.571,18.571
-0.783,0.261,8.571,18.571
-0.462,0.378,8.571,18.571
-1.668,-0.594,0.000,25.000
-0.610,0.297,8.571,18.571
-0.613,-0.358,8.571,18.571
-2.069,-1.634,0.000,25.000
-1.215,-0.705,0.000,25.000
0.724,2.154,8.571,18.571
-1.649,-0.207,0.000,25.000
-0.845,0.263,8.571,18.571
-0.033,1.861,8.571,18.571
0.578,1.139,8.571,18.571
-1.857,-0.917,0.000,25.000
-2.132,-1.275,0.000,25.000
-2.675,-0.158,-0.000,25.000
-0.840,0.322,8.571,18.571
0.571,1.001,8.571,18.571
-0.726,-0.260,8.571,18.571
-1.353,-0.602,0.000,25.000
-1.497,-0.550,0.000,25.000
-2.119,-1.188,0.000,25.000
-1.024,1.490,0.000,25.000
-0.790,0.621,8.571,18.571
-0.834,0.025,8.571,18.571
-1.299,-0.274,0.000,25.000
0.267,0.489,8.571,18.571
-0.835,-0.535,8.571,18.571
-1.762,-0.562,0.000,25.000
-1.811,-0.576,0.000,25.000
0.177,-0.953,8.571,18.571
-1.618,0.046,0.000,25.000
-0.669,0.130,8.571,18.571
-1.903,-0.288,0.000,25.000
-0.185,0.758,8.571,18.571
0.239,0.084,8.571,18.571
-1.927,-0.819,0.000,25.000
-1.143,-0.516,0.000,25.000
-1.944,-0.845,0.000,25.000
-0.519,0.316,8.571,18.571
-0.364,1.370,8.571,18.571
-0.881,-0.052,8.571,18.571
-2.705,-0.901,-0.000,25.000
-0.601,0.232,8.571,18.571
-0.752,0.917,8.571,18.571
-2.592,-1.860,0.000,25.000
-2.372,-1.084,0.000,25.000
1.415,1.951,8.571,18.571
-0.482,0.461,8.571,18.571
0.650,2.090,8.571,18.571
-1.311,-0.583,0.000,25.000
0.695,1.912,8.571,18.571
-1.285,0.147,0.000,25.000
-2.800,-2.300,-0.000,25.000
-1.778,-1.232,0.000,25.000
-0.649,-0.273,8.571,18.571
-0.406,0.435,8.571,18.571
-0.248,2.457,8.571,18.571
-1.565,-0.455,0.000,25.000
-1.287,-0.066,0.000,25.000
0.929,1.301,8.571,18.571
-2.154,-0.850,0.000,25.000
-0.932,2.738,0.000,25.000
-1.207,4.863,0.000,25.000
1.829,2.068,8.571,18.571
0.836,3.368,8.571,18.571
-0.150,2.632,8.571,18.571
0.656,2.724,8.571,18.571
2.401,1.670,8.571,18.571
1.296,2.021,8.571,18.571
1.592,3.674,8.571,18.571
0.277,3.460,8.571,18.571
-0.279,4.162,8.571,18.571
0.387,3.022,8.571,18.571
1.957,2.247,8.571,18.571
0.157,2.504,8.571,18.571
1.656,3.889,8.571,18.571
0.490,2.952,8.571,18.571
0.843,2.615,8.571,18.571
1.720,3.434,8.571,18.571
1.307,1.675,8.571,18.571
0.641,4.410,8.571,18.571
1.677,3.756,8.571,18.571
1.409,1.784,8.571,18.571
-0.092,3.616,8.571,18.571
1.203,2.886,8.571,18.571
2.106,3.125,8.571,18.571
1.853,1.403,8.571,18.571
2.374,1.406,8.571,18.571
0.334,3.394,8.571,18.571
0.514,4.727,8.571,18.571
1.812,3.792,8.571,18.571
0.601,4.731,8.571,18.571
0.343,2.989,8.571,18.571
-0.154,4.492,8.571,18.571
0.964,3.247,8.571,18.571
1.205,3.401,8.571,18.571
-0.189,3.681,8.571,18.571
0.464,3.092,8.571,18.571
2.588,2.489,8.571,18.571
2.543,1.607,8.571,18.571
2.414,2.963,8.571,18.571
0.902,2.831,8.571,18.571
2.122,2.101,8.571,18.571
2.582,1.587,8.571,18.571
1.318,3.163,8.571,18.571
-1.598,5.306,0.000,25.000
-0.592,4.111,8.571,18.571
1.342,3.617,8.571,18.571
0.499,3.875,8.571,18.571
1.830,1.477,8.571,18.571
1.096,2.942,8.571,18.571
-0.219,3.723,8.571,18.571
2.099,2.232,8.571,18.571
1.355,2.668,8.571,18.571
-0.291,3.187,8.571,18.571
0.430,3.557,8.571,18.571
2.018,3.598,8.571,18.571
0.427,1.998,8.571,18.571
-1.218,4.095,0.000,25.000
1.201,2.975,8.571,18.571
1.526,2.366,8.571,18.571
2.489,1.484,8.571,18.571
1.522,2.499,8.571,18.571
1.302,3.348,8.571,18.571
2.297,1.761,8.571,18.571
0.871,2.681,8.571,18.571
0.852,2.700,8.571,18.571
-0.180,3.520,8.571,18.571
0.910,3.980,8.571,18.571
1.302,3.294,8.571,18.571
2.417,2.510,8.571,18.571
-0.073,4.274,8.571,18.571
1.642,1.960,8.571,18.571
2.882,1.661,8.571,18.571
1.633,1.919,8.571,18.571
0.760,3.210,8.571,18.571
-0.642,4.570,8.571,18.571
0.994,3.436,8.571,18.571
1.318,2.521,8.571,18.571
1.148,2.827,8.571,18.571
-1.995,4.866,0.000,25.000
1.859,2.091,8.571,18.571
1.570,2.809,8.571,18.571
-0.424,5.170,8.571,18.571
1.977,2.421,8.571,18.571
1.398,3.432,8.571,18.571
-0.896,5.237,0.000,25.000
0.264,4.542,8.571,18.571
0.072,3.824,8.571,18.571
0.457,3.716,8.571,18.571
1.335,3.045,8.571,18.571
2.086,4.395,8.571,18.571
1.666,1.609,8.571,18.571
0.885,3.821,8.571,18.571
1.898,1.268,8.571,18.571
1.604,2.590,8.571,18.571
0.156,3.499,8.571,18.571
0.675,3.984,8.571,18.571
-0.120,3.212,8.571,18.571
1.564,2.570,8.571,18.571
1.431,2.561,8.571,18.571
-0.804,4.061,8.571,18.571
0.737,4.193,8.571,18.571
1.412,1.034,8.571,18.571
1.460,2.550,8.571,18.571
0.658,3.410,8.571,18.571
0.695,3.769,8.571,18.571
1.892,1.958,8.571,18.571
1.077,2.076,8.571,18.571
-0.089,3.985,8.571,18.571
1.223,2.267,8.571,18.571
1.657,1.585,8.571,18.571
1.618,3.006,8.571,18.571
-0.931,4.006,0.000,25.000
0.783,2.981,8.571,18.571
2.216,1.818,8.571,18.571
1.306,2.897,8.571,18.571
0.417,3.507,8.571,18.571
2.050,1.872,8.571,18.571
1.814,3.836,8.571,18.571
0.486,3.828,8.571,18.571
1.589,3.506,8.571,18.571
1.143,2.612,8.571,18.571
1.775,1.820,8.571,18.571
1.480,3.301,8.571,18.571
0.103,3.260,8.571,18.571
0.352,1.657,8.571,18.571
0.679,3.096,8.571,18.571
0.799,2.709,8.571,18.571
1.060,2.477,8.571,18.571
1.049,2.815,8.571,18.571
0.981,3.198,8.571,18.571
0.517,2.738,8.571,18.571
0.391,3.783,8.571,18.571
-0.980,4.309,0.000,25.000
0.448,3.675,8.571,18.571
0.700,3.721,8.571,18.571
0.129,4.285,8.571,18.571
1.360,1.326,8.571,18.571
2.022,2.193,8.571,18.571
0.418,3.163,8.571,18.571
0.993,2.077,8.571,18.571
0.109,3.829,8.571,18.571
0.391,3.321,8.571,18.571
0.210,2.394,8.571,18.571
0.959,3.020,8.571,18.571
1.398,3.482,8.571,18.571
-1.182,4.409,0.000,25.000
0.274,3.468,8.571,18.571
1.197,1.688,8.571,18.571
0.204,4.069,8.571,18.571
-0.478,4.591,8.571,18.571
1.394,4.807,8.571,18.571
-1.533,4.612,0.000,25.000
3.006,2.402,8.571,18.571
0.090,3.119,8.571,18.571
0.712,5.386,8.571,18.571
0.354,4.122,8.571,18.571
0.707,4.060,8.571,18.571
1.825,2.340,8.571,18.571
1.370,2.800,8.571,18.571
1.953,2.872,8.571,18.571
1.555,1.673,8.571,18.571
1.665,3.433,8.571,18.571
2.081,2.311,8.571,18.571
0.813,1.203,8.571,18.571
0.842,3.078,8.571,18.571
0.894,2.769,8.571,18.571
-0.391,5.043,8.571,18.571
1.641,1.964,8.571,18.571
0.217,4.198,8.571,18.571
1.231,2.607,8.571,18.571
-0.386,4.518,8.571,18.571
0.523,4.286,8.571,18.571
0.017,4.420,8.571,18.571
1.859,2.724,8.571,18.571
1.352,3.151,8.571,18.571
1.159,1.395,8.571,18.571
0.986,3.075,8.571,18.571
-0.150,3.619,8.571,18.571
-0.133,4.025,8.571,18.571
0.766,2.557,8.571,18.571
1.219,3.065,8.571,18.571
0.643,3.792,8.571,18.571
-0.619,3.091,8.571,18.571
0.712,1.611,8.571,18.571
1.382,3.702,8.571,18.571
0.943,4.382,8.571,18.571
-0.432,3.437,8.571,18.571
0.811,3.028,8.571,18.571
1.242,2.136,8.571,18.571
0.817,4.489,8.571,18.571
0.042,3.879,8.571,18.571
1.172,2.607,8.571,18.571
-0.331,3.795,8.571,18.571
1.483,2.727,8.571,18.571
0.434,2.964,8.571,18.571
0.445,3.752,8.571,18.571
-0.342,3.728,8.571,18.571
0.420,2.554,8.571,18.571
2.297,2.747,8.571,18.571
-0.918,5.282,0.000,25.000
-0.486,-0.461,8.571,18.571
0.724,2.672,8.571,18.571
1.280,0.422,8.571,18.571
1.144,-1.868,8.571,18.571
-0.604,7.137,8.571,18.571
-3.332,5.156,-0.000,25.000
-1.897,-0.960,0.000,25.000
-2.448,-3.291,0.000,25.000
2.291,0.609,8.571,18.571
3.954,-2.705,8.571,18.571
3.344,-3.988,8.571,18.571
1.547,0.492,8.571,18.571
-1.113,-1.493,0.000,25.000
0.788,0.114,8.571,18.571
3.630,4.141,8.571,18.571
0.235,7.265,8.571,18.571
0.926,-0.663,8.571,18.571
0.189,-3.780,8.571,18.571
0.427,-0.363,8.571,18.571
-0.907,0.328,0.000,25.000
2.361,4.784,8.571,18.571
-3.473,4.936,-0.000,25.000
2.975,5.998,8.571,18.571
-1.525,-1.197,0.000,25.000
2.913,6.528,8.571,18.571
-2.972,6.507,-0.000,25.000
-3.541,0.605,-0.000,25.000
-1.279,4.605,0.000,25.000
-1.511,-3.763,0.000,25.000
1.978,1.174,8.571,18.571
2.947,3.972,8.571,18.571
1.510,-0.383,8.571,18.571
1.742,0.458,8.571,18.571
0.928,1.358,8.571,18.571
-0.312,-1.329,8.571,18.571
-1.766,-3.818,0.000,25.000
3.696,1.444,8.571,18.571
3.332,4.989,8.571,18.571
-0.214,0.040,8.571,18.571
-1.291,5.913,0.000,25.000
-3.850,7.132,-0.000,25.000
1.175,-2.052,8.571,18.571
-1.622,2.083,0.000,25.000
-1.074,5.002,0.000,25.000
2.279,1.238,8.571,18.571
2.534,-2.602,8.571,18.571
2.737,-1.574,8.571,18.571
-0.508,4.119,8.571,18.571
2.332,1.977,8.571,18.571
3.322,2.041,8.571,18.571
-2.106,-0.424,0.000,25.000
-0.401,0.328,8.571,18.571
-0.878,-3.436,8.571,18.571
3.839,2.940,8.571,18.571
-1.719,1.139,0.000,25.000
1.994,-3.230,8.571,18.571
-3.823,0.363,-0.000,25.000
-1.843,-1.095,0.000,25.000
2.686,6.243,8.571,18.571
0.680,-3.966,8.571,18.571
-2.366,3.463,0.000,25.000
-2.913,-1.969,-0.000,25.000
-1.986,3.698,0.000,25.000
3.224,-1.983,8.571,18.571
-3.974,-3.524,-0.000,25.000
-0.704,7.934,8.571,18.571
-2.826,5.682,-0.000,25.000
0.395,-1.211,8.571,18.571
-1.195,5.570,0.000,25.000
1.541,4.826,8.571,18.571
2.268,5.183,8.571,18.571
-0.989,6.676,0.000,25.000
2.834,-1.445,8.571,18.571
-1.161,-3.489,0.000,25.000
-0.058,-3.577,8.571,18.571
0.138,-1.982,8.571,18.571
-2.888,1.847,-0.000,25.000
-3.073,7.083,0.000,25.000
-2.343,6.597,0.000,25.000
-1.769,-1.094,0.000,25.000
-2.431,1.941,0.000,25.000
3.525,-3.300,8.571,18.571
-3.850,-1.193,-0.000,25.000
1.042,-0.269,8.571,18.571
-2.952,0.480,-0.000,25.000
1.872,0.668,8.571,18.571
-2.456,2.948,0.000,25.000
3.840,4.617,8.571,18.571
1.611,5.139,8.571,18.571
-3.312,-1.680,-0.000,25.000
2.406,7.416,8.571,18.571
-3.342,5.320,-0.000,25.000
-2.170,7.562,0.000,25.000
-3.454,5.776,-0.000,25.000
1.082,5.504,8.571,18.571
2.437,2.984,8.571,18.571
-1.534,-3.285,0.000,25.000
3.287,2.195,8.571,18.571
-1.980,-0.814,0.000,25.000
