z,u_wc
-0.692,-0.909
-3.502,-2.691
-3.013,-2.325
-1.257,-1.299
-0.941,-1.115
-1.705,-1.588
-1.774,-0.746
0.299,0.057
-0.787,-0.431
-2.501,-2.257
-1.679,-1.678
-0.438,-1.037
0.010,0.316
-2.369,-1.794
-0.591,-1.282
0.109,-0.071
-0.966,-0.894
-2.431,-1.723
-2.221,-1.813
-2.502,-2.253
-0.186,2.899
1.073,2.635
0.322,2.339
1.192,2.483
1.140,3.081
0.504,2.806
2.306,0.214
2.712,1.457
0.662,1.544
0.898,2.296
0.548,2.754
0.408,2.641
0.003,1.547
2.349,0.211
0.699,1.381
-0.052,2.954
1.503,1.850
-0.397,2.138
0.340,2.751
0.630,2.750
2.459,1.345
0.662,2.982
2.099,1.273
1.298,0.899
-0.474,3.093
0.484,2.573
-0.066,2.792
0.916,2.648
3.572,-0.906
2.762,1.443
0.293,2.704
0.327,2.838
2.177,1.860
-0.299,3.103
0.035,2.954
1.725,1.845
1.569,1.512
0.898,1.482
0.430,2.615
1.758,2.238
1.103,1.412
1.827,1.583
-0.164,3.026
1.285,0.701
1.911,1.914
0.327,2.206
0.484,2.189
1.537,1.937
0.321,2.921
1.930,1.432
0.787,1.775
1.794,1.218
0.861,2.231
3.637,-0.636
-1.217,2.876
0.342,2.975
1.427,2.455
1.728,1.347
1.342,2.186
1.337,3.005
1.489,2.192
-0.510,3.143
1.452,2.455
2.350,1.312
1.597,1.538
1.718,2.264
1.062,0.771
0.943,1.502
1.066,2.577
-0.037,2.120
2.550,1.017
1.410,0.672
-0.623,3.143
0.857,2.486
0.873,2.324
0.388,2.381
0.580,2.163
0.267,2.704
1.132,2.244
0.302,2.982
0.360,2.667
-0.639,3.131
2.227,1.860
1.998,1.326
0.631,2.416
1.262,1.497
1.362,0.837
2.654,-0.063
-0.739,2.549
0.700,2.521
0.351,2.975
0.080,2.610
0.772,2.199
2.195,1.283
2.108,1.533
0.032,1.973
-0.066,2.971
-0.067,0.799
1.295,1.365
1.292,0.890
2.690,1.350
0.725,0.694
1.469,1.031
1.266,1.796
0.646,2.026
2.111,2.392
1.131,0.688
-0.056,2.792
1.266,0.890
-0.495,2.899
-0.140,3.182
-0.090,2.819
-2.176,3.487
0.568,1.607
0.855,2.430
0.172,2.704
0.257,2.694
0.428,2.215
0.514,2.921
1.486,1.713
2.487,1.471
-0.929,3.356
-0.290,3.081
0.532,1.913
0.031,2.410
1.255,2.186
1.178,1.171
1.805,1.692
1.442,2.136
-0.955,3.158
0.175,2.938
1.205,1.465
1.989,1.253
1.628,-0.275
1.863,1.265
1.129,1.450
1.696,1.819
2.012,1.253
0.503,1.601
0.025,2.711
-1.200,3.178
1.941,2.201
0.017,2.866
3.627,0.433
2.384,1.185
1.080,2.198
1.003,1.714
1.367,1.713
1.685,1.191
-0.427,2.385
0.288,2.975
-1.320,3.405
1.086,2.280
2.978,-0.013
2.329,1.473
1.338,1.876
1.772,1.192
1.516,1.929
-0.129,2.845
1.892,-0.088
0.383,2.938
0.807,2.324
0.849,2.146
0.025,2.947
1.610,1.138
2.931,0.237
1.534,1.365
1.763,0.879
0.398,2.678
1.253,2.465
0.384,2.330
-0.032,2.357
0.250,2.804
0.637,2.615
0.684,1.381
-0.689,3.268
1.909,1.286
0.668,2.000
1.813,1.653
-0.422,3.132
1.452,2.192
1.004,1.014
2.018,0.692
0.545,0.854
0.945,2.296
1.968,1.265
-1.687,3.340
2.008,0.388
1.502,1.111
1.541,1.365
2.144,1.280
1.216,1.980
3.211,0.015
-0.821,3.248
1.135,1.846
-1.070,2.254
-0.706,3.013
-0.348,3.108
0.561,1.633
2.271,-1.056
2.145,-3.126
-1.326,-3.390
3.466,7.628
-2.253,-1.728
-1.094,3.406
-0.404,3.455
-3.105,-2.686
-1.394,3.333
-3.477,5.216
2.745,2.750
-3.348,-2.129
-0.135,-3.392
-1.047,-1.273
-2.062,0.714
1.875,-0.537
-1.274,-1.557
-3.990,4.579
3.991,-0.277
3.361,-2.166
1.226,-3.135
-1.036,2.254
-3.374,-2.129
1.131,-3.082
-2.656,-1.962
-0.618,-1.802
-3.140,-2.209
2.153,-3.091
3.431,-1.899
1.227,0.701
-3.071,-2.529
-0.946,-3.580
2.908,3.322
-2.772,3.429
-3.303,3.595
0.937,0.747
3.211,-2.256
2.803,3.129
1.878,3.563
-3.966,2.118
-0.192,2.899
-0.746,0.322
-1.314,-2.476
-2.531,3.221
3.761,-0.941
1.432,-3.167
0.001,3.170
-2.852,4.162
1.478,-3.097
2.210,-1.678
0.670,3.403
1.952,2.713
-2.427,3.693
-2.553,3.106
1.775,3.174
-2.081,-2.765
-0.801,0.351
2.529,1.270
1.284,2.751
2.843,-2.524
-1.785,-2.028
-3.404,0.271
2.097,1.947
-2.490,-1.999
3.557,7.211
-2.085,2.105
-3.064,-2.172
-3.291,-2.154
-3.234,-2.604
2.563,2.526
-2.718,-2.346
-3.844,7.276
-2.946,4.309
3.904,1.169
2.888,1.624
1.117,3.339
3.580,7.431
2.140,-2.995
-3.508,-1.990
-1.633,3.340
1.992,-3.120
-3.563,-0.659
0.371,0.004
2.691,-1.395
1.719,-3.058
0.738,0.429
-1.816,0.788
0.485,3.425
2.946,-1.208
0.327,2.993
-0.337,-0.422
-0.850,2.109
-3.369,4.710
-0.598,1.611
1.767,2.629
3.374,-1.359
3.976,3.505
3.379,-1.887
-2.447,3.016
2.592,-0.063
-0.657,-1.172
