z,u,x1,x2
-3.548,-2.598,0.000,25.000
-1.098,-0.058,8.571,18.571
-0.097,0.862,8.571,18.571
-1.479,0.641,0.000,25.000
-0.517,1.349,8.571,18.571
-0.124,0.200,8.571,18.571
-1.554,-0.518,0.000,25.000
-1.383,-0.075,0.000,25.000
-0.810,0.499,0.000,25.000
-1.856,-0.349,0.000,25.000
-0.513,0.269,8.571,18.571
0.761,0.957,8.571,18.571
-1.466,-0.367,0.000,25.000
-0.445,0.364,8.571,18.571
-1.418,0.529,0.000,25.000
-1.870,-0.720,0.000,25.000
-0.092,0.754,8.571,18.571
-3.047,-0.947,0.000,25.000
-2.420,-0.647,0.000,25.000
-0.987,-0.908,8.571,18.571
-1.185,-0.885,0.000,25.000
-0.099,1.259,8.571,18.571
-2.083,-0.273,0.000,25.000
-1.673,-0.039,0.000,25.000
0.234,0.169,8.571,18.571
-1.260,-0.553,0.000,25.000
1.310,1.525,8.571,18.571
-2.496,-1.273,0.000,25.000
-0.979,0.280,8.571,18.571
-1.411,-1.033,0.000,25.000
0.029,0.125,8.571,18.571
-0.287,-0.242,8.571,18.571
-1.720,-0.009,0.000,25.000
-0.535,-0.092,8.571,18.571
-0.900,0.358,8.571,18.571
-0.444,0.205,8.571,18.571
-0.954,0.477,8.571,18.571
-0.260,0.207,8.571,18.571
0.128,2.297,8.571,18.571
-2.544,-0.151,0.000,25.000
-2.034,-0.668,0.000,25.000
-0.816,0.585,8.571,18.571
-0.792,0.644,0.000,25.000
-1.310,-0.452,0.000,25.000
-2.962,-2.452,0.000,25.000
-1.686,-0.958,0.000,25.000
0.224,0.874,8.571,18.571
-0.647,0.758,8.571,18.571
-2.016,-0.589,0.000,25.000
-0.080,0.613,8.571,18.571
0.561,2.143,8.571,18.571
-1.643,-0.890,0.000,25.000
-0.439,-0.669,8.571,18.571
0.143,1.422,8.571,18.571
0.224,0.831,8.571,18.571
-1.241,-0.320,0.000,25.000
0.883,3.772,8.571,18.571
0.058,4.174,8.571,18.571
0.008,4.033,8.571,18.571
1.988,2.457,8.571,18.571
0.739,4.252,8.571,18.571
2.570,0.868,8.571,18.571
2.394,2.237,8.571,18.571
1.449,1.311,8.571,18.571
1.592,3.868,8.571,18.571
-0.643,3.258,8.571,18.571
1.122,3.335,8.571,18.571
1.373,2.827,8.571,18.571
-0.590,4.773,8.571,18.571
2.071,2.388,8.571,18.571
0.706,3.183,8.571,18.571
1.802,1.567,8.571,18.571
-0.504,4.143,8.571,18.571
0.371,2.817,8.571,18.571
1.578,2.867,8.571,18.571
0.812,2.630,8.571,18.571
0.960,1.662,8.571,18.571
1.241,2.584,8.571,18.571
1.224,1.851,8.571,18.571
-0.326,4.630,8.571,18.571
1.579,2.343,8.571,18.571
1.431,3.133,8.571,18.571
0.451,2.863,8.571,18.571
1.325,2.501,8.571,18.571
1.289,3.685,8.571,18.571
1.146,2.479,8.571,18.571
0.272,4.248,8.571,18.571
0.965,2.018,8.571,18.571
1.599,2.536,8.571,18.571
-0.980,4.454,8.571,18.571
1.910,2.470,8.571,18.571
0.465,3.025,8.571,18.571
1.522,2.549,8.571,18.571
-0.942,3.721,8.571,18.571
1.274,2.791,8.571,18.571
0.075,3.838,8.571,18.571
-0.059,4.070,8.571,18.571
-1.009,3.997,8.571,18.571
0.985,2.571,8.571,18.571
0.717,2.910,8.571,18.571
0.207,3.931,8.571,18.571
1.800,2.170,8.571,18.571
0.448,4.002,8.571,18.571
0.530,3.722,8.571,18.571
1.375,2.108,8.571,18.571
1.645,1.648,8.571,18.571
1.679,3.105,8.571,18.571
1.988,1.002,8.571,18.571
1.262,3.538,8.571,18.571
0.771,2.308,8.571,18.571
3.729,0.671,8.571,18.571
1.173,3.107,8.571,18.571
1.383,2.676,8.571,18.571
0.214,4.081,8.571,18.571
0.544,3.265,8.571,18.571
1.060,3.653,8.571,18.571
0.670,1.911,8.571,18.571
0.745,3.366,8.571,18.571
2.748,2.092,8.571,18.571
0.313,2.023,8.571,18.571
2.054,1.685,8.571,18.571
0.189,3.597,8.571,18.571
1.254,3.127,8.571,18.571
0.701,3.835,8.571,18.571
2.861,2.225,8.571,18.571
2.473,1.854,8.571,18.571
1.312,2.842,8.571,18.571
3.070,0.405,8.571,18.571
1.009,1.531,8.571,18.571
1.118,2.840,8.571,18.571
1.769,2.136,8.571,18.571
0.455,1.803,8.571,18.571
2.361,1.749,8.571,18.571
1.882,2.797,8.571,18.571
-0.016,3.725,8.571,18.571
1.123,2.625,8.571,18.571
0.231,2.967,8.571,18.571
0.889,2.437,8.571,18.571
0.512,3.786,8.571,18.571
1.952,1.006,8.571,18.571
1.511,2.515,8.571,18.571
0.909,3.446,8.571,18.571
2.065,2.446,8.571,18.571
0.675,3.458,8.571,18.571
1.403,2.986,8.571,18.571
1.190,2.029,8.571,18.571
-0.044,2.852,8.571,18.571
0.517,4.271,8.571,18.571
-0.455,4.816,8.571,18.571
0.662,3.320,8.571,18.571
0.678,2.920,8.571,18.571
0.717,4.531,8.571,18.571
1.555,2.690,8.571,18.571
0.922,2.024,8.571,18.571
1.263,1.561,8.571,18.571
0.049,3.288,8.571,18.571
1.152,3.149,8.571,18.571
0.741,2.843,8.571,18.571
1.606,2.739,8.571,18.571
0.179,4.321,8.571,18.571
1.285,2.004,8.571,18.571
-0.435,3.441,8.571,18.571
1.074,2.598,8.571,18.571
0.512,3.986,8.571,18.571
3.143,1.376,8.571,18.571
0.436,4.456,8.571,18.571
-0.658,3.639,8.571,18.571
0.296,3.700,8.571,18.571
-2.102,5.194,0.000,25.000
1.128,3.160,8.571,18.571
0.418,3.626,8.571,18.571
1.148,2.272,8.571,18.571
2.725,2.004,8.571,18.571
1.792,2.849,8.571,18.571
1.076,3.719,8.571,18.571
0.661,3.092,8.571,18.571
0.830,2.932,8.571,18.571
0.510,4.199,8.571,18.571
1.093,3.246,8.571,18.571
3.499,0.995,8.571,18.571
0.141,3.850,8.571,18.571
-0.493,2.256,8.571,18.571
1.471,2.108,8.571,18.571
0.196,3.499,8.571,18.571
0.006,3.850,8.571,18.571
-1.066,5.302,8.571,18.571
-0.323,4.732,8.571,18.571
2.542,2.809,8.571,18.571
1.087,4.010,8.571,18.571
0.638,1.218,8.571,18.571
0.647,2.588,8.571,18.571
1.080,3.954,8.571,18.571
-1.336,5.273,0.000,25.000
0.469,1.975,8.571,18.571
1.392,2.359,8.571,18.571
-0.113,3.728,8.571,18.571
-0.312,2.601,8.571,18.571
1.198,3.229,8.571,18.571
2.544,1.526,8.571,18.571
-0.073,3.112,8.571,18.571
-0.326,4.059,8.571,18.571
0.920,2.775,8.571,18.571
1.658,2.635,8.571,18.571
2.328,1.088,8.571,18.571
0.546,3.242,8.571,18.571
0.491,2.726,8.571,18.571
0.655,3.918,8.571,18.571
-2.035,2.022,0.000,25.000
-2.687,5.041,0.000,25.000
0.967,3.277,8.571,18.571
3.342,2.898,8.571,18.571
-1.354,3.901,0.000,25.000
-3.296,5.640,0.000,25.000
1.833,5.324,8.571,18.571
-2.545,-1.739,0.000,25.000
-1.008,0.516,8.571,18.571
2.809,2.719,8.571,18.571
2.134,-3.862,8.571,18.571
0.948,1.530,8.571,18.571
0.995,-0.294,8.571,18.571
-3.337,7.074,0.000,25.000
1.924,-3.301,8.571,18.571
-0.235,7.120,8.571,18.571
-1.384,-3.430,0.000,25.000
-0.277,-3.171,8.571,18.571
-3.717,-3.926,8.571,18.571
-3.080,5.559,0.000,25.000
0.325,-3.811,8.571,18.571
-1.042,2.700,8.571,18.571
1.536,-3.439,8.571,18.571
-2.070,-3.818,0.000,25.000
-0.797,-2.472,0.000,25.000
1.306,2.616,8.571,18.571
1.249,7.314,8.571,18.571
-2.646,6.014,0.000,25.000
3.632,-3.032,8.571,18.571
-1.925,4.522,0.000,25.000
1.159,-1.670,8.571,18.571
0.405,0.401,8.571,18.571
3.276,-1.609,8.571,18.571
2.894,-0.422,8.571,18.571
0.646,-0.256,8.571,18.571
1.585,-0.282,8.571,18.571
-2.301,-2.389,0.000,25.000
-2.535,-2.612,0.000,25.000
3.391,6.967,8.571,18.571
1.154,4.344,8.571,18.571
2.911,6.048,8.571,18.571
-0.597,5.847,8.571,18.571
-0.596,-3.817,8.571,18.571
-3.945,3.306,8.571,18.571
-0.045,-1.643,8.571,18.571
-1.275,5.421,0.000,25.000
1.405,2.530,8.571,18.571
-3.292,0.134,0.000,25.000
-1.179,-0.937,0.000,25.000
-1.834,6.419,0.000,25.000
-2.996,6.443,0.000,25.000
3.823,6.320,8.571,18.571
-2.040,6.875,0.000,25.000
-2.687,2.275,0.000,25.000
-2.233,3.083,0.000,25.000
-2.203,7.653,0.000,25.000
-3.182,0.740,0.000,25.000
-1.938,6.566,0.000,25.000
-1.628,3.825,0.000,25.000
0.694,-0.665,8.571,18.571
1.543,-0.164,8.571,18.571
-3.536,-3.629,0.000,25.000
2.108,6.019,8.571,18.571
-0.073,3.931,8.571,18.571
2.595,-1.915,8.571,18.571
-0.747,2.975,8.571,18.571
-1.654,-1.723,0.000,25.000
-3.232,4.258,0.000,25.000
0.780,5.918,8.571,18.571
-2.326,-3.603,0.000,25.000
0.732,7.175,8.571,18.571
-1.689,3.802,0.000,25.000
-2.672,0.875,0.000,25.000
3.172,3.550,8.571,18.571
1.384,6.457,8.571,18.571
2.061,0.676,8.571,18.571
-1.210,7.576,0.000,25.000
0.015,6.423,8.571,18.571
-0.195,1.739,8.571,18.571
2.495,2.274,8.571,18.571
0.147,-2.064,8.571,18.571
-2.858,3.664,0.000,25.000
-1.944,1.727,0.000,25.000
-0.660,5.290,8.571,18.571
-2.767,-1.427,0.000,25.000
2.872,6.460,8.571,18.571
-2.642,7.439,0.000,25.000
0.439,6.715,8.571,18.571
2.869,0.795,8.571,18.571
0.324,4.106,8.571,18.571
-2.857,1.011,0.000,25.000
2.067,0.290,8.571,18.571
-2.315,-1.490,0.000,25.000
-2.291,4.648,0.000,25.000
-3.433,-3.739,0.000,25.000
3.529,6.020,8.571,18.571
1.979,2.702,8.571,18.571
-2.486,4.976,0.000,25.000
3.625,0.520,8.571,18.571
-0.142,3.600,8.571,18.571
1.178,5.407,8.571,18.571
3.518,3.261,8.571,18.571
-3.522,0.943,0.000,25.000
2.368,-3.284,8.571,18.571
3.538,5.483,8.571,18.571
-1.498,0.698,0.000,25.000
3.891,0.323,8.571,18.571
-3.460,3.605,0.000,25.000
-3.220,1.658,0.000,25.000
-3.317,-0.467,0.000,25.000
2.922,-1.416,8.571,18.571
-2.400,4.778,0.000,25.000
0.187,3.984,8.571,18.571
3.568,2.668,8.571,18.571
-3.140,-3.027,0.000,25.000
2.716,4.523,8.571,18.571
1.716,7.966,8.571,18.571
3.477,1.446,8.571,18.571
-3.106,1.790,0.000,25.000
-1.532,4.138,0.000,25.000
2.374,-3.904,8.571,18.571
0.753,6.551,8.571,18.571
-2.625,-0.199,0.000,25.000
1.293,2.227,8.571,18.571
-3.828,2.528,8.571,18.571
-2.819,3.696,0.000,25.000
2.154,0.480,8.571,18.571
-0.721,0.248,8.571,18.571
1.116,4.184,8.571,18.571
2.611,-0.254,8.571,18.571
0.414,-2.841,8.571,18.571
3.565,4.010,8.571,18.571
0.997,-3.005,8.571,18.571
2.909,5.901,8.571,18.571
1.701,6.395,8.571,18.571
-1.099,-3.187,8.571,18.571
3.750,3.681,8.571,18.571
-0.103,7.544,8.571,18.571
1.100,-2.507,8.571,18.571
-2.256,0.841,0.000,25.000
-0.682,2.008,8.571,18.571
1.294,5.010,8.571,18.571
-1.805,-0.101,0.000,25.000
1.233,7.410,8.571,18.571
-1.790,7.861,0.000,25.000
0.750,-2.775,8.571,18.571
1.505,6.244,8.571,18.571
0.598,-3.671,8.571,18.571
1.775,-0.997,8.571,18.571
-3.718,2.496,8.571,18.571
-0.009,2.441,8.571,18.571
2.963,6.670,8.571,18.571
0.758,-2.532,8.571,18.571
3.402,-2.197,8.571,18.571
-2.963,1.398,0.000,25.000
-3.137,2.125,0.000,25.000
-0.402,-0.376,8.571,18.571
-3.178,0.840,0.000,25.000
0.916,4.513,8.571,18.571
-2.558,-0.126,0.000,25.000
3.879,5.843,8.571,18.571
1.263,-1.159,8.571,18.571
1.259,4.320,8.571,18.571
-0.233,1.484,8.571,18.571
0.276,3.450,8.571,18.571
0.291,5.374,8.571,18.571
2.941,-3.589,8.571,18.571
-0.065,4.623,8.571,18.571
1.459,2.544,8.571,18.571
-3.052,-0.364,0.000,25.000
1.343,6.124,8.571,18.571
3.213,0.618,8.571,18.571
3.432,-3.402,8.571,18.571
2.988,0.757,8.571,18.571
3.252,7.056,8.571,18.571
0.667,-1.555,8.571,18.571
2.568,-3.966,8.571,18.571
2.098,3.152,8.571,18.571
2.631,0.414,8.571,18.571
1.407,1.901,8.571,18.571
-1.084,-3.889,8.571,18.571
0.861,1.800,8.571,18.571
-2.015,5.169,0.000,25.000
-3.710,-0.918,8.571,18.571
-3.866,1.593,8.571,18.571
-1.713,-0.354,0.000,25.000
-2.894,1.039,0.000,25.000
-2.921,-3.716,0.000,25.000
-3.709,1.782,8.571,18.571
-2.928,6.073,0.000,25.000
-1.717,0.818,0.000,25.000
2.570,-2.981,8.571,18.571
-3.358,-0.300,0.000,25.000
-3.680,7.415,8.571,18.571
-1.624,1.088,0.000,25.000
1.528,-0.435,8.571,18.571
-0.546,-0.496,8.571,18.571
3.222,6.618,8.571,18.571
-1.756,3.878,0.000,25.000
