z,u,x1,x2
-1.547,-0.652,0.000,25.000
-0.966,-0.094,0.000,25.000
-0.897,0.290,0.000,25.000
-0.312,-0.631,8.571,18.571
-1.388,-1.514,0.000,25.000
-0.377,0.569,8.571,18.571
-0.053,0.876,8.571,18.571
-2.237,-0.537,0.000,25.000
0.419,1.530,16.000,0.000
-0.847,-1.117,0.000,25.000
-0.761,0.360,0.000,25.000
-0.292,0.755,8.571,18.571
-1.377,-0.066,0.000,25.000
-0.215,-0.113,8.571,18.571
-1.230,-0.399,0.000,25.000
-1.132,0.704,0.000,25.000
-0.774,0.891,0.000,25.000
-0.540,0.492,8.571,18.571
0.236,1.622,8.571,18.571
-0.710,-0.688,0.000,25.000
-0.184,0.380,8.571,18.571
-0.286,0.903,8.571,18.571
-0.286,0.874,8.571,18.571
-1.858,-0.054,0.000,25.000
-0.701,0.630,0.000,25.000
-2.114,-1.558,0.000,25.000
-1.519,-0.623,0.000,25.000
-0.763,0.102,0.000,25.000
-0.448,0.985,8.571,18.571
-1.384,0.435,0.000,25.000
0.278,1.548,8.571,18.571
-0.038,1.259,8.571,18.571
-1.874,-1.405,0.000,25.000
-1.142,-1.036,0.000,25.000
0.355,1.218,16.000,0.000
-0.197,1.384,8.571,18.571
-0.639,0.127,0.000,25.000
-0.940,0.777,0.000,25.000
-1.111,-0.241,0.000,25.000
-2.879,-0.887,8.571,18.571
-0.203,0.260,8.571,18.571
1.523,1.182,8.571,18.571
-1.580,0.315,0.000,25.000
-2.556,-0.587,0.000,25.000
-0.633,-0.165,0.000,25.000
-0.990,-0.056,0.000,25.000
-2.736,-1.973,0.000,25.000
-1.446,-0.310,0.000,25.000
-0.996,-0.315,0.000,25.000
-1.351,0.343,0.000,25.000
-0.533,0.480,8.571,18.571
-1.234,-0.268,0.000,25.000
0.501,0.769,16.000,0.000
-1.044,-0.855,0.000,25.000
-0.935,-1.355,0.000,25.000
1.151,2.556,16.000,0.000
0.122,3.902,8.571,18.571
1.988,1.783,8.571,18.571
-3.426,6.322,8.571,18.571
0.228,4.011,8.571,18.571
0.864,2.638,16.000,0.000
0.689,2.493,16.000,0.000
1.967,1.714,8.571,18.571
0.688,2.890,16.000,0.000
1.269,2.963,16.000,0.000
1.488,3.046,8.571,18.571
0.161,5.020,8.571,18.571
1.640,2.682,8.571,18.571
-1.101,5.125,0.000,25.000
1.094,2.695,16.000,0.000
1.227,2.793,16.000,0.000
0.054,3.769,8.571,18.571
1.233,2.585,16.000,0.000
-0.346,3.990,8.571,18.571
0.626,3.999,16.000,0.000
1.039,2.763,16.000,0.000
2.543,2.205,8.571,18.571
0.160,4.287,8.571,18.571
1.357,4.796,16.000,0.000
1.081,3.890,16.000,0.000
-0.149,3.712,8.571,18.571
0.928,2.833,16.000,0.000
0.597,2.268,16.000,0.000
1.484,2.760,8.571,18.571
-0.868,4.751,0.000,25.000
0.176,3.208,8.571,18.571
1.222,2.794,16.000,0.000
-0.477,3.362,8.571,18.571
0.190,3.883,8.571,18.571
1.915,1.661,8.571,18.571
1.952,1.705,8.571,18.571
0.837,3.755,16.000,0.000
0.898,1.743,16.000,0.000
1.924,2.199,8.571,18.571
1.873,2.476,8.571,18.571
2.146,3.367,8.571,18.571
-0.277,3.749,8.571,18.571
1.379,2.833,16.000,0.000
-1.021,3.526,0.000,25.000
0.951,2.232,16.000,0.000
1.095,3.210,16.000,0.000
-1.497,4.186,0.000,25.000
-0.507,4.107,8.571,18.571
3.561,0.653,8.571,18.571
0.680,2.414,16.000,0.000
1.434,2.170,16.000,0.000
0.248,3.027,8.571,18.571
2.181,2.790,8.571,18.571
1.851,1.372,8.571,18.571
2.595,2.055,8.571,18.571
2.683,2.532,8.571,18.571
1.266,2.126,16.000,0.000
1.611,4.023,8.571,18.571
1.083,1.768,16.000,0.000
1.087,3.434,16.000,0.000
3.472,2.382,8.571,18.571
1.474,3.257,8.571,18.571
0.728,3.443,16.000,0.000
1.957,3.242,8.571,18.571
-0.442,3.978,8.571,18.571
-1.189,5.944,0.000,25.000
0.603,3.166,16.000,0.000
0.950,3.197,16.000,0.000
0.184,3.645,8.571,18.571
0.174,3.753,8.571,18.571
0.265,3.079,8.571,18.571
0.524,2.733,16.000,0.000
1.502,2.829,8.571,18.571
1.158,3.549,16.000,0.000
1.333,2.300,16.000,0.000
-0.014,3.317,8.571,18.571
-0.383,4.262,8.571,18.571
0.839,2.625,16.000,0.000
-1.115,4.765,0.000,25.000
1.726,2.597,8.571,18.571
0.243,4.368,8.571,18.571
0.070,3.977,8.571,18.571
-0.576,4.811,0.000,25.000
1.811,2.746,8.571,18.571
1.394,3.342,16.000,0.000
1.532,3.790,8.571,18.571
0.725,4.773,16.000,0.000
0.453,3.807,16.000,0.000
2.862,1.957,8.571,18.571
-0.731,3.840,0.000,25.000
2.279,0.701,8.571,18.571
0.357,2.457,16.000,0.000
2.231,1.053,8.571,18.571
0.392,1.797,16.000,0.000
0.588,2.503,16.000,0.000
3.159,0.670,8.571,18.571
1.417,2.038,16.000,0.000
1.303,3.554,16.000,0.000
1.234,3.150,16.000,0.000
1.298,4.051,16.000,0.000
0.843,2.816,16.000,0.000
1.733,2.550,8.571,18.571
2.481,1.362,8.571,18.571
0.041,4.571,8.571,18.571
0.903,3.503,16.000,0.000
0.759,3.405,16.000,0.000
0.874,2.986,16.000,0.000
2.800,0.322,8.571,18.571
-0.123,4.795,8.571,18.571
1.052,1.291,16.000,0.000
-2.071,4.317,0.000,25.000
1.077,3.315,16.000,0.000
0.348,4.087,16.000,0.000
0.329,3.717,8.571,18.571
0.728,3.129,16.000,0.000
2.559,2.033,8.571,18.571
0.491,2.794,16.000,0.000
-0.344,4.332,8.571,18.571
2.792,1.057,8.571,18.571
0.891,3.090,16.000,0.000
1.138,2.983,16.000,0.000
1.162,2.649,16.000,0.000
1.594,3.064,8.571,18.571
2.293,1.601,8.571,18.571
1.014,3.623,16.000,0.000
0.790,3.788,16.000,0.000
0.828,2.334,16.000,0.000
1.096,2.014,16.000,0.000
1.422,2.283,16.000,0.000
1.095,3.480,16.000,0.000
1.774,2.706,8.571,18.571
0.248,3.290,8.571,18.571
3.056,1.634,8.571,18.571
0.516,1.204,16.000,0.000
1.760,1.840,8.571,18.571
-0.393,3.047,8.571,18.571
-0.349,3.052,8.571,18.571
-0.266,5.337,8.571,18.571
3.488,2.496,8.571,18.571
-0.054,3.150,8.571,18.571
2.191,2.210,8.571,18.571
1.401,3.025,16.000,0.000
2.342,1.334,8.571,18.571
1.163,4.011,16.000,0.000
1.769,2.470,8.571,18.571
2.176,3.127,8.571,18.571
0.681,4.758,16.000,0.000
0.242,3.982,8.571,18.571
2.732,1.137,8.571,18.571
2.583,2.733,8.571,18.571
1.695,4.881,8.571,18.571
-2.323,1.646,0.000,25.000
3.464,2.229,8.571,18.571
-1.070,3.714,0.000,25.000
3.380,-0.204,8.571,18.571
2.735,6.513,8.571,18.571
-1.036,3.605,0.000,25.000
-1.130,0.578,0.000,25.000
0.513,7.435,16.000,0.000
3.259,-1.448,8.571,18.571
-2.972,2.736,8.571,18.571
-1.150,1.764,0.000,25.000
-3.873,4.493,8.571,18.571
-2.967,7.095,8.571,18.571
-1.797,-1.335,0.000,25.000
2.071,-1.195,8.571,18.571
3.315,6.821,8.571,18.571
-0.825,-2.663,0.000,25.000
-0.077,0.278,8.571,18.571
-3.605,2.145,8.571,18.571
-3.154,0.153,8.571,18.571
0.227,3.270,8.571,18.571
-0.503,1.519,8.571,18.571
-2.047,-3.346,0.000,25.000
-2.875,1.909,8.571,18.571
2.323,-0.378,8.571,18.571
2.501,3.043,8.571,18.571
2.452,-2.436,8.571,18.571
3.833,3.604,8.571,18.571
1.366,-3.800,16.000,0.000
-3.240,7.386,8.571,18.571
-1.801,-0.739,0.000,25.000
-2.100,-1.175,0.000,25.000
2.402,5.047,8.571,18.571
2.374,6.435,8.571,18.571
2.414,2.936,8.571,18.571
0.485,3.654,16.000,0.000
-2.327,5.266,0.000,25.000
-2.157,-1.474,0.000,25.000
0.666,7.100,16.000,0.000
3.579,7.898,8.571,18.571
0.190,7.559,8.571,18.571
-3.796,7.903,8.571,18.571
1.789,0.581,8.571,18.571
0.004,2.157,8.571,18.571
3.003,3.111,8.571,18.571
-2.731,6.238,0.000,25.000
-1.678,-3.584,0.000,25.000
-2.010,-2.639,0.000,25.000
-0.740,-2.180,0.000,25.000
-2.135,3.990,0.000,25.000
-2.864,1.330,8.571,18.571
3.515,0.563,8.571,18.571
1.844,5.324,8.571,18.571
-3.428,0.137,8.571,18.571
-3.867,4.221,8.571,18.571
-0.665,-2.619,8.571,18.571
1.539,2.147,8.571,18.571
-2.296,6.708,0.000,25.000
3.891,1.747,8.571,18.571
-0.120,2.892,8.571,18.571
-3.648,4.713,8.571,18.571
0.070,2.368,8.571,18.571
-1.964,-3.115,0.000,25.000
-3.140,5.149,8.571,18.571
1.537,0.865,8.571,18.571
-1.278,-0.030,0.000,25.000
-1.040,2.685,0.000,25.000
-0.464,7.878,8.571,18.571
1.891,-3.020,8.571,18.571
-3.071,-0.726,8.571,18.571
-3.802,4.068,8.571,18.571
3.499,1.392,8.571,18.571
2.297,5.375,8.571,18.571
3.118,0.561,8.571,18.571
-1.785,0.142,0.000,25.000
-0.031,1.067,8.571,18.571
-0.560,2.175,8.571,18.571
2.803,-1.440,8.571,18.571
2.832,-1.498,8.571,18.571
-0.307,1.500,8.571,18.571
-2.361,1.521,0.000,25.000
1.689,3.685,8.571,18.571
2.642,-1.834,8.571,18.571
2.779,7.522,8.571,18.571
3.748,1.294,8.571,18.571
-2.294,6.027,0.000,25.000
2.325,6.318,8.571,18.571
0.631,-0.996,16.000,0.000
2.248,-3.154,8.571,18.571
3.918,5.039,8.571,18.571
-1.728,-2.902,0.000,25.000
1.032,-0.484,16.000,0.000
-2.071,2.060,0.000,25.000
-3.677,6.948,8.571,18.571
3.692,1.829,8.571,18.571
-3.144,5.446,8.571,18.571
3.707,-1.126,8.571,18.571
2.842,2.672,8.571,18.571
3.055,0.519,8.571,18.571
1.846,-2.739,8.571,18.571
0.528,7.706,16.000,0.000
2.373,7.090,8.571,18.571
-1.283,7.381,0.000,25.000
-0.040,-3.354,8.571,18.571
-1.615,3.938,0.000,25.000
0.970,5.735,16.000,0.000
-0.713,2.525,0.000,25.000
0.215,7.970,8.571,18.571
-0.585,-2.984,0.000,25.000
2.672,7.002,8.571,18.571
3.459,5.174,8.571,18.571
1.693,2.942,8.571,18.571
3.449,2.784,8.571,18.571
3.821,-2.645,8.571,18.571
-2.815,-2.356,8.571,18.571
-0.621,5.835,0.000,25.000
-0.314,2.024,8.571,18.571
2.148,-3.447,8.571,18.571
2.967,6.965,8.571,18.571
-1.869,6.036,0.000,25.000
1.174,0.201,16.000,0.000
-0.501,2.932,8.571,18.571
2.249,6.424,8.571,18.571
-2.829,6.449,8.571,18.571
1.905,5.449,8.571,18.571
-3.385,4.937,8.571,18.571
-3.638,-3.904,8.571,18.571
2.190,-1.528,8.571,18.571
3.080,-0.729,8.571,18.571
-1.790,-0.513,0.000,25.000
3.147,-2.009,8.571,18.571
2.705,-2.763,8.571,18.571
3.290,3.075,8.571,18.571
3.830,-2.938,8.571,18.571
3.679,7.363,8.571,18.571
0.456,-2.816,16.000,0.000
-1.999,7.665,0.000,25.000
3.302,-0.965,8.571,18.571
3.754,0.070,8.571,18.571
2.177,4.084,8.571,18.571
0.992,-0.720,16.000,0.000
2.069,-3.686,8.571,18.571
0.134,3.049,8.571,18.571
2.099,5.859,8.571,18.571
-1.273,-1.005,0.000,25.000
-3.798,1.830,8.571,18.571
-2.833,-1.425,8.571,18.571
3.516,5.663,8.571,18.571
-0.033,-0.545,8.571,18.571
1.536,3.057,8.571,18.571
-1.061,-1.443,0.000,25.000
2.733,2.657,8.571,18.571
-1.013,0.871,0.000,25.000
-3.023,-1.665,8.571,18.571
1.488,-3.472,8.571,18.571
-1.002,7.413,0.000,25.000
1.378,2.737,16.000,0.000
1.872,5.624,8.571,18.571
2.894,-3.377,8.571,18.571
-3.191,1.770,8.571,18.571
-0.917,0.998,0.000,25.000
-0.537,1.560,8.571,18.571
1.845,2.121,8.571,18.571
-3.474,-3.958,8.571,18.571
3.865,0.628,8.571,18.571
2.088,-1.774,8.571,18.571
-2.417,0.072,0.000,25.000
-1.433,3.198,0.000,25.000
3.979,6.325,8.571,18.571
1.791,1.867,8.571,18.571
2.557,3.059,8.571,18.571
1.023,-1.274,16.000,0.000
1.547,7.235,8.571,18.571
2.022,7.859,8.571,18.571
-2.222,3.074,0.000,25.000
-2.178,5.518,0.000,25.000
0.959,-3.823,16.000,0.000
3.175,-0.713,8.571,18.571
-0.536,4.296,8.571,18.571
3.951,3.946,8.571,18.571
-0.940,-2.400,0.000,25.000
-2.104,2.612,0.000,25.000
3.092,1.540,8.571,18.571
3.721,5.521,8.571,18.571
-1.906,4.000,0.000,25.000
-0.188,4.998,8.571,18.571
3.194,-3.608,8.571,18.571
-2.417,6.927,0.000,25.000
-3.256,3.705,8.571,18.571
1.458,-2.251,8.571,18.571
-1.813,3.189,0.000,25.000
-1.987,7.430,0.000,25.000
-3.553,0.088,8.571,18.571
-2.115,2.878,0.000,25.000
0.111,-2.156,8.571,18.571
-1.138,0.539,0.000,25.000
1.221,6.969,16.000,0.000
1.641,0.049,8.571,18.571
-1.737,3.736,0.000,25.000
