z,u,x1,x2
-0.449,4.963,8.571,18.571
1.794,2.851,8.571,18.571
0.546,2.646,8.571,18.571
2.164,1.655,8.571,18.571
-0.019,2.020,8.571,18.571
-1.855,5.510,0.000,25.000
-0.185,4.204,8.571,18.571
0.690,5.026,8.571,18.571
1.372,2.361,8.571,18.571
0.832,3.926,8.571,18.571
0.737,3.135,8.571,18.571
2.326,1.742,8.571,18.571
1.950,2.051,8.571,18.571
0.031,4.266,8.571,18.571
0.078,2.720,8.571,18.571
0.350,3.234,8.571,18.571
3.307,1.718,8.571,18.571
1.251,2.780,8.571,18.571
1.052,3.922,8.571,18.571
2.261,2.869,8.571,18.571
0.730,2.647,8.571,18.571
0.652,2.854,8.571,18.571
1.678,3.488,8.571,18.571
2.769,1.282,8.571,18.571
0.893,2.862,8.571,18.571
1.693,2.834,8.571,18.571
0.438,1.320,8.571,18.571
2.272,1.488,8.571,18.571
0.380,4.049,8.571,18.571
3.205,1.224,8.571,18.571
0.696,2.895,8.571,18.571
1.697,2.757,8.571,18.571
0.340,2.877,8.571,18.571
2.047,2.039,8.571,18.571
-0.301,5.115,8.571,18.571
0.039,3.134,8.571,18.571
2.007,2.505,8.571,18.571
-0.051,3.424,8.571,18.571
0.830,2.520,8.571,18.571
1.924,2.855,8.571,18.571
0.901,2.379,8.571,18.571
2.312,1.574,8.571,18.571
1.845,3.274,8.571,18.571
1.415,1.843,8.571,18.571
0.507,3.662,8.571,18.571
1.068,3.057,8.571,18.571
1.455,2.604,8.571,18.571
-0.138,3.269,8.571,18.571
0.596,4.232,8.571,18.571
2.601,3.643,8.571,18.571
-1.399,4.080,0.000,25.000
0.351,4.231,8.571,18.571
2.197,2.202,8.571,18.571
1.781,2.913,8.571,18.571
1.512,1.721,8.571,18.571
-0.725,4.756,8.571,18.571
0.667,4.098,8.571,18.571
0.960,2.717,8.571,18.571
1.221,4.164,8.571,18.571
1.020,3.312,8.571,18.571
1.303,2.967,8.571,18.571
1.602,2.685,8.571,18.571
0.644,4.473,8.571,18.571
0.307,4.054,8.571,18.571
-0.849,4.807,8.571,18.571
0.451,2.138,8.571,18.571
0.958,3.571,8.571,18.571
-0.079,3.999,8.571,18.571
-0.805,5.498,8.571,18.571
2.130,2.182,8.571,18.571
1.526,3.517,8.571,18.571
0.629,2.732,8.571,18.571
0.493,3.094,8.571,18.571
2.283,1.069,8.571,18.571
0.645,2.939,8.571,18.571
-0.718,3.699,8.571,18.571
1.322,1.907,8.571,18.571
1.379,3.695,8.571,18.571
0.904,2.947,8.571,18.571
0.740,5.057,8.571,18.571
-0.116,2.620,8.571,18.571
2.369,2.057,8.571,18.571
-0.175,2.525,8.571,18.571
0.771,3.729,8.571,18.571
2.872,2.398,8.571,18.571
1.055,3.382,8.571,18.571
2.164,3.165,8.571,18.571
-1.096,5.253,0.000,25.000
-0.838,3.989,8.571,18.571
0.575,2.716,8.571,18.571
0.790,2.518,8.571,18.571
1.514,3.015,8.571,18.571
2.011,1.035,8.571,18.571
1.601,2.892,8.571,18.571
-0.775,4.496,8.571,18.571
0.864,2.790,8.571,18.571
1.604,2.517,8.571,18.571
1.734,2.888,8.571,18.571
1.418,3.064,8.571,18.571
0.288,4.298,8.571,18.571
1.852,2.503,8.571,18.571
0.266,3.591,8.571,18.571
-0.437,4.331,8.571,18.571
1.234,2.295,8.571,18.571
1.013,3.559,8.571,18.571
1.584,3.232,8.571,18.571
-1.117,4.497,0.000,25.000
0.907,4.202,8.571,18.571
1.023,2.029,8.571,18.571
0.604,3.726,8.571,18.571
1.815,2.609,8.571,18.571
0.607,3.277,8.571,18.571
0.339,3.455,8.571,18.571
-0.502,2.569,8.571,18.571
1.435,2.622,8.571,18.571
1.952,1.859,8.571,18.571
1.575,2.463,8.571,18.571
1.689,1.296,8.571,18.571
1.642,1.578,8.571,18.571
2.018,1.918,8.571,18.571
-0.393,5.057,8.571,18.571
2.970,2.006,8.571,18.571
0.343,3.568,8.571,18.571
2.652,2.598,8.571,18.571
1.766,1.976,8.571,18.571
-0.425,4.672,8.571,18.571
0.329,3.672,8.571,18.571
1.191,2.909,8.571,18.571
-0.221,4.253,8.571,18.571
-0.109,3.119,8.571,18.571
0.652,3.632,8.571,18.571
1.342,3.593,8.571,18.571
0.016,4.810,8.571,18.571
0.939,3.255,8.571,18.571
3.042,0.779,8.571,18.571
0.793,3.470,8.571,18.571
-1.399,-0.330,0.000,25.000
-0.858,3.135,8.571,18.571
-2.187,1.454,0.000,25.000
-3.912,1.256,8.571,18.571
-3.883,6.081,8.571,18.571
2.638,5.259,8.571,18.571
-1.310,7.257,0.000,25.000
1.000,-3.639,8.571,18.571
0.467,0.394,8.571,18.571
-0.645,2.910,8.571,18.571
-1.680,-0.760,0.000,25.000
-0.597,-0.342,8.571,18.571
-0.160,-0.446,8.571,18.571
2.955,-1.203,8.571,18.571
-2.003,4.737,0.000,25.000
-3.298,-1.533,-0.000,25.000
3.863,-2.342,8.571,18.571
-0.328,-1.721,8.571,18.571
1.917,6.095,8.571,18.571
-3.798,-1.622,8.571,18.571
1.280,5.923,8.571,18.571
-3.425,4.115,-0.000,25.000
-0.939,6.178,8.571,18.571
-0.002,7.742,8.571,18.571
-1.041,6.465,0.000,25.000
-1.480,3.676,0.000,25.000
3.313,2.127,8.571,18.571
-1.817,4.589,0.000,25.000
-2.262,-0.140,0.000,25.000
3.834,0.610,8.571,18.571
-0.664,2.240,8.571,18.571
0.984,-2.613,8.571,18.571
3.271,6.221,8.571,18.571
1.672,-3.578,8.571,18.571
-0.637,1.363,8.571,18.571
3.004,4.490,8.571,18.571
2.325,2.112,8.571,18.571
3.061,4.496,8.571,18.571
2.225,6.911,8.571,18.571
2.498,5.818,8.571,18.571
3.495,-0.258,8.571,18.571
-2.184,-0.985,0.000,25.000
-0.042,2.460,8.571,18.571
-0.436,-3.786,8.571,18.571
-1.972,2.187,0.000,25.000
0.322,-3.798,8.571,18.571
-0.607,3.352,8.571,18.571
2.188,3.964,8.571,18.571
-1.521,-0.098,0.000,25.000
1.551,1.847,8.571,18.571
1.614,5.932,8.571,18.571
-3.641,6.271,8.571,18.571
-2.656,1.996,0.000,25.000
-1.707,6.729,0.000,25.000
1.833,1.761,8.571,18.571
3.263,-1.912,8.571,18.571
2.824,-2.336,8.571,18.571
-0.895,6.999,8.571,18.571
-2.284,-1.820,0.000,25.000
2.862,2.814,8.571,18.571
1.007,-1.587,8.571,18.571
-1.505,0.159,0.000,25.000
-3.251,-2.740,-0.000,25.000
0.247,-3.917,8.571,18.571
1.978,0.999,8.571,18.571
3.679,3.739,8.571,18.571
0.694,3.777,8.571,18.571
-0.738,-3.121,8.571,18.571
-3.280,3.021,-0.000,25.000
0.721,-3.565,8.571,18.571
-1.580,5.229,0.000,25.000
-0.219,-2.902,8.571,18.571
0.587,3.906,8.571,18.571
3.069,6.572,8.571,18.571
3.841,1.763,8.571,18.571
1.287,7.126,8.571,18.571
2.410,-3.539,8.571,18.571
-3.876,2.191,8.571,18.571
-1.423,-1.860,0.000,25.000
0.677,-1.144,8.571,18.571
-2.835,5.962,0.000,25.000
2.464,4.132,8.571,18.571
0.589,5.680,8.571,18.571
3.665,5.054,8.571,18.571
3.700,-3.518,8.571,18.571
2.217,2.983,8.571,18.571
-3.170,-2.130,-0.000,25.000
-2.995,6.827,0.000,25.000
-3.955,2.586,8.571,18.571
2.142,5.988,8.571,18.571
-3.020,1.822,-0.000,25.000
-1.167,0.006,0.000,25.000
-2.208,0.462,0.000,25.000
-0.821,-3.457,8.571,18.571
3.245,2.645,8.571,18.571
3.016,-0.756,8.571,18.571
1.526,5.629,8.571,18.571
-0.130,0.582,8.571,18.571
1.950,2.962,8.571,18.571
1.768,0.474,8.571,18.571
3.113,6.268,8.571,18.571
1.606,-1.459,8.571,18.571
-3.080,3.958,0.000,25.000
-0.138,-2.349,8.571,18.571
3.738,3.255,8.571,18.571
-2.468,-1.416,0.000,25.000
1.900,-0.409,8.571,18.571
-1.542,0.720,0.000,25.000
-2.793,6.716,0.000,25.000
3.586,4.663,8.571,18.571
-0.304,6.949,8.571,18.571
-3.633,0.363,8.571,18.571
-1.443,3.286,0.000,25.000
2.898,3.982,8.571,18.571
-2.440,0.681,0.000,25.000
-3.604,1.317,8.571,18.571
-2.641,-1.327,0.000,25.000
1.156,0.260,8.571,18.571
3.923,0.487,8.571,18.571
-2.892,5.742,-0.000,25.000
-3.061,5.445,-0.000,25.000
-1.885,-3.164,0.000,25.000
-2.904,4.352,-0.000,25.000
2.847,-0.399,8.571,18.571
2.180,-2.630,8.571,18.571
2.543,5.094,8.571,18.571
-0.412,2.439,8.571,18.571
3.726,4.069,8.571,18.571
2.316,0.465,8.571,18.571
3.587,0.571,8.571,18.571
-2.694,4.978,0.000,25.000
2.058,-0.330,8.571,18.571
2.894,1.898,8.571,18.571
-1.768,5.026,0.000,25.000
-3.299,-1.369,-0.000,25.000
-0.464,7.158,8.571,18.571
2.438,5.812,8.571,18.571
-0.008,-1.059,8.571,18.571
2.921,0.566,8.571,18.571
3.251,3.169,8.571,18.571
0.248,6.511,8.571,18.571
-3.927,-0.611,8.571,18.571
2.086,0.103,8.571,18.571
1.401,6.205,8.571,18.571
-2.551,7.859,0.000,25.000
2.713,-2.260,8.571,18.571
-1.793,5.349,0.000,25.000
2.400,2.860,8.571,18.571
-0.404,2.344,8.571,18.571
1.071,0.740,8.571,18.571
-3.713,0.818,8.571,18.571
-2.985,4.763,-0.000,25.000
-2.064,-1.245,0.000,25.000
1.901,-0.139,8.571,18.571
-0.541,7.429,8.571,18.571
0.294,1.568,8.571,18.571
-1.419,6.746,0.000,25.000
-0.578,7.358,8.571,18.571
1.067,4.493,8.571,18.571
-2.527,-1.621,0.000,25.000
-0.644,3.606,8.571,18.571
1.418,3.842,8.571,18.571
2.789,-3.651,8.571,18.571
-0.666,4.357,8.571,18.571
1.913,2.429,8.571,18.571
-3.409,3.923,-0.000,25.000
0.350,6.286,8.571,18.571
-1.287,2.716,0.000,25.000
-0.423,-0.301,8.571,18.571
-2.736,-0.375,0.000,25.000
-2.771,-1.538,0.000,25.000
-0.094,0.307,8.571,18.571
1.114,3.120,8.571,18.571
2.828,7.003,8.571,18.571
3.390,-3.570,8.571,18.571
1.803,-1.365,8.571,18.571
-1.290,-1.964,0.000,25.000
-0.711,-2.663,8.571,18.571
0.916,-0.003,8.571,18.571
1.972,1.478,8.571,18.571
-0.111,4.204,8.571,18.571
1.386,0.449,8.571,18.571
-1.559,2.701,0.000,25.000
-2.782,2.780,0.000,25.000
-0.683,-2.024,8.571,18.571
-3.614,2.880,8.571,18.571
-1.122,5.449,0.000,25.000
-1.017,-1.097,0.000,25.000
3.534,2.428,8.571,18.571
-1.447,3.251,0.000,25.000
2.833,7.969,8.571,18.571
-0.736,1.912,8.571,18.571
3.052,0.127,8.571,18.571
3.349,0.375,8.571,18.571
-3.752,0.986,8.571,18.571
0.539,-3.226,8.571,18.571
3.080,3.868,8.571,18.571
2.360,0.857,8.571,18.571
