z,u,x1,x2
0.798,3.956,8.571,18.571
1.730,2.201,8.571,18.571
0.936,1.649,8.571,18.571
0.218,3.915,8.571,18.571
0.451,3.092,8.571,18.571
0.192,3.930,8.571,18.571
1.286,2.512,8.571,18.571
2.425,2.475,8.571,18.571
0.928,2.863,8.571,18.571
0.226,4.758,8.571,18.571
1.204,2.591,8.571,18.571
1.976,2.844,8.571,18.571
-0.841,4.514,0.000,25.000
-0.017,4.370,8.571,18.571
2.838,0.594,8.571,18.571
1.440,2.489,8.571,18.571
3.087,1.452,8.571,18.571
0.400,3.268,8.571,18.571
2.886,1.380,8.571,18.571
1.197,3.332,8.571,18.571
-1.298,4.687,0.000,25.000
-0.255,3.699,8.571,18.571
0.655,2.580,8.571,18.571
1.403,2.403,8.571,18.571
3.604,2.484,8.571,18.571
0.572,3.563,8.571,18.571
0.964,3.307,8.571,18.571
2.185,1.046,8.571,18.571
0.213,4.160,8.571,18.571
-0.932,2.738,0.000,25.000
-1.207,4.863,0.000,25.000
1.829,2.068,8.571,18.571
0.836,3.368,8.571,18.571
-0.150,2.632,8.571,18.571
0.656,2.724,8.571,18.571
2.401,1.670,8.571,18.571
1.296,2.021,8.571,18.571
1.592,3.674,8.571,18.571
0.277,3.460,8.571,18.571
-0.279,4.162,8.571,18.571
0.387,3.022,8.571,18.571
1.957,2.247,8.571,18.571
0.157,2.504,8.571,18.571
1.656,3.889,8.571,18.571
0.490,2.952,8.571,18.571
0.843,2.615,8.571,18.571
1.720,3.434,8.571,18.571
1.307,1.675,8.571,18.571
0.641,4.410,8.571,18.571
1.677,3.756,8.571,18.571
1.409,1.784,8.571,18.571
-0.092,3.616,8.571,18.571
1.203,2.886,8.571,18.571
2.106,3.125,8.571,18.571
1.853,1.403,8.571,18.571
2.374,1.406,8.571,18.571
0.334,3.394,8.571,18.571
0.514,4.727,8.571,18.571
1.812,3.792,8.571,18.571
0.601,4.731,8.571,18.571
0.343,2.989,8.571,18.571
-0.154,4.492,8.571,18.571
0.964,3.247,8.571,18.571
1.205,3.401,8.571,18.571
-0.189,3.681,8.571,18.571
0.464,3.092,8.571,18.571
2.588,2.489,8.571,18.571
2.543,1.607,8.571,18.571
2.414,2.963,8.571,18.571
0.902,2.831,8.571,18.571
2.122,2.101,8.571,18.571
2.582,1.587,8.571,18.571
1.318,3.163,8.571,18.571
-1.598,5.306,0.000,25.000
-0.592,4.111,0.000,25.000
1.342,3.617,8.571,18.571
0.499,3.875,8.571,18.571
1.830,1.477,8.571,18.571
1.096,2.942,8.571,18.571
-0.219,3.723,8.571,18.571
2.099,2.232,8.571,18.571
1.355,2.668,8.571,18.571
-0.291,3.187,8.571,18.571
0.430,3.557,8.571,18.571
2.018,3.598,8.571,18.571
0.427,1.998,8.571,18.571
-1.218,4.095,0.000,25.000
1.201,2.975,8.571,18.571
1.526,2.366,8.571,18.571
2.489,1.484,8.571,18.571
1.522,2.499,8.571,18.571
1.302,3.348,8.571,18.571
2.297,1.761,8.571,18.571
0.871,2.681,8.571,18.571
0.852,2.700,8.571,18.571
-0.180,3.520,8.571,18.571
0.910,3.980,8.571,18.571
1.302,3.294,8.571,18.571
2.417,2.510,8.571,18.571
-0.073,4.274,8.571,18.571
1.642,1.960,8.571,18.571
2.882,1.661,8.571,18.571
1.633,1.919,8.571,18.571
0.760,3.210,8.571,18.571
-0.642,4.570,0.000,25.000
0.994,3.436,8.571,18.571
1.318,2.521,8.571,18.571
1.148,2.827,8.571,18.571
-1.995,4.866,0.000,25.000
1.859,2.091,8.571,18.571
1.570,2.809,8.571,18.571
-0.424,5.170,8.571,18.571
1.977,2.421,8.571,18.571
1.398,3.432,8.571,18.571
-0.896,5.237,0.000,25.000
0.264,4.542,8.571,18.571
0.072,3.824,8.571,18.571
0.457,3.716,8.571,18.571
1.335,3.045,8.571,18.571
2.086,4.395,8.571,18.571
1.666,1.609,8.571,18.571
0.885,3.821,8.571,18.571
1.898,1.268,8.571,18.571
1.604,2.590,8.571,18.571
0.156,3.499,8.571,18.571
0.675,3.984,8.571,18.571
-0.120,3.212,8.571,18.571
1.564,2.570,8.571,18.571
1.431,2.561,8.571,18.571
-0.913,0.222,0.000,25.000
1.479,1.089,8.571,18.571
1.994,7.092,8.571,18.571
1.312,5.150,8.571,18.571
-0.812,-0.463,0.000,25.000
-0.522,5.450,0.000,25.000
0.094,1.496,8.571,18.571
-3.763,6.210,0.000,25.000
0.800,-2.899,8.571,18.571
3.745,1.366,8.571,18.571
2.407,7.647,8.571,18.571
2.344,0.715,8.571,18.571
1.950,5.366,8.571,18.571
3.611,5.741,8.571,18.571
-1.094,0.345,0.000,25.000
3.941,2.778,8.571,18.571
-0.547,0.360,0.000,25.000
-2.961,1.547,0.000,25.000
-2.468,5.623,0.000,25.000
-1.227,2.450,0.000,25.000
-0.344,4.254,8.571,18.571
2.882,3.028,8.571,18.571
-2.637,7.911,0.000,25.000
-2.077,5.127,0.000,25.000
-1.508,-0.413,0.000,25.000
-1.732,3.906,0.000,25.000
3.060,4.611,8.571,18.571
-1.260,7.719,0.000,25.000
-0.891,-3.141,0.000,25.000
1.189,4.925,8.571,18.571
2.720,-1.739,8.571,18.571
3.561,-0.795,8.571,18.571
-3.675,4.115,0.000,25.000
1.299,3.138,8.571,18.571
0.088,1.526,8.571,18.571
-2.617,6.645,0.000,25.000
2.969,-1.912,8.571,18.571
-2.504,-2.204,0.000,25.000
-0.596,-3.891,0.000,25.000
3.608,0.614,8.571,18.571
-0.240,0.035,8.571,18.571
-2.805,5.274,0.000,25.000
1.286,5.112,8.571,18.571
0.007,-2.714,8.571,18.571
1.636,-2.740,8.571,18.571
2.938,3.754,8.571,18.571
2.424,3.761,8.571,18.571
-0.078,6.900,8.571,18.571
-3.837,-0.157,0.000,25.000
1.504,5.057,8.571,18.571
-2.825,-1.859,0.000,25.000
-2.574,2.213,0.000,25.000
-1.248,4.708,0.000,25.000
-2.528,0.311,0.000,25.000
3.080,0.623,8.571,18.571
-0.298,1.271,8.571,18.571
-2.434,3.085,0.000,25.000
1.859,3.921,8.571,18.571
3.477,3.715,8.571,18.571
-3.067,1.094,0.000,25.000
1.849,-2.998,8.571,18.571
-3.781,-0.846,0.000,25.000
3.028,-1.672,8.571,18.571
3.378,5.437,8.571,18.571
-0.732,7.931,0.000,25.000
-0.107,7.016,8.571,18.571
-3.994,4.320,0.000,25.000
0.636,0.331,8.571,18.571
-3.050,3.182,0.000,25.000
2.377,7.445,8.571,18.571
-3.603,2.353,0.000,25.000
-0.277,3.389,8.571,18.571
-3.154,2.283,0.000,25.000
-1.669,2.641,0.000,25.000
-3.209,0.640,0.000,25.000
-2.309,5.541,0.000,25.000
3.505,-3.209,8.571,18.571
1.785,6.462,8.571,18.571
2.821,-0.287,8.571,18.571
3.759,6.370,8.571,18.571
-3.137,-2.458,0.000,25.000
0.391,-3.312,8.571,18.571
0.980,0.081,8.571,18.571
3.282,-0.267,8.571,18.571
-0.654,4.967,0.000,25.000
1.347,6.420,8.571,18.571
0.827,4.265,8.571,18.571
3.461,4.613,8.571,18.571
2.410,3.392,8.571,18.571
2.457,1.532,8.571,18.571
1.100,-0.649,8.571,18.571
2.406,7.544,8.571,18.571
-1.205,6.998,0.000,25.000
-0.783,1.679,0.000,25.000
0.827,0.064,8.571,18.571
-2.954,-3.776,0.000,25.000
3.247,3.763,8.571,18.571
2.559,-0.433,8.571,18.571
-2.860,0.390,0.000,25.000
2.134,5.418,8.571,18.571
-2.583,5.802,0.000,25.000
-3.110,6.105,0.000,25.000
3.746,1.239,8.571,18.571
-3.852,5.497,0.000,25.000
-2.423,6.983,0.000,25.000
-1.003,-1.160,0.000,25.000
-0.276,1.399,8.571,18.571
3.202,0.683,8.571,18.571
2.963,7.759,8.571,18.571
2.690,-0.578,8.571,18.571
-2.151,4.991,0.000,25.000
2.919,-3.735,8.571,18.571
-1.770,-0.764,0.000,25.000
0.098,6.029,8.571,18.571
-2.469,3.020,0.000,25.000
3.145,-1.550,8.571,18.571
2.893,-2.370,8.571,18.571
0.116,-0.979,8.571,18.571
-0.551,6.835,0.000,25.000
1.076,-3.961,8.571,18.571
-1.604,0.944,0.000,25.000
3.115,-2.240,8.571,18.571
-1.752,2.593,0.000,25.000
-0.995,0.208,0.000,25.000
0.990,4.311,8.571,18.571
2.834,5.402,8.571,18.571
3.736,0.517,8.571,18.571
3.531,6.252,8.571,18.571
-3.065,0.258,0.000,25.000
3.163,1.912,8.571,18.571
0.175,2.207,8.571,18.571
1.983,-2.332,8.571,18.571
0.443,-2.609,8.571,18.571
0.120,-1.514,8.571,18.571
-0.372,-0.654,8.571,18.571
0.702,-1.646,8.571,18.571
3.943,7.287,8.571,18.571
3.727,-3.775,8.571,18.571
0.840,3.563,8.571,18.571
-0.652,-2.429,0.000,25.000
-2.255,4.808,0.000,25.000
3.437,-1.684,8.571,18.571
3.228,7.760,8.571,18.571
2.514,4.416,8.571,18.571
-2.502,-2.968,0.000,25.000
1.369,5.608,8.571,18.571
-3.370,-3.013,0.000,25.000
2.726,-1.254,8.571,18.571
0.333,-3.180,8.571,18.571
0.178,3.623,8.571,18.571
1.560,5.656,8.571,18.571
2.435,-0.301,8.571,18.571
2.198,6.930,8.571,18.571
1.627,-0.970,8.571,18.571
-3.619,5.282,0.000,25.000
3.222,-0.461,8.571,18.571
0.860,2.672,8.571,18.571
-3.251,0.422,0.000,25.000
2.236,-1.868,8.571,18.571
-3.145,7.137,0.000,25.000
2.421,5.156,8.571,18.571
-1.332,-0.960,0.000,25.000
-1.680,-3.291,0.000,25.000
-1.720,0.609,0.000,25.000
2.848,-2.705,8.571,18.571
-3.519,-3.988,0.000,25.000
3.433,0.492,8.571,18.571
-3.705,-1.493,0.000,25.000
2.401,0.114,8.571,18.571
-0.213,4.141,8.571,18.571
1.390,7.265,8.571,18.571
-2.635,-0.663,0.000,25.000
-0.606,-3.780,0.000,25.000
-0.207,-0.363,8.571,18.571
-2.491,0.328,0.000,25.000
3.095,4.784,8.571,18.571
-3.765,4.936,0.000,25.000
-0.586,5.998,0.000,25.000
0.580,-1.197,8.571,18.571
1.282,6.528,8.571,18.571
-1.491,6.507,0.000,25.000
-2.658,0.605,0.000,25.000
-2.075,4.605,0.000,25.000
3.757,-3.763,8.571,18.571
3.654,1.174,8.571,18.571
3.133,3.972,8.571,18.571
1.245,-0.383,8.571,18.571
2.497,0.458,8.571,18.571
-2.020,1.358,0.000,25.000
-3.272,-1.329,0.000,25.000
0.229,-3.818,8.571,18.571
2.123,1.444,8.571,18.571
1.787,4.989,8.571,18.571
1.637,0.040,8.571,18.571
0.959,5.913,8.571,18.571
2.217,7.132,8.571,18.571
2.445,-2.052,8.571,18.571
-1.997,2.083,0.000,25.000
3.539,5.002,8.571,18.571
-0.596,1.238,0.000,25.000
