z,u,x1,x2
-1.120,0.171,0.000,25.000
-0.425,0.507,8.571,18.571
-0.249,1.006,8.571,18.571
-1.282,0.331,0.000,25.000
-0.301,0.857,8.571,18.571
-0.533,0.706,8.571,18.571
-2.377,-1.868,-0.000,25.000
-0.682,0.735,8.571,18.571
0.538,0.542,16.000,0.000
-1.397,-0.399,0.000,25.000
-1.947,-1.046,0.000,25.000
-0.777,-0.329,8.571,18.571
-0.956,-0.042,0.000,25.000
-1.359,-0.008,0.000,25.000
-0.774,-0.402,8.571,18.571
-0.385,-0.575,8.571,18.571
-1.372,-0.306,0.000,25.000
-0.775,1.108,8.571,18.571
-0.778,0.921,8.571,18.571
-0.278,1.475,8.571,18.571
1.752,-0.192,8.571,18.571
1.197,1.661,8.571,18.571
-0.483,0.071,8.571,18.571
-1.275,0.228,0.000,25.000
-1.459,0.608,0.000,25.000
-1.034,0.483,0.000,25.000
-0.517,0.426,8.571,18.571
-0.972,0.683,0.000,25.000
-0.272,0.106,8.571,18.571
1.145,1.784,8.571,18.571
-1.204,-0.355,0.000,25.000
-0.000,-0.662,8.571,18.571
-0.811,0.942,8.571,18.571
-0.890,0.364,8.571,18.571
-1.612,0.063,0.000,25.000
-2.637,-1.532,-0.000,25.000
-1.210,-0.866,0.000,25.000
-1.852,-0.691,0.000,25.000
-0.412,-0.580,8.571,18.571
-0.546,0.344,8.571,18.571
-4.189,-0.996,8.571,18.571
-0.749,-0.029,8.571,18.571
-0.507,0.496,8.571,18.571
-1.184,1.251,0.000,25.000
-1.040,-1.345,0.000,25.000
-1.526,0.469,0.000,25.000
-0.125,0.074,8.571,18.571
-0.576,0.481,8.571,18.571
-1.421,-0.307,0.000,25.000
-0.506,0.457,8.571,18.571
-0.013,-0.103,8.571,18.571
-0.882,-1.111,8.571,18.571
-1.965,0.411,0.000,25.000
0.559,1.337,16.000,0.000
-1.108,-0.322,0.000,25.000
-1.009,0.228,0.000,25.000
0.255,1.254,16.000,0.000
-0.505,0.647,8.571,18.571
-0.079,0.084,8.571,18.571
-1.444,-0.177,0.000,25.000
0.348,2.321,16.000,0.000
-1.792,-0.007,0.000,25.000
-2.316,1.218,-0.000,25.000
0.855,1.846,8.571,18.571
-1.958,-0.225,0.000,25.000
-0.942,0.067,8.571,18.571
-2.030,0.046,0.000,25.000
0.214,-0.230,16.000,0.000
-2.973,-0.102,0.000,25.000
0.507,1.782,16.000,0.000
-2.156,-0.710,0.000,25.000
-1.254,-1.035,0.000,25.000
-1.793,-0.063,0.000,25.000
-1.306,-0.068,0.000,25.000
-1.233,-0.450,0.000,25.000
0.145,0.955,16.000,0.000
-0.243,1.108,8.571,18.571
-0.791,0.665,8.571,18.571
-0.679,0.234,8.571,18.571
0.244,0.629,16.000,0.000
-2.098,-0.576,0.000,25.000
-1.182,-0.162,0.000,25.000
-1.795,0.537,0.000,25.000
-1.013,0.153,0.000,25.000
-1.958,-0.714,0.000,25.000
-0.768,3.706,8.571,18.571
0.877,3.232,8.571,18.571
0.093,4.276,8.571,18.571
0.263,3.091,16.000,0.000
0.659,2.565,8.571,18.571
1.629,2.221,8.571,18.571
2.159,2.060,8.571,18.571
2.102,2.705,8.571,18.571
1.803,1.903,8.571,18.571
1.186,2.958,8.571,18.571
0.896,2.126,8.571,18.571
0.980,2.926,8.571,18.571
1.098,3.049,8.571,18.571
-0.488,4.074,8.571,18.571
2.303,2.114,8.571,18.571
0.366,3.873,16.000,0.000
-2.032,5.647,0.000,25.000
1.074,2.537,8.571,18.571
-0.143,3.533,8.571,18.571
-0.004,4.290,8.571,18.571
1.881,2.744,8.571,18.571
0.786,2.946,8.571,18.571
1.926,2.757,8.571,18.571
-0.040,3.899,8.571,18.571
1.365,1.615,8.571,18.571
2.935,2.040,8.571,18.571
0.398,2.659,16.000,0.000
0.394,3.783,16.000,0.000
2.121,1.493,8.571,18.571
0.331,4.657,16.000,0.000
3.115,1.852,8.571,18.571
0.530,3.764,16.000,0.000
-0.150,5.237,8.571,18.571
0.507,2.868,16.000,0.000
2.496,1.099,8.571,18.571
1.985,3.559,8.571,18.571
1.927,1.031,8.571,18.571
0.369,2.399,16.000,0.000
2.038,1.781,8.571,18.571
1.834,2.357,8.571,18.571
0.584,1.979,16.000,0.000
0.720,4.120,8.571,18.571
0.397,3.914,16.000,0.000
1.690,3.009,8.571,18.571
1.384,2.561,8.571,18.571
0.279,2.150,16.000,0.000
1.623,2.049,8.571,18.571
0.698,4.888,8.571,18.571
0.544,3.054,16.000,0.000
1.515,2.551,8.571,18.571
1.694,2.581,8.571,18.571
0.366,3.470,16.000,0.000
1.779,2.549,8.571,18.571
1.808,1.975,8.571,18.571
2.724,2.371,8.571,18.571
0.756,1.909,8.571,18.571
1.718,2.971,8.571,18.571
1.019,2.867,8.571,18.571
3.928,0.668,16.000,0.000
-0.569,3.963,8.571,18.571
2.050,2.377,8.571,18.571
0.588,3.924,16.000,0.000
0.763,3.347,8.571,18.571
1.101,2.614,8.571,18.571
0.749,2.481,8.571,18.571
-0.369,2.894,8.571,18.571
1.665,3.155,8.571,18.571
2.393,2.027,8.571,18.571
0.546,3.037,16.000,0.000
1.167,3.432,8.571,18.571
0.026,3.926,8.571,18.571
0.070,4.028,8.571,18.571
0.460,2.858,16.000,0.000
0.414,3.000,16.000,0.000
1.812,2.894,8.571,18.571
1.593,1.282,8.571,18.571
1.445,2.659,8.571,18.571
2.413,1.667,8.571,18.571
0.644,3.279,8.571,18.571
0.942,3.429,8.571,18.571
0.255,4.863,16.000,0.000
2.326,2.900,8.571,18.571
0.052,4.498,8.571,18.571
0.817,3.849,8.571,18.571
0.670,3.253,8.571,18.571
1.707,4.229,8.571,18.571
1.693,2.677,8.571,18.571
2.129,2.491,8.571,18.571
-0.930,3.676,8.571,18.571
-1.027,4.415,0.000,25.000
0.670,3.789,8.571,18.571
2.408,2.043,8.571,18.571
0.773,2.519,8.571,18.571
0.375,3.792,16.000,0.000
-0.098,3.174,8.571,18.571
2.584,1.427,8.571,18.571
1.205,1.819,8.571,18.571
0.217,2.654,16.000,0.000
0.133,4.215,16.000,0.000
2.121,1.670,8.571,18.571
1.153,2.822,8.571,18.571
1.404,1.907,8.571,18.571
0.002,3.903,8.571,18.571
0.554,4.881,16.000,0.000
-0.526,4.238,8.571,18.571
3.116,2.374,8.571,18.571
1.695,2.249,8.571,18.571
2.410,2.981,8.571,18.571
0.475,2.262,16.000,0.000
0.426,2.703,16.000,0.000
1.639,4.049,8.571,18.571
1.277,2.842,8.571,18.571
2.415,2.673,8.571,18.571
-0.073,3.545,8.571,18.571
0.982,3.433,8.571,18.571
1.275,2.887,8.571,18.571
-0.935,4.628,8.571,18.571
1.141,2.987,8.571,18.571
0.403,3.864,16.000,0.000
0.695,3.770,8.571,18.571
-0.659,5.132,8.571,18.571
1.776,2.248,8.571,18.571
0.429,3.092,16.000,0.000
0.555,3.946,16.000,0.000
1.759,3.386,8.571,18.571
1.491,2.882,8.571,18.571
0.034,3.225,8.571,18.571
0.523,2.991,16.000,0.000
0.521,3.208,16.000,0.000
0.041,4.259,8.571,18.571
0.019,3.432,8.571,18.571
2.356,1.447,8.571,18.571
1.352,3.613,8.571,18.571
-0.067,3.577,8.571,18.571
1.052,2.908,8.571,18.571
1.271,3.260,8.571,18.571
1.056,2.383,8.571,18.571
0.297,3.343,16.000,0.000
2.739,2.565,8.571,18.571
1.853,2.114,8.571,18.571
1.797,3.314,8.571,18.571
2.714,2.490,8.571,18.571
-0.142,3.650,8.571,18.571
1.759,1.964,8.571,18.571
0.709,2.943,8.571,18.571
0.772,3.704,8.571,18.571
2.388,2.492,8.571,18.571
-0.750,4.502,8.571,18.571
0.095,2.491,8.571,18.571
0.158,2.734,16.000,0.000
1.297,1.695,8.571,18.571
0.672,0.803,8.571,18.571
-1.652,-0.540,0.000,25.000
3.504,5.789,8.571,18.571
-0.812,7.122,8.571,18.571
-1.249,-0.680,0.000,25.000
3.996,-2.870,16.000,0.000
-2.132,2.985,0.000,25.000
1.388,-0.492,8.571,18.571
-1.131,0.471,0.000,25.000
3.972,0.349,16.000,0.000
-2.090,-0.715,0.000,25.000
-1.942,-0.520,0.000,25.000
2.282,5.876,8.571,18.571
-0.313,4.364,8.571,18.571
0.577,6.818,16.000,0.000
-1.848,-1.153,0.000,25.000
0.153,-3.230,16.000,0.000
-2.734,-0.996,-0.000,25.000
3.831,4.228,16.000,0.000
2.175,7.242,8.571,18.571
-2.988,-1.584,-0.000,25.000
-0.307,2.361,8.571,18.571
3.208,7.534,8.571,18.571
-2.366,-2.754,-0.000,25.000
-2.616,5.848,-0.000,25.000
3.255,0.393,8.571,18.571
-3.796,4.633,8.571,18.571
0.903,-1.944,8.571,18.571
0.954,7.101,8.571,18.571
0.955,2.850,8.571,18.571
2.630,0.231,8.571,18.571
2.299,-2.588,8.571,18.571
-3.479,6.634,8.571,18.571
0.041,3.127,8.571,18.571
0.137,-0.012,16.000,0.000
3.464,-1.805,8.571,18.571
3.992,3.942,16.000,0.000
-0.536,-3.371,8.571,18.571
3.694,2.884,16.000,0.000
-0.892,1.704,8.571,18.571
-2.233,4.095,-0.000,25.000
-0.243,-1.012,8.571,18.571
-3.645,0.598,8.571,18.571
0.349,-2.482,16.000,0.000
3.090,4.251,8.571,18.571
-3.170,5.788,-0.000,25.000
-1.579,3.087,0.000,25.000
2.577,2.360,8.571,18.571
-1.119,3.602,0.000,25.000
3.239,2.492,8.571,18.571
3.542,3.417,8.571,18.571
-3.853,6.416,8.571,18.571
-2.974,7.344,-0.000,25.000
1.955,6.320,8.571,18.571
-0.906,7.532,8.571,18.571
3.420,-1.594,8.571,18.571
-2.875,2.278,-0.000,25.000
3.919,4.165,16.000,0.000
2.149,6.842,8.571,18.571
2.972,0.775,8.571,18.571
0.216,3.451,16.000,0.000
-0.111,2.595,8.571,18.571
1.627,4.962,8.571,18.571
-3.602,-1.842,8.571,18.571
3.749,-2.255,16.000,0.000
1.105,-1.872,8.571,18.571
2.100,-2.916,8.571,18.571
3.043,6.193,8.571,18.571
-3.451,-2.675,8.571,18.571
0.700,0.960,8.571,18.571
-2.866,0.812,-0.000,25.000
-0.285,-0.823,8.571,18.571
-1.802,-3.677,0.000,25.000
-0.378,6.364,8.571,18.571
2.282,4.605,8.571,18.571
-2.345,-2.387,-0.000,25.000
-1.610,-3.031,0.000,25.000
-1.264,4.100,0.000,25.000
-0.646,1.896,8.571,18.571
0.219,5.375,16.000,0.000
-3.119,4.149,-0.000,25.000
-3.253,4.584,-0.000,25.000
2.338,6.189,8.571,18.571
3.376,4.937,8.571,18.571
3.152,-1.220,8.571,18.571
-0.565,-1.081,8.571,18.571
-0.546,7.925,8.571,18.571
-0.490,4.881,8.571,18.571
0.881,1.853,8.571,18.571
-1.828,3.678,0.000,25.000
3.397,4.191,8.571,18.571
-1.950,-3.142,0.000,25.000
-1.584,0.709,0.000,25.000
-1.866,1.180,0.000,25.000
-0.166,2.779,8.571,18.571
3.019,-2.866,8.571,18.571
-0.068,6.734,8.571,18.571
2.336,3.723,8.571,18.571
-2.631,4.060,-0.000,25.000
-1.340,2.298,0.000,25.000
-0.452,2.513,8.571,18.571
-1.540,7.015,0.000,25.000
-2.354,1.238,-0.000,25.000
1.973,1.941,8.571,18.571
-3.431,1.252,8.571,18.571
-3.995,4.523,8.571,18.571
-2.184,5.843,0.000,25.000
0.940,6.373,8.571,18.571
0.948,1.608,8.571,18.571
2.350,0.079,8.571,18.571
0.733,1.534,8.571,18.571
-0.516,-2.614,8.571,18.571
0.092,-3.236,8.571,18.571
2.762,3.657,8.571,18.571
-0.453,2.678,8.571,18.571
1.027,-0.909,8.571,18.571
-3.111,5.382,-0.000,25.000
2.611,1.705,8.571,18.571
0.288,4.549,16.000,0.000
-1.987,-3.917,0.000,25.000
0.967,-1.596,8.571,18.571
-0.132,-2.054,8.571,18.571
-3.160,3.428,-0.000,25.000
-1.335,1.008,0.000,25.000
-0.627,7.202,8.571,18.571
-0.620,3.519,8.571,18.571
-3.929,3.247,8.571,18.571
1.792,-3.789,8.571,18.571
-2.418,-0.269,-0.000,25.000
0.440,7.555,16.000,0.000
-2.272,6.098,-0.000,25.000
-1.492,0.403,0.000,25.000
-0.195,4.047,8.571,18.571
-0.283,7.851,8.571,18.571
3.000,0.848,8.571,18.571
-0.703,-2.713,8.571,18.571
-1.147,4.822,0.000,25.000
-0.418,5.999,8.571,18.571
1.905,3.498,8.571,18.571
2.582,-1.031,8.571,18.571
-1.211,5.963,0.000,25.000
0.976,6.240,8.571,18.571
3.131,6.112,8.571,18.571
-3.153,1.531,-0.000,25.000
-2.690,-3.586,-0.000,25.000
3.171,2.073,8.571,18.571
1.792,0.890,8.571,18.571
1.214,5.010,8.571,18.571
-2.835,-0.473,0.000,25.000
1.194,3.173,8.571,18.571
-2.768,3.187,-0.000,25.000
1.207,4.223,8.571,18.571
3.468,-0.317,8.571,18.571
-0.848,4.261,8.571,18.571
3.859,4.876,16.000,0.000
3.718,7.632,16.000,0.000
3.789,2.812,16.000,0.000
1.857,1.540,8.571,18.571
1.909,1.106,8.571,18.571
-1.881,0.555,0.000,25.000
2.506,2.285,8.571,18.571
-2.112,-1.604,0.000,25.000
-0.427,0.349,8.571,18.571
0.652,4.079,8.571,18.571
0.329,1.033,16.000,0.000
2.186,3.217,8.571,18.571
-2.012,-0.746,0.000,25.000
-1.377,-1.623,0.000,25.000
-2.028,3.748,0.000,25.000
1.889,5.915,8.571,18.571
-3.020,2.622,-0.000,25.000
-0.093,4.219,8.571,18.571
1.319,4.805,8.571,18.571
3.553,4.941,8.571,18.571
-0.690,3.085,8.571,18.571
-2.511,-1.978,-0.000,25.000
1.274,-2.837,8.571,18.571
-0.003,4.689,8.571,18.571
0.111,6.111,8.571,18.571
-3.070,7.000,-0.000,25.000
1.037,-1.445,8.571,18.571
-0.837,2.106,8.571,18.571
-1.695,3.988,0.000,25.000
3.059,-3.834,8.571,18.571
-2.237,5.045,-0.000,25.000
-0.621,0.540,8.571,18.571
-0.390,7.182,8.571,18.571
-1.157,2.811,0.000,25.000
2.910,5.922,8.571,18.571
-2.086,5.826,0.000,25.000
3.498,4.984,8.571,18.571
3.975,7.746,16.000,0.000
3.446,2.026,8.571,18.571
2.541,3.764,8.571,18.571
-1.091,-3.201,0.000,25.000
1.670,-1.722,8.571,18.571
-1.166,-3.244,0.000,25.000
-3.120,6.722,-0.000,25.000
-1.751,3.117,0.000,25.000
