z,u,x1,x2
0.100,4.379,8.571,18.571
0.564,2.555,8.571,18.571
1.065,3.310,8.571,18.571
-0.333,3.724,0.000,25.000
1.039,2.362,16.000,0.000
0.628,3.267,8.571,18.571
0.811,2.703,8.571,18.571
0.547,4.207,8.571,18.571
-0.338,3.093,0.000,25.000
0.931,3.602,8.571,18.571
1.130,3.232,8.571,18.571
0.195,4.347,8.571,18.571
0.662,4.706,8.571,18.571
0.134,4.215,8.571,18.571
0.718,3.547,8.571,18.571
0.315,3.907,8.571,18.571
0.319,3.558,8.571,18.571
1.440,3.059,8.571,18.571
0.978,2.509,8.571,18.571
1.241,3.085,8.571,18.571
2.094,3.210,8.571,18.571
0.658,2.627,8.571,18.571
-1.639,5.408,0.000,25.000
-0.460,5.014,0.000,25.000
0.291,3.197,8.571,18.571
0.536,2.883,8.571,18.571
0.247,3.677,8.571,18.571
1.816,3.933,16.000,0.000
1.422,1.641,8.571,18.571
1.633,2.842,8.571,18.571
-0.737,4.427,0.000,25.000
-0.121,3.607,8.571,18.571
0.284,2.309,8.571,18.571
2.635,2.094,8.571,18.571
0.366,4.411,8.571,18.571
-0.473,2.387,0.000,25.000
1.076,1.807,8.571,18.571
0.889,2.950,8.571,18.571
0.731,4.520,8.571,18.571
0.098,4.219,8.571,18.571
-0.674,4.435,0.000,25.000
-0.186,3.725,8.571,18.571
1.073,3.744,8.571,18.571
0.322,3.131,8.571,18.571
1.192,3.592,8.571,18.571
1.140,4.922,8.571,18.571
0.504,3.871,8.571,18.571
2.306,1.424,8.571,18.571
2.712,2.601,8.571,18.571
0.662,2.391,8.571,18.571
0.898,3.153,8.571,18.571
0.548,3.823,8.571,18.571
0.408,3.578,8.571,18.571
0.003,2.667,8.571,18.571
2.349,1.463,8.571,18.571
0.699,2.197,8.571,18.571
-0.052,4.146,8.571,18.571
1.503,2.762,8.571,18.571
-0.397,3.101,0.000,25.000
0.340,3.849,8.571,18.571
0.630,3.925,8.571,18.571
2.459,2.514,8.571,18.571
0.662,4.467,8.571,18.571
2.099,2.364,8.571,18.571
1.298,1.877,8.571,18.571
-0.474,3.982,0.000,25.000
0.484,3.418,8.571,18.571
-0.066,3.750,8.571,18.571
0.916,3.750,8.571,18.571
3.572,0.314,8.571,18.571
2.762,2.487,8.571,18.571
0.293,3.795,8.571,18.571
0.327,3.979,8.571,18.571
2.177,3.038,8.571,18.571
-0.299,5.107,8.571,18.571
0.035,4.010,8.571,18.571
1.725,2.992,16.000,0.000
1.569,2.412,8.571,18.571
0.898,2.361,8.571,18.571
0.430,3.527,8.571,18.571
1.758,3.552,16.000,0.000
1.103,2.095,8.571,18.571
1.827,2.500,16.000,0.000
-0.164,4.279,8.571,18.571
1.285,1.356,8.571,18.571
1.911,3.203,8.571,18.571
0.327,2.992,8.571,18.571
0.484,2.990,8.571,18.571
1.537,3.094,8.571,18.571
0.321,4.001,8.571,18.571
1.930,2.520,8.571,18.571
0.787,2.658,8.571,18.571
1.794,1.964,16.000,0.000
0.861,3.087,8.571,18.571
3.637,0.076,8.571,18.571
-1.217,4.231,0.000,25.000
0.342,4.277,8.571,18.571
1.427,3.814,8.571,18.571
1.728,2.275,16.000,0.000
1.342,3.230,8.571,18.571
1.337,5.029,8.571,18.571
1.489,3.228,8.571,18.571
-0.510,4.619,0.000,25.000
1.452,3.800,8.571,18.571
2.350,2.456,8.571,18.571
1.597,2.415,8.571,18.571
1.718,3.569,16.000,0.000
1.062,1.390,8.571,18.571
0.943,2.281,8.571,18.571
1.066,3.610,8.571,18.571
-0.037,3.102,8.571,18.571
2.550,1.930,8.571,18.571
1.410,1.481,8.571,18.571
-0.623,4.431,0.000,25.000
0.857,3.463,8.571,18.571
0.873,3.256,8.571,18.571
0.388,3.164,8.571,18.571
0.580,2.964,8.571,18.571
0.267,3.811,8.571,18.571
1.132,3.206,8.571,18.571
0.302,4.485,8.571,18.571
0.360,3.467,8.571,18.571
-0.639,4.050,0.000,25.000
2.227,3.088,8.571,18.571
1.998,2.442,8.571,18.571
0.631,3.291,8.571,18.571
1.262,2.450,8.571,18.571
1.362,1.690,8.571,18.571
2.654,1.318,8.571,18.571
-0.739,3.521,0.000,25.000
0.700,3.486,8.571,18.571
0.351,4.325,8.571,18.571
0.080,3.330,8.571,18.571
0.772,3.032,8.571,18.571
2.195,2.200,8.571,18.571
2.108,2.662,8.571,18.571
0.032,2.962,8.571,18.571
-0.066,4.228,8.571,18.571
-0.067,2.134,8.571,18.571
1.295,2.084,8.571,18.571
1.292,1.837,8.571,18.571
1.228,7.390,8.571,18.571
-1.239,6.735,0.000,25.000
-1.017,-3.387,0.000,25.000
-0.291,-1.502,8.571,18.571
-1.962,0.269,-0.000,25.000
-2.074,-2.960,-0.000,25.000
-1.532,7.099,0.000,25.000
-3.537,-3.570,-0.000,25.000
-3.549,-3.214,8.571,18.571
0.690,-1.584,8.571,18.571
0.424,2.935,8.571,18.571
0.008,-2.178,8.571,18.571
-1.498,6.056,0.000,25.000
-0.758,-2.313,0.000,25.000
-3.674,2.879,8.571,18.571
-3.019,0.513,-0.000,25.000
-1.154,2.010,0.000,25.000
2.799,4.253,8.571,18.571
-1.875,-1.930,-0.000,25.000
-1.209,-2.333,0.000,25.000
-3.689,0.858,8.571,18.571
-2.924,2.860,-0.000,25.000
-1.424,0.252,0.000,25.000
1.602,4.046,8.571,18.571
0.525,2.795,8.571,18.571
0.616,4.702,8.571,18.571
-3.975,-2.508,8.571,18.571
2.385,2.118,8.571,18.571
-1.103,1.549,0.000,25.000
2.759,1.494,8.571,18.571
-2.299,5.218,-0.000,25.000
3.587,0.010,8.571,18.571
-0.129,7.199,8.571,18.571
0.294,-1.379,8.571,18.571
3.915,0.359,8.571,18.571
-2.288,1.394,-0.000,25.000
-2.924,-2.657,-0.000,25.000
-0.005,-0.091,8.571,18.571
2.774,-3.215,8.571,18.571
2.656,6.117,8.571,18.571
-0.835,-3.021,0.000,25.000
3.252,1.798,8.571,18.571
-1.506,0.430,0.000,25.000
3.141,-1.093,8.571,18.571
-3.148,4.813,0.000,25.000
1.120,0.088,8.571,18.571
1.803,-3.985,16.000,0.000
3.924,7.987,8.571,18.571
1.934,7.042,8.571,18.571
2.373,3.839,8.571,18.571
0.322,0.446,8.571,18.571
-3.734,-3.060,8.571,18.571
1.432,3.697,8.571,18.571
-0.799,-1.984,0.000,25.000
0.182,1.074,8.571,18.571
1.069,-2.709,8.571,18.571
0.639,5.230,8.571,18.571
1.711,7.146,16.000,0.000
-3.167,3.841,-0.000,25.000
0.368,-2.607,8.571,18.571
-2.392,0.581,-0.000,25.000
1.392,6.361,8.571,18.571
3.655,-2.158,8.571,18.571
-0.160,-2.955,8.571,18.571
-2.321,3.406,-0.000,25.000
-1.392,6.816,0.000,25.000
2.016,6.204,8.571,18.571
-2.698,4.817,-0.000,25.000
3.343,-3.949,8.571,18.571
-0.618,1.712,0.000,25.000
-0.586,0.880,0.000,25.000
1.423,0.030,8.571,18.571
0.870,-1.796,8.571,18.571
2.873,7.641,8.571,18.571
-2.718,4.149,-0.000,25.000
-2.253,2.001,-0.000,25.000
-0.016,-2.278,8.571,18.571
-2.995,4.218,-0.000,25.000
-0.506,5.315,0.000,25.000
-0.369,3.005,0.000,25.000
0.032,4.928,8.571,18.571
-3.218,-1.640,-0.000,25.000
-2.758,-1.830,-0.000,25.000
-1.635,4.662,0.000,25.000
2.887,-1.121,8.571,18.571
-1.526,0.799,0.000,25.000
0.214,5.793,8.571,18.571
-3.000,3.927,-0.000,25.000
-2.702,6.265,-0.000,25.000
0.027,-0.677,8.571,18.571
-1.832,-3.105,-0.000,25.000
2.516,5.146,8.571,18.571
-0.336,-1.734,0.000,25.000
1.128,7.336,8.571,18.571
1.269,-1.127,8.571,18.571
-0.073,-2.596,8.571,18.571
-0.404,-2.937,0.000,25.000
3.059,-2.851,8.571,18.571
0.331,5.844,8.571,18.571
-0.619,-2.077,0.000,25.000
0.909,-3.766,8.571,18.571
-2.304,-2.419,-0.000,25.000
3.958,7.856,8.571,18.571
-0.294,6.332,8.571,18.571
-3.435,3.676,-0.000,25.000
-1.466,7.371,0.000,25.000
-0.837,5.211,0.000,25.000
-3.708,-3.262,8.571,18.571
-1.394,-0.450,0.000,25.000
-2.644,4.987,-0.000,25.000
-1.570,-3.345,0.000,25.000
0.945,2.557,8.571,18.571
1.463,6.037,8.571,18.571
2.221,4.578,8.571,18.571
0.120,3.107,8.571,18.571
0.444,-0.723,8.571,18.571
3.264,2.728,8.571,18.571
3.658,6.418,8.571,18.571
3.585,2.490,8.571,18.571
0.897,1.495,8.571,18.571
0.490,0.726,8.571,18.571
-1.416,-3.054,0.000,25.000
1.672,1.103,8.571,18.571
-0.855,4.650,0.000,25.000
2.496,7.060,8.571,18.571
-2.966,7.965,-0.000,25.000
-1.123,7.068,0.000,25.000
-2.750,-1.671,-0.000,25.000
3.138,5.887,8.571,18.571
-1.748,1.014,-0.000,25.000
-1.278,-3.137,0.000,25.000
2.609,-3.683,8.571,18.571
-0.774,7.628,0.000,25.000
-0.802,-0.635,0.000,25.000
1.628,6.180,8.571,18.571
2.423,6.974,8.571,18.571
-0.520,-3.594,0.000,25.000
3.926,5.238,8.571,18.571
-3.538,6.646,-0.000,25.000
1.780,4.987,16.000,0.000
-0.020,-1.504,8.571,18.571
3.029,-2.763,8.571,18.571
-1.635,-0.724,0.000,25.000
-2.455,2.812,-0.000,25.000
0.614,0.456,8.571,18.571
-1.451,-1.207,0.000,25.000
-1.336,4.579,0.000,25.000
-3.192,-0.277,-0.000,25.000
-1.321,-0.778,0.000,25.000
-2.403,-3.022,0.000,25.000
0.392,3.557,8.571,18.571
3.530,-1.419,8.571,18.571
2.757,-2.408,8.571,18.571
0.513,-0.663,8.571,18.571
-2.978,-1.773,-0.000,25.000
1.737,-0.809,16.000,0.000
-2.275,-3.257,-0.000,25.000
1.294,-2.890,8.571,18.571
0.573,1.367,8.571,18.571
3.227,-2.237,8.571,18.571
1.360,-3.478,8.571,18.571
3.497,6.034,8.571,18.571
-2.318,5.369,-0.000,25.000
-0.419,3.611,0.000,25.000
-0.786,1.510,0.000,25.000
1.796,-0.221,16.000,0.000
-1.942,5.611,-0.000,25.000
-3.500,7.602,0.000,25.000
3.451,2.118,8.571,18.571
3.509,3.734,8.571,18.571
0.754,2.024,8.571,18.571
-3.146,-2.478,-0.000,25.000
-3.588,5.276,8.571,18.571
0.999,-1.284,8.571,18.571
2.199,-3.076,8.571,18.571
-2.498,5.742,-0.000,25.000
-0.167,7.321,8.571,18.571
2.273,-2.228,8.571,18.571
-3.511,-0.227,-0.000,25.000
2.370,6.951,8.571,18.571
3.275,4.873,8.571,18.571
-0.493,5.883,0.000,25.000
-2.072,4.279,-0.000,25.000
-0.876,6.061,0.000,25.000
-0.846,-3.317,0.000,25.000
-2.325,2.119,-0.000,25.000
-1.431,2.168,0.000,25.000
-0.245,4.139,8.571,18.571
3.136,-1.739,8.571,18.571
2.406,-1.634,8.571,18.571
0.180,2.563,8.571,18.571
-3.068,3.360,-0.000,25.000
-0.098,-1.322,8.571,18.571
0.587,7.211,8.571,18.571
-0.978,3.471,0.000,25.000
-1.518,-0.470,0.000,25.000
-1.869,-0.581,-0.000,25.000
-1.979,-3.184,-0.000,25.000
3.346,4.668,8.571,18.571
2.651,-1.979,8.571,18.571
