z,u,x1,x2
-0.669,0.130,8.571,18.571
-1.903,-0.288,0.000,25.000
-0.185,0.758,8.571,18.571
0.239,0.084,8.571,18.571
-1.927,-0.819,0.000,25.000
-1.143,-0.516,0.000,25.000
-1.944,-0.845,0.000,25.000
-0.519,0.316,8.571,18.571
-0.364,1.370,8.571,18.571
-0.881,-0.052,0.000,25.000
-2.705,-0.901,0.000,25.000
-0.601,0.232,8.571,18.571
-0.752,0.917,0.000,25.000
-2.592,-1.860,0.000,25.000
-2.372,-1.084,0.000,25.000
1.415,1.951,8.571,18.571
-0.482,0.461,8.571,18.571
0.650,2.090,16.000,0.000
-1.311,-0.583,0.000,25.000
0.695,1.912,16.000,0.000
-1.285,0.147,0.000,25.000
-2.800,-2.300,0.000,25.000
-1.778,-1.232,0.000,25.000
-0.649,-0.273,8.571,18.571
-0.406,0.435,8.571,18.571
-0.248,2.457,8.571,18.571
-1.565,-0.455,0.000,25.000
-1.287,-0.066,0.000,25.000
0.929,1.301,16.000,0.000
-2.154,-0.850,0.000,25.000
-0.963,-1.755,0.000,25.000
-2.953,-2.234,0.000,25.000
-0.052,0.864,8.571,18.571
-1.357,-0.190,0.000,25.000
-0.782,-1.022,0.000,25.000
-0.782,-0.288,0.000,25.000
0.376,1.434,8.571,18.571
-0.065,0.377,8.571,18.571
-1.559,0.475,0.000,25.000
-1.502,-0.716,0.000,25.000
-2.208,-1.304,0.000,25.000
-1.086,-0.568,0.000,25.000
-0.203,0.963,8.571,18.571
-0.632,-0.725,8.571,18.571
-1.750,0.511,0.000,25.000
-1.009,-0.465,0.000,25.000
-0.662,-0.104,8.571,18.571
-1.324,0.618,0.000,25.000
0.255,0.424,8.571,18.571
-2.340,-0.481,0.000,25.000
-1.626,0.544,0.000,25.000
0.166,0.506,8.571,18.571
-1.685,-1.073,0.000,25.000
-0.873,0.199,0.000,25.000
-0.998,1.007,0.000,25.000
0.565,0.957,16.000,0.000
0.617,1.438,16.000,0.000
-1.434,-0.657,0.000,25.000
-2.645,-0.632,0.000,25.000
-1.644,0.665,0.000,25.000
-2.640,-0.552,0.000,25.000
-1.060,-0.605,0.000,25.000
-2.500,-1.223,0.000,25.000
-1.231,-0.059,0.000,25.000
-1.348,0.146,0.000,25.000
-1.755,-1.170,0.000,25.000
-1.142,-0.504,0.000,25.000
-0.360,1.519,8.571,18.571
0.449,1.572,16.000,0.000
-0.815,1.308,0.000,25.000
-0.854,-0.073,0.000,25.000
-0.051,1.130,8.571,18.571
0.472,1.610,16.000,0.000
-1.117,0.276,0.000,25.000
-3.404,-2.642,0.000,25.000
-2.194,-1.587,0.000,25.000
-1.533,0.250,0.000,25.000
-1.860,-0.555,0.000,25.000
0.493,0.928,16.000,0.000
-0.936,0.095,0.000,25.000
-0.219,3.723,8.571,18.571
2.099,2.232,8.571,18.571
1.355,2.668,8.571,18.571
-0.291,3.187,8.571,18.571
0.430,3.557,16.000,0.000
2.018,3.598,8.571,18.571
0.427,1.998,16.000,0.000
-1.218,4.095,0.000,25.000
1.201,2.975,8.571,18.571
1.526,2.366,8.571,18.571
2.489,1.484,8.571,18.571
1.522,2.499,8.571,18.571
1.302,3.348,8.571,18.571
2.297,1.761,8.571,18.571
0.871,2.681,16.000,0.000
0.852,2.700,16.000,0.000
-0.180,3.520,8.571,18.571
0.910,3.980,16.000,0.000
1.302,3.294,8.571,18.571
2.417,2.510,8.571,18.571
-0.073,4.274,8.571,18.571
1.642,1.960,8.571,18.571
2.882,1.661,8.571,18.571
1.633,1.919,8.571,18.571
0.760,3.210,16.000,0.000
-0.642,4.570,8.571,18.571
0.994,3.436,16.000,0.000
1.318,2.521,8.571,18.571
1.148,2.827,8.571,18.571
-1.995,4.866,0.000,25.000
1.859,2.091,8.571,18.571
1.570,2.809,8.571,18.571
-0.424,5.170,8.571,18.571
1.977,2.421,8.571,18.571
1.398,3.432,8.571,18.571
-0.896,5.237,0.000,25.000
0.264,4.542,8.571,18.571
0.072,3.824,8.571,18.571
0.457,3.716,16.000,0.000
1.335,3.045,8.571,18.571
2.086,4.395,8.571,18.571
1.666,1.609,8.571,18.571
0.885,3.821,16.000,0.000
1.898,1.268,8.571,18.571
1.604,2.590,8.571,18.571
0.156,3.499,8.571,18.571
0.675,3.984,16.000,0.000
-0.120,3.212,8.571,18.571
1.564,2.570,8.571,18.571
1.431,2.561,8.571,18.571
-0.804,4.061,0.000,25.000
0.737,4.193,16.000,0.000
1.412,1.034,8.571,18.571
1.460,2.550,8.571,18.571
0.658,3.410,16.000,0.000
0.695,3.769,16.000,0.000
1.892,1.958,8.571,18.571
1.077,2.076,16.000,0.000
-0.089,3.985,8.571,18.571
1.223,2.267,8.571,18.571
1.657,1.585,8.571,18.571
1.618,3.006,8.571,18.571
-0.931,4.006,0.000,25.000
0.783,2.981,16.000,0.000
2.216,1.818,8.571,18.571
1.306,2.897,8.571,18.571
0.417,3.507,16.000,0.000
2.050,1.872,8.571,18.571
1.814,3.836,8.571,18.571
0.486,3.828,16.000,0.000
1.589,3.506,8.571,18.571
1.143,2.612,8.571,18.571
1.775,1.820,8.571,18.571
1.480,3.301,8.571,18.571
0.103,3.260,8.571,18.571
0.352,1.657,8.571,18.571
0.679,3.096,16.000,0.000
0.799,2.709,16.000,0.000
1.060,2.477,16.000,0.000
1.049,2.815,16.000,0.000
0.981,3.198,16.000,0.000
0.517,2.738,16.000,0.000
0.391,3.783,16.000,0.000
-0.980,4.309,0.000,25.000
0.448,3.675,16.000,0.000
0.700,3.721,16.000,0.000
0.129,4.285,8.571,18.571
1.360,1.326,8.571,18.571
2.022,2.193,8.571,18.571
0.418,3.163,16.000,0.000
0.993,2.077,16.000,0.000
0.109,3.829,8.571,18.571
0.391,3.321,16.000,0.000
0.210,2.394,8.571,18.571
0.959,3.020,16.000,0.000
1.398,3.482,8.571,18.571
-1.182,4.409,0.000,25.000
0.274,3.468,8.571,18.571
1.197,1.688,8.571,18.571
0.204,4.069,8.571,18.571
-0.478,4.591,8.571,18.571
1.394,4.807,8.571,18.571
-1.533,4.612,0.000,25.000
3.006,2.402,8.571,18.571
0.090,3.119,8.571,18.571
0.712,5.386,16.000,0.000
0.354,4.122,8.571,18.571
0.707,4.060,16.000,0.000
1.825,2.340,8.571,18.571
1.370,2.800,8.571,18.571
1.953,2.872,8.571,18.571
1.555,1.673,8.571,18.571
1.665,3.433,8.571,18.571
2.081,2.311,8.571,18.571
0.813,1.203,16.000,0.000
0.842,3.078,16.000,0.000
0.894,2.769,16.000,0.000
-0.391,5.043,8.571,18.571
1.641,1.964,8.571,18.571
0.217,4.198,8.571,18.571
1.231,2.607,8.571,18.571
-0.386,4.518,8.571,18.571
0.523,4.286,16.000,0.000
0.017,4.420,8.571,18.571
1.859,2.724,8.571,18.571
1.352,3.151,8.571,18.571
1.159,1.395,8.571,18.571
0.986,3.075,16.000,0.000
-0.150,3.619,8.571,18.571
-0.133,4.025,8.571,18.571
0.766,2.557,16.000,0.000
1.219,3.065,8.571,18.571
0.643,3.792,16.000,0.000
-0.619,3.091,8.571,18.571
0.712,1.611,16.000,0.000
1.382,3.702,8.571,18.571
0.943,4.382,16.000,0.000
-0.432,3.437,8.571,18.571
0.811,3.028,16.000,0.000
1.242,2.136,8.571,18.571
0.817,4.489,16.000,0.000
0.042,3.879,8.571,18.571
1.172,2.607,8.571,18.571
-0.331,3.795,8.571,18.571
1.483,2.727,8.571,18.571
0.434,2.964,16.000,0.000
0.445,3.752,16.000,0.000
-0.342,3.728,8.571,18.571
0.420,2.554,16.000,0.000
2.297,2.747,8.571,18.571
1.207,1.203,8.571,18.571
-0.225,4.987,8.571,18.571
2.643,2.812,8.571,18.571
1.049,2.674,16.000,0.000
0.233,3.292,8.571,18.571
2.469,2.614,8.571,18.571
0.554,3.535,16.000,0.000
-0.911,5.367,0.000,25.000
-1.012,5.930,0.000,25.000
-0.354,3.977,8.571,18.571
0.118,3.564,8.571,18.571
1.760,1.400,8.571,18.571
0.620,3.679,16.000,0.000
0.342,4.411,8.571,18.571
2.569,3.173,8.571,18.571
1.379,3.278,8.571,18.571
2.620,2.136,8.571,18.571
-0.359,3.910,8.571,18.571
0.782,3.497,16.000,0.000
-0.413,4.177,8.571,18.571
1.212,2.957,8.571,18.571
2.616,0.617,8.571,18.571
0.112,3.490,8.571,18.571
2.384,1.914,8.571,18.571
1.142,2.404,8.571,18.571
1.902,1.887,8.571,18.571
3.144,1.379,8.571,18.571
0.330,4.205,8.571,18.571
-0.069,3.796,8.571,18.571
0.243,2.037,8.571,18.571
2.070,1.972,8.571,18.571
1.093,2.677,16.000,0.000
1.553,1.960,8.571,18.571
1.988,2.267,8.571,18.571
1.985,2.493,8.571,18.571
1.022,2.897,16.000,0.000
0.592,2.941,16.000,0.000
1.939,2.813,8.571,18.571
1.329,2.941,8.571,18.571
2.064,2.700,8.571,18.571
3.238,1.441,8.571,18.571
2.044,2.602,8.571,18.571
0.915,2.630,16.000,0.000
1.935,1.650,8.571,18.571
-0.634,3.751,8.571,18.571
1.197,2.982,8.571,18.571
-0.551,3.926,8.571,18.571
0.552,3.848,16.000,0.000
0.450,3.298,16.000,0.000
1.630,3.095,8.571,18.571
-1.032,4.424,0.000,25.000
1.304,1.571,8.571,18.571
2.257,1.521,8.571,18.571
0.904,2.847,16.000,0.000
2.194,2.739,8.571,18.571
0.491,2.538,16.000,0.000
1.980,3.242,8.571,18.571
1.089,2.702,16.000,0.000
1.810,3.770,8.571,18.571
2.767,1.258,8.571,18.571
1.355,2.540,8.571,18.571
3.261,2.160,8.571,18.571
0.943,2.612,16.000,0.000
0.290,3.377,8.571,18.571
0.175,3.008,8.571,18.571
0.108,3.403,8.571,18.571
0.494,4.109,16.000,0.000
1.310,2.915,8.571,18.571
0.550,2.460,16.000,0.000
0.399,2.341,16.000,0.000
1.339,1.519,8.571,18.571
-0.939,3.499,0.000,25.000
0.430,4.185,16.000,0.000
0.732,3.712,16.000,0.000
1.648,2.446,8.571,18.571
2.645,1.448,8.571,18.571
1.193,2.479,8.571,18.571
0.703,4.435,16.000,0.000
0.038,4.680,8.571,18.571
2.252,1.388,8.571,18.571
-0.400,2.935,8.571,18.571
0.597,3.566,16.000,0.000
1.045,3.721,16.000,0.000
1.595,3.236,8.571,18.571
0.554,4.168,16.000,0.000
1.432,2.275,8.571,18.571
1.108,3.038,8.571,18.571
-0.494,4.680,8.571,18.571
2.467,2.294,8.571,18.571
2.757,2.467,8.571,18.571
0.180,4.106,8.571,18.571
0.940,3.914,16.000,0.000
0.774,2.855,16.000,0.000
0.931,2.662,16.000,0.000
-1.875,5.829,0.000,25.000
-0.985,4.900,0.000,25.000
-0.152,2.290,8.571,18.571
0.936,1.372,16.000,0.000
-0.108,3.282,8.571,18.571
2.091,1.666,8.571,18.571
