z,u,x1,x2
-0.679,0.234,8.571,18.571
0.244,0.629,8.571,18.571
-2.098,-0.576,0.000,25.000
-1.182,-0.162,0.000,25.000
-1.795,0.537,0.000,25.000
-1.013,0.153,0.000,25.000
-1.958,-0.714,0.000,25.000
-1.839,-1.706,0.000,25.000
-1.227,-0.138,0.000,25.000
-2.274,-0.972,0.000,25.000
-1.163,-0.690,0.000,25.000
-0.635,-0.268,8.571,18.571
-0.214,0.663,8.571,18.571
-0.009,1.169,8.571,18.571
-0.611,1.048,8.571,18.571
0.097,0.857,8.571,18.571
-0.941,0.177,0.000,25.000
-0.205,-0.003,8.571,18.571
-0.934,-0.011,0.000,25.000
-1.035,0.085,0.000,25.000
-2.150,-1.487,0.000,25.000
-0.044,1.296,8.571,18.571
-1.873,-0.678,0.000,25.000
-3.765,-3.079,0.000,25.000
-0.565,0.117,8.571,18.571
-1.613,-1.111,0.000,25.000
-2.297,-1.063,0.000,25.000
-0.670,0.840,8.571,18.571
-0.972,-0.192,0.000,25.000
-0.677,0.880,8.571,18.571
-1.941,-1.055,0.000,25.000
0.317,0.484,16.000,0.000
0.092,1.888,8.571,18.571
-0.749,-0.519,8.571,18.571
-1.787,-0.642,0.000,25.000
0.510,1.195,16.000,0.000
-2.600,-0.793,0.000,25.000
0.284,2.073,8.571,18.571
-1.755,-0.515,0.000,25.000
-3.187,-1.299,0.000,25.000
-0.930,-0.441,0.000,25.000
0.913,1.582,16.000,0.000
-1.411,0.850,0.000,25.000
0.915,1.064,16.000,0.000
-0.512,-0.518,8.571,18.571
0.235,1.087,8.571,18.571
-0.318,0.838,8.571,18.571
-0.103,-0.275,8.571,18.571
-2.063,-0.378,0.000,25.000
-1.908,-0.654,0.000,25.000
-0.935,0.636,0.000,25.000
-0.554,0.401,8.571,18.571
-0.292,-0.575,8.571,18.571
-0.056,0.676,8.571,18.571
-2.774,-0.479,0.000,25.000
-1.098,-0.427,0.000,25.000
-0.531,0.523,8.571,18.571
-0.539,0.685,8.571,18.571
-1.501,-0.635,0.000,25.000
-0.501,0.767,8.571,18.571
0.032,0.854,8.571,18.571
-0.237,1.658,8.571,18.571
-0.019,-0.109,8.571,18.571
-0.897,0.666,0.000,25.000
-0.875,0.032,0.000,25.000
1.463,2.950,16.000,0.000
-2.055,-1.550,0.000,25.000
-0.313,1.035,8.571,18.571
-1.896,-0.478,0.000,25.000
-1.346,-0.255,0.000,25.000
-0.634,0.134,8.571,18.571
-0.547,-0.176,8.571,18.571
-1.048,-1.252,0.000,25.000
-1.072,0.598,0.000,25.000
0.045,1.389,8.571,18.571
-1.082,-0.423,0.000,25.000
-1.381,0.108,0.000,25.000
-1.958,-0.997,0.000,25.000
-2.047,-0.967,0.000,25.000
-0.926,-0.483,0.000,25.000
-1.062,-0.541,0.000,25.000
-0.816,0.761,8.571,18.571
0.649,0.730,16.000,0.000
-0.638,0.447,8.571,18.571
0.380,1.446,16.000,0.000
-1.295,-0.358,0.000,25.000
-1.402,-0.099,0.000,25.000
-2.798,-0.885,0.000,25.000
-0.767,1.234,8.571,18.571
-2.483,-1.034,0.000,25.000
-1.803,-0.259,0.000,25.000
-1.268,-0.331,0.000,25.000
-2.059,0.522,0.000,25.000
-0.628,0.674,8.571,18.571
-0.411,1.096,8.571,18.571
-1.829,-1.853,0.000,25.000
-2.521,-2.021,0.000,25.000
-1.763,-0.388,0.000,25.000
0.033,1.401,8.571,18.571
-0.581,-0.159,8.571,18.571
-1.797,-0.661,0.000,25.000
-1.277,-1.032,0.000,25.000
0.619,1.628,16.000,0.000
0.112,0.315,8.571,18.571
-0.764,-0.686,8.571,18.571
-2.213,-0.929,0.000,25.000
0.347,1.175,16.000,0.000
1.153,2.822,16.000,0.000
1.404,1.907,16.000,0.000
0.002,3.903,8.571,18.571
0.554,4.881,16.000,0.000
-0.526,4.238,8.571,18.571
3.116,2.374,8.571,18.571
1.695,2.249,16.000,0.000
2.410,2.981,8.571,18.571
0.475,2.262,16.000,0.000
0.426,2.703,16.000,0.000
1.639,4.049,16.000,0.000
1.277,2.842,16.000,0.000
2.415,2.673,8.571,18.571
-0.073,3.545,8.571,18.571
0.982,3.433,16.000,0.000
1.275,2.887,16.000,0.000
-0.935,4.628,0.000,25.000
1.141,2.987,16.000,0.000
0.403,3.864,16.000,0.000
0.695,3.770,16.000,0.000
-0.659,5.132,8.571,18.571
1.776,2.248,8.571,18.571
0.429,3.092,16.000,0.000
0.555,3.946,16.000,0.000
1.759,3.386,16.000,0.000
1.491,2.882,16.000,0.000
0.034,3.225,8.571,18.571
0.523,2.991,16.000,0.000
0.521,3.208,16.000,0.000
0.041,4.259,8.571,18.571
0.019,3.432,8.571,18.571
2.356,1.447,8.571,18.571
1.352,3.613,16.000,0.000
-0.067,3.577,8.571,18.571
1.052,2.908,16.000,0.000
1.271,3.260,16.000,0.000
1.056,2.383,16.000,0.000
0.297,3.343,8.571,18.571
2.739,2.565,8.571,18.571
1.853,2.114,8.571,18.571
1.797,3.314,8.571,18.571
2.714,2.490,8.571,18.571
-0.142,3.650,8.571,18.571
1.759,1.964,16.000,0.000
0.709,2.943,16.000,0.000
0.772,3.704,16.000,0.000
2.388,2.492,8.571,18.571
-0.750,4.502,8.571,18.571
0.095,2.491,8.571,18.571
0.158,2.734,8.571,18.571
0.840,4.541,16.000,0.000
0.642,3.240,16.000,0.000
2.117,1.044,8.571,18.571
2.583,2.494,8.571,18.571
-0.024,3.485,8.571,18.571
-1.676,4.684,0.000,25.000
0.190,2.456,8.571,18.571
1.548,2.709,16.000,0.000
0.112,3.819,8.571,18.571
1.301,2.330,16.000,0.000
0.149,4.975,8.571,18.571
0.122,4.194,8.571,18.571
-1.810,6.632,0.000,25.000
0.491,3.450,16.000,0.000
2.017,1.573,8.571,18.571
1.539,2.430,16.000,0.000
0.124,3.963,8.571,18.571
1.045,2.471,16.000,0.000
1.859,2.986,8.571,18.571
2.162,2.943,8.571,18.571
1.347,3.492,16.000,0.000
-0.793,4.693,8.571,18.571
0.082,4.440,8.571,18.571
2.090,2.113,8.571,18.571
2.507,1.279,8.571,18.571
-0.440,4.253,8.571,18.571
1.236,2.018,16.000,0.000
1.152,1.444,16.000,0.000
1.940,2.114,8.571,18.571
1.922,0.656,8.571,18.571
-1.334,4.449,0.000,25.000
0.621,3.240,16.000,0.000
1.383,1.797,16.000,0.000
0.470,2.186,16.000,0.000
1.433,3.388,16.000,0.000
1.678,2.690,16.000,0.000
0.853,1.650,16.000,0.000
1.664,1.833,16.000,0.000
1.204,2.876,16.000,0.000
0.199,4.943,8.571,18.571
1.133,3.898,16.000,0.000
-0.550,2.376,8.571,18.571
1.635,3.278,16.000,0.000
1.891,2.326,8.571,18.571
1.368,3.630,16.000,0.000
-0.158,3.085,8.571,18.571
1.877,2.091,8.571,18.571
1.082,1.517,16.000,0.000
1.128,2.854,16.000,0.000
2.036,2.456,8.571,18.571
2.448,1.770,8.571,18.571
0.477,2.004,16.000,0.000
-0.016,3.938,8.571,18.571
2.219,0.936,8.571,18.571
-0.667,4.385,8.571,18.571
1.863,2.953,8.571,18.571
0.318,3.887,16.000,0.000
0.929,3.484,16.000,0.000
2.020,2.291,8.571,18.571
2.064,2.263,8.571,18.571
0.565,3.584,16.000,0.000
0.781,3.182,16.000,0.000
0.502,4.187,16.000,0.000
0.041,3.499,8.571,18.571
0.690,2.116,16.000,0.000
0.820,4.984,16.000,0.000
1.992,2.630,8.571,18.571
1.763,1.628,16.000,0.000
1.672,2.608,16.000,0.000
-0.992,4.877,0.000,25.000
1.352,3.129,16.000,0.000
0.097,3.085,8.571,18.571
-2.533,6.444,0.000,25.000
0.392,2.934,16.000,0.000
2.134,1.272,8.571,18.571
1.399,2.892,16.000,0.000
1.423,0.868,16.000,0.000
0.011,3.706,8.571,18.571
1.875,2.991,8.571,18.571
2.389,2.655,8.571,18.571
1.076,2.473,16.000,0.000
3.006,0.514,8.571,18.571
-0.027,3.576,8.571,18.571
1.297,2.967,16.000,0.000
0.512,2.829,16.000,0.000
1.258,1.622,16.000,0.000
1.935,1.423,8.571,18.571
-0.005,3.574,8.571,18.571
0.561,3.667,16.000,0.000
-0.186,3.330,8.571,18.571
0.498,3.531,16.000,0.000
-0.613,3.955,8.571,18.571
3.112,1.597,8.571,18.571
2.943,1.797,8.571,18.571
0.109,3.087,8.571,18.571
0.668,2.855,16.000,0.000
-0.975,4.753,0.000,25.000
1.058,1.862,16.000,0.000
0.357,3.057,16.000,0.000
1.153,3.813,16.000,0.000
-0.854,5.241,8.571,18.571
-0.752,5.350,8.571,18.571
0.347,2.550,16.000,0.000
0.520,3.702,16.000,0.000
-1.047,3.976,0.000,25.000
-0.371,4.624,8.571,18.571
1.181,2.597,16.000,0.000
2.013,0.807,8.571,18.571
0.886,3.656,16.000,0.000
1.886,3.699,8.571,18.571
0.785,4.046,16.000,0.000
0.483,3.879,16.000,0.000
2.066,2.525,8.571,18.571
1.742,3.582,16.000,0.000
0.125,4.705,8.571,18.571
0.894,2.578,16.000,0.000
-1.366,3.915,0.000,25.000
0.178,4.714,8.571,18.571
-0.835,6.017,8.571,18.571
1.427,3.200,16.000,0.000
3.563,0.261,8.571,18.571
0.424,4.015,16.000,0.000
1.523,3.339,16.000,0.000
0.665,1.749,16.000,0.000
1.020,4.556,16.000,0.000
-0.036,3.486,8.571,18.571
-0.770,4.606,8.571,18.571
0.224,2.932,8.571,18.571
0.309,3.589,16.000,0.000
0.396,4.869,16.000,0.000
-0.767,3.894,8.571,18.571
1.087,3.032,16.000,0.000
0.521,3.084,16.000,0.000
1.046,3.800,16.000,0.000
0.169,3.427,8.571,18.571
0.909,3.231,16.000,0.000
1.462,2.504,16.000,0.000
3.455,0.677,8.571,18.571
2.163,2.624,8.571,18.571
0.132,5.099,8.571,18.571
2.476,2.372,8.571,18.571
0.317,4.356,16.000,0.000
1.116,3.237,16.000,0.000
2.717,0.335,8.571,18.571
-0.323,2.522,8.571,18.571
1.041,2.052,16.000,0.000
2.451,2.926,8.571,18.571
2.664,1.859,8.571,18.571
0.052,3.066,8.571,18.571
1.306,3.679,16.000,0.000
0.306,4.386,8.571,18.571
1.071,4.100,16.000,0.000
0.500,3.880,16.000,0.000
-0.891,4.977,8.571,18.571
0.347,3.515,16.000,0.000
-0.048,4.248,8.571,18.571
0.759,3.804,16.000,0.000
1.159,3.163,16.000,0.000
1.593,2.555,16.000,0.000
1.152,3.543,16.000,0.000
1.004,2.813,16.000,0.000
1.607,3.592,16.000,0.000
0.282,3.627,8.571,18.571
0.361,2.777,16.000,0.000
1.415,2.834,16.000,0.000
1.646,3.505,16.000,0.000
1.795,4.002,8.571,18.571
0.303,3.359,8.571,18.571
0.297,2.253,8.571,18.571
1.528,3.497,16.000,0.000
0.434,3.613,16.000,0.000
1.658,2.800,16.000,0.000
-0.229,3.981,8.571,18.571
0.941,2.398,16.000,0.000
0.689,2.876,16.000,0.000
1.416,1.354,16.000,0.000
0.183,4.634,8.571,18.571
-1.073,3.882,0.000,25.000
0.088,4.850,8.571,18.571
1.182,2.135,16.000,0.000
0.604,2.573,16.000,0.000
0.376,2.893,16.000,0.000
2.006,1.858,8.571,18.571
0.373,3.951,16.000,0.000
1.407,3.402,16.000,0.000
1.149,2.193,16.000,0.000
0.689,3.480,16.000,0.000
-0.173,2.746,8.571,18.571
1.582,3.453,16.000,0.000
0.139,4.563,8.571,18.571
-0.958,5.157,0.000,25.000
2.524,1.662,8.571,18.571
0.387,4.107,16.000,0.000
3.189,1.332,8.571,18.571
3.586,0.954,8.571,18.571
0.658,4.264,16.000,0.000
-0.032,2.941,8.571,18.571
2.519,1.672,8.571,18.571
1.370,3.176,16.000,0.000
2.362,2.328,8.571,18.571
