z,u_wc
-3.047,-1.911
-2.420,-1.882
-0.987,-1.042
-1.185,-1.112
-0.099,0.121
-2.083,-1.390
-1.673,-0.969
0.234,-0.055
-1.260,-1.057
1.310,0.706
-2.496,-2.047
-0.979,-0.406
-1.411,-1.473
0.029,-0.256
-0.287,-0.572
-1.720,-0.995
-0.535,-0.573
-0.900,-0.308
-0.444,-0.380
-0.954,-0.263
-0.260,-0.340
0.128,1.083
-2.544,-1.557
-2.034,-1.718
-0.816,-0.181
-0.792,-0.158
-1.310,-1.063
-2.962,-2.390
-1.686,-1.630
0.224,0.173
-0.647,-0.106
-2.016,-1.575
-0.080,-0.099
0.561,1.101
-1.643,-1.630
-0.439,-0.763
0.143,0.285
0.224,0.168
-1.241,-0.980
-1.725,-1.082
-2.184,-1.949
-2.059,-1.923
-0.394,0.037
-2.183,-1.555
1.134,0.878
-0.148,0.244
0.607,0.135
-1.738,-0.672
-1.413,-1.531
-1.296,-0.607
-0.801,-0.289
-2.805,-2.363
-0.322,0.177
-1.200,-0.980
0.408,0.279
-2.215,-2.036
-0.898,-0.875
-0.816,-0.201
-0.679,-0.554
0.230,-0.101
-0.591,-0.322
0.084,-0.139
-2.645,-2.145
-0.333,-0.091
-1.077,-0.413
-0.932,-0.857
-0.505,-0.295
-1.602,-0.732
-0.504,-0.406
-2.229,-1.961
-0.098,-0.396
-0.508,-0.132
-2.552,-2.281
-0.414,0.011
-1.079,-0.954
-0.529,-0.155
-1.872,-1.862
-0.778,-0.335
-1.871,-1.844
-2.100,-1.949
-2.134,-2.009
-0.606,-0.491
-0.947,-0.830
-1.943,-1.734
-0.150,0.047
-1.983,-1.642
-1.716,-1.382
-0.137,-0.187
0.316,0.174
-1.024,-0.228
0.949,0.442
-1.469,-0.658
-0.386,-0.564
1.439,1.971
-1.080,-0.486
-0.660,-0.227
-2.081,-1.923
-1.293,-1.063
-1.596,-0.887
-0.030,-0.476
-1.364,-0.980
0.024,0.510
-0.172,-0.594
0.325,0.239
-1.637,-1.516
-1.091,-0.460
-1.803,-1.128
-0.087,0.466
0.214,0.430
-0.821,-0.308
1.614,1.560
0.357,0.034
-0.840,-0.486
-0.121,0.073
0.047,-0.424
0.299,0.354
-0.719,-0.127
-1.777,-1.791
-0.641,-0.457
-1.052,-0.995
-0.493,-0.564
-1.777,-1.401
0.941,0.453
-0.498,-0.155
-1.421,-0.980
-0.375,0.129
-1.457,-1.027
-0.944,-0.308
-0.084,-0.210
-0.974,-1.016
-2.224,-1.687
-2.830,-2.363
-1.331,-0.980
-0.961,-0.870
-2.443,-1.629
-0.655,-0.155
-0.107,-0.402
0.356,0.113
-1.367,-1.437
1.152,2.310
0.741,2.115
1.606,1.859
0.179,3.063
1.285,1.054
-0.435,3.198
1.074,1.823
0.512,2.892
3.143,1.376
0.436,3.096
-0.658,3.423
0.296,2.789
-2.102,5.194
1.128,2.296
0.418,2.776
1.148,1.593
2.725,1.154
1.792,1.861
1.076,2.738
0.661,2.319
0.830,2.128
0.510,3.017
1.093,2.362
3.499,0.995
0.141,2.960
-0.493,0.719
1.471,1.502
0.196,2.765
0.006,2.976
-1.066,4.086
-0.323,3.347
2.542,1.480
1.087,2.790
0.638,0.473
0.647,1.950
1.080,2.775
-1.336,5.273
0.469,0.864
1.392,1.599
-0.113,2.951
-0.312,1.680
1.198,2.322
2.544,0.947
-0.073,2.469
-0.326,3.297
0.920,2.014
1.658,1.745
2.328,0.847
0.546,2.572
0.491,2.182
2.577,0.947
0.215,2.266
1.454,2.185
0.619,2.249
0.974,1.146
0.823,2.770
0.173,3.252
0.691,2.258
2.728,0.951
1.473,1.631
0.513,2.160
-0.718,3.541
0.954,1.074
0.363,3.200
-0.226,2.869
0.239,2.907
1.194,2.639
2.173,1.288
0.293,2.944
1.941,0.655
0.912,2.128
-0.629,3.386
0.961,1.804
1.421,1.599
1.214,1.651
1.195,1.858
1.401,0.919
-0.265,3.360
-0.226,3.238
2.210,0.821
0.490,2.171
0.091,2.205
1.555,1.199
0.990,2.609
2.150,1.677
4.298,-0.087
1.456,2.506
1.152,1.644
1.942,0.967
1.286,2.104
0.034,3.013
2.103,1.080
1.953,1.590
-1.120,4.153
0.347,1.469
0.846,2.799
-0.161,2.981
2.227,1.053
0.399,2.534
-1.067,4.089
1.307,2.653
1.069,2.502
0.891,2.796
0.696,2.516
-1.164,4.235
0.849,1.125
2.496,1.088
2.529,1.047
-0.214,3.360
-0.307,3.347
0.792,2.091
1.152,2.639
0.741,1.789
0.453,2.174
0.323,3.179
-1.961,4.412
0.033,3.013
-0.883,3.823
0.381,2.297
-0.019,3.106
0.601,2.799
2.567,1.179
2.552,0.947
1.497,1.534
1.107,1.640
2.282,1.845
1.459,2.129
1.804,2.455
1.000,2.851
-0.369,3.414
0.702,2.799
0.975,1.146
1.242,2.047
2.601,0.987
1.578,1.631
0.410,2.763
2.069,1.545
1.888,0.891
1.532,0.840
1.562,1.523
0.398,2.964
2.323,1.054
1.358,2.664
1.842,0.867
-1.070,4.099
1.218,2.262
1.015,2.639
1.419,0.861
2.126,1.230
2.320,1.053
0.356,2.990
2.664,1.222
0.271,2.975
0.577,2.572
1.486,2.331
2.177,1.053
2.198,2.045
1.902,1.674
1.552,2.176
2.445,1.594
1.867,0.891
1.277,2.664
2.164,1.706
0.085,3.090
3.023,1.632
2.000,0.736
2.301,1.907
1.619,0.969
0.668,2.983
1.791,1.567
0.891,0.472
1.621,2.138
-1.125,4.161
2.779,1.178
-0.679,3.495
1.459,1.605
1.653,1.648
0.876,2.516
0.596,2.146
-0.010,0.746
2.185,1.541
0.041,3.313
0.703,1.533
2.810,0.884
-0.758,3.665
-0.111,2.955
-0.120,2.818
-1.329,4.646
1.345,2.770
0.042,2.863
1.432,1.631
0.256,2.786
3.059,1.904
1.249,2.018
-0.507,3.431
0.568,1.075
0.981,0.917
0.846,2.092
1.741,2.142
1.021,1.863
1.319,2.307
1.574,0.814
1.010,2.639
2.200,1.677
2.710,1.285
1.468,1.966
0.962,2.381
1.044,2.579
0.751,2.867
2.270,0.880
1.946,1.575
-0.446,3.391
-0.171,2.907
1.071,2.039
3.029,1.665
1.727,0.943
0.713,2.770
1.189,2.134
0.809,1.610
1.771,0.771
2.061,1.172
1.535,2.044
1.242,2.362
-0.573,3.504
0.805,2.442
0.049,3.265
1.590,2.427
0.867,1.725
1.201,2.775
1.770,2.488
-0.316,3.307
0.662,1.307
2.361,0.847
-0.474,3.393
0.792,2.527
-0.157,2.981
0.715,2.232
0.107,2.800
0.694,2.908
-0.675,3.548
0.443,1.754
2.586,1.074
1.108,2.775
-0.025,2.871
-0.318,2.807
0.273,1.496
0.382,3.272
1.495,0.544
0.116,2.278
0.167,2.666
