z,u,x1,x2
-1.954,0.108,0.000,25.000
-0.976,0.580,0.000,25.000
-0.394,1.174,8.571,18.571
-1.458,0.292,0.000,25.000
-0.288,-0.823,8.571,18.571
-2.082,-0.581,0.000,25.000
0.900,1.279,16.000,0.000
-1.784,-0.437,0.000,25.000
-3.040,-1.221,0.000,25.000
-0.497,-0.508,8.571,18.571
-0.776,0.162,8.571,18.571
-1.529,0.436,0.000,25.000
-0.412,1.173,8.571,18.571
-2.798,-2.205,0.000,25.000
-0.714,0.832,8.571,18.571
-2.038,-1.195,0.000,25.000
-0.721,-0.533,8.571,18.571
-1.532,-0.908,0.000,25.000
-0.972,-0.142,0.000,25.000
-1.659,-0.964,0.000,25.000
-0.107,0.863,8.571,18.571
-1.982,-1.095,0.000,25.000
-2.936,-1.517,0.000,25.000
-0.707,0.254,8.571,18.571
-1.853,-0.078,0.000,25.000
-3.434,-1.690,0.000,25.000
-2.105,-0.603,0.000,25.000
-1.718,-1.537,0.000,25.000
-1.923,-0.951,0.000,25.000
-2.610,-0.634,0.000,25.000
-1.000,-0.773,0.000,25.000
0.175,0.388,8.571,18.571
-2.218,-1.200,0.000,25.000
0.916,1.578,16.000,0.000
0.451,1.582,16.000,0.000
-3.405,-0.443,0.000,25.000
-1.431,-0.890,0.000,25.000
0.369,0.606,8.571,18.571
-2.024,-0.913,0.000,25.000
-0.577,0.170,8.571,18.571
0.278,0.479,8.571,18.571
-0.901,0.303,0.000,25.000
0.095,0.731,8.571,18.571
-1.698,-1.063,0.000,25.000
-0.704,-1.180,8.571,18.571
0.878,1.568,16.000,0.000
-1.940,-1.114,0.000,25.000
-2.295,-0.866,0.000,25.000
-2.793,-0.301,0.000,25.000
-1.691,-0.904,0.000,25.000
-1.303,-0.046,0.000,25.000
-1.505,0.089,0.000,25.000
-1.505,0.014,0.000,25.000
-1.037,0.407,0.000,25.000
-0.500,0.556,8.571,18.571
-1.136,0.345,0.000,25.000
-1.310,-0.337,0.000,25.000
-2.229,-0.754,0.000,25.000
-0.155,0.722,8.571,18.571
-1.977,0.326,0.000,25.000
-2.074,-1.333,0.000,25.000
-0.539,1.330,8.571,18.571
-0.766,-0.446,8.571,18.571
-0.607,0.985,8.571,18.571
-1.750,-0.833,0.000,25.000
0.096,0.670,8.571,18.571
-0.185,-0.039,8.571,18.571
-0.510,-0.065,8.571,18.571
-0.457,-0.208,8.571,18.571
-1.425,-0.638,0.000,25.000
-1.930,-0.684,0.000,25.000
-0.654,-0.291,8.571,18.571
-0.917,-0.673,0.000,25.000
0.035,0.879,8.571,18.571
-0.230,2.425,8.571,18.571
-0.123,-0.424,8.571,18.571
-2.460,-1.104,0.000,25.000
-1.568,-0.389,0.000,25.000
0.072,1.521,8.571,18.571
-0.143,0.213,8.571,18.571
-0.464,0.316,8.571,18.571
-1.955,0.069,0.000,25.000
-1.689,-1.228,0.000,25.000
-1.322,0.043,0.000,25.000
1.700,0.990,8.571,18.571
1.122,2.007,16.000,0.000
-0.676,0.282,8.571,18.571
-1.324,-0.795,0.000,25.000
-0.356,-0.116,8.571,18.571
-0.033,0.995,8.571,18.571
-1.107,0.251,0.000,25.000
-2.015,-1.184,0.000,25.000
-0.999,-0.446,0.000,25.000
-0.176,0.555,8.571,18.571
0.775,0.833,16.000,0.000
0.068,0.504,8.571,18.571
0.030,0.782,8.571,18.571
-0.926,0.007,0.000,25.000
-1.552,-0.764,0.000,25.000
-0.580,0.494,8.571,18.571
-3.112,-1.475,0.000,25.000
-0.985,-0.396,0.000,25.000
-0.938,-0.210,0.000,25.000
-0.127,0.310,8.571,18.571
-2.181,0.036,0.000,25.000
-0.460,-0.337,8.571,18.571
-2.073,-0.662,0.000,25.000
-0.106,0.167,8.571,18.571
-0.560,0.504,8.571,18.571
-0.865,0.226,0.000,25.000
-1.332,-0.221,0.000,25.000
-0.387,0.237,8.571,18.571
-0.781,0.383,8.571,18.571
-1.168,0.259,0.000,25.000
-2.635,-1.361,0.000,25.000
-2.262,-0.516,0.000,25.000
0.887,1.259,16.000,0.000
-0.555,1.392,8.571,18.571
-1.261,-1.007,0.000,25.000
0.750,0.495,16.000,0.000
-0.012,2.291,8.571,18.571
-1.840,0.045,0.000,25.000
-0.173,1.007,8.571,18.571
-0.564,0.350,8.571,18.571
0.938,-0.020,16.000,0.000
-0.842,-0.628,0.000,25.000
-1.945,-1.076,0.000,25.000
0.229,0.858,8.571,18.571
-2.013,-0.755,0.000,25.000
0.545,2.230,16.000,0.000
-1.883,0.832,0.000,25.000
-0.601,1.058,8.571,18.571
-0.598,-0.327,8.571,18.571
-0.650,0.100,8.571,18.571
-0.618,-0.654,8.571,18.571
-1.791,-1.157,0.000,25.000
-1.681,-1.232,0.000,25.000
-2.689,-2.223,0.000,25.000
-0.481,-0.463,8.571,18.571
-0.561,0.556,8.571,18.571
-1.964,-0.353,0.000,25.000
-0.118,0.919,8.571,18.571
-0.618,0.725,8.571,18.571
-1.134,-0.244,0.000,25.000
-2.811,-1.270,0.000,25.000
-1.156,-0.402,0.000,25.000
-0.171,1.143,8.571,18.571
0.329,1.571,8.571,18.571
-2.184,-1.894,0.000,25.000
-1.977,-1.495,0.000,25.000
-1.034,-0.240,0.000,25.000
-0.226,1.050,8.571,18.571
-0.097,1.377,8.571,18.571
-0.455,-0.153,8.571,18.571
-0.681,0.411,8.571,18.571
-1.487,-1.025,0.000,25.000
-1.451,-1.299,0.000,25.000
0.473,1.453,16.000,0.000
-0.732,3.284,8.571,18.571
1.382,2.297,16.000,0.000
0.183,3.907,8.571,18.571
0.429,3.470,16.000,0.000
2.003,2.881,8.571,18.571
-0.243,4.263,8.571,18.571
0.828,3.287,16.000,0.000
2.020,2.529,8.571,18.571
-0.744,4.238,8.571,18.571
1.250,2.967,16.000,0.000
2.176,2.908,8.571,18.571
1.732,2.514,8.571,18.571
1.142,2.891,16.000,0.000
1.666,3.419,8.571,18.571
1.027,4.130,16.000,0.000
-0.746,3.726,8.571,18.571
1.748,2.436,8.571,18.571
-0.115,4.080,8.571,18.571
-0.544,3.873,8.571,18.571
1.515,2.378,8.571,18.571
0.981,3.417,16.000,0.000
2.221,3.041,8.571,18.571
0.847,2.939,16.000,0.000
1.675,3.369,8.571,18.571
0.784,3.281,16.000,0.000
1.289,1.054,16.000,0.000
1.319,2.290,16.000,0.000
1.326,2.313,16.000,0.000
2.361,1.918,8.571,18.571
2.430,1.794,8.571,18.571
0.527,3.259,16.000,0.000
2.294,1.638,8.571,18.571
1.799,2.436,8.571,18.571
2.608,2.773,8.571,18.571
0.551,2.753,16.000,0.000
1.580,2.485,8.571,18.571
1.188,2.797,16.000,0.000
1.559,2.857,8.571,18.571
1.648,2.629,8.571,18.571
0.326,3.316,8.571,18.571
1.297,3.716,16.000,0.000
-0.063,3.357,8.571,18.571
1.756,3.700,8.571,18.571
0.570,3.766,16.000,0.000
2.096,2.596,8.571,18.571
2.143,1.526,8.571,18.571
1.177,1.576,16.000,0.000
1.484,2.624,8.571,18.571
0.188,3.582,8.571,18.571
1.216,1.758,16.000,0.000
-0.141,3.988,8.571,18.571
1.694,3.361,8.571,18.571
1.445,1.676,16.000,0.000
-0.817,2.568,0.000,25.000
0.766,3.360,16.000,0.000
1.863,2.236,8.571,18.571
-0.344,3.960,8.571,18.571
-0.747,4.499,8.571,18.571
2.707,0.743,8.571,18.571
-0.596,4.240,8.571,18.571
-0.449,4.909,8.571,18.571
1.233,2.730,16.000,0.000
1.469,2.412,16.000,0.000
1.582,2.748,8.571,18.571
-0.610,3.600,8.571,18.571
0.732,3.949,16.000,0.000
-0.381,3.828,8.571,18.571
2.189,1.447,8.571,18.571
0.777,4.014,16.000,0.000
0.267,2.733,8.571,18.571
1.524,1.974,8.571,18.571
0.939,3.059,16.000,0.000
1.305,3.470,16.000,0.000
-0.469,3.127,8.571,18.571
1.143,1.382,16.000,0.000
0.667,2.610,16.000,0.000
0.387,1.896,16.000,0.000
0.934,3.434,16.000,0.000
-0.707,3.306,8.571,18.571
1.734,1.987,8.571,18.571
1.495,2.703,8.571,18.571
1.144,1.948,16.000,0.000
-0.011,2.670,8.571,18.571
0.822,2.850,16.000,0.000
0.538,3.530,16.000,0.000
-0.193,2.248,8.571,18.571
-0.014,3.622,8.571,18.571
0.229,3.987,8.571,18.571
-1.103,3.850,0.000,25.000
0.910,3.124,16.000,0.000
1.361,3.850,16.000,0.000
0.797,3.098,16.000,0.000
2.005,2.387,8.571,18.571
0.403,3.458,16.000,0.000
0.872,2.306,16.000,0.000
0.301,3.655,8.571,18.571
0.371,5.328,8.571,18.571
0.249,3.573,8.571,18.571
2.825,1.566,8.571,18.571
2.262,1.676,8.571,18.571
0.567,2.939,16.000,0.000
-0.332,4.314,8.571,18.571
0.920,2.395,16.000,0.000
2.976,1.816,8.571,18.571
-0.265,4.492,8.571,18.571
0.202,2.690,8.571,18.571
1.344,2.701,16.000,0.000
0.482,4.034,16.000,0.000
1.012,2.831,16.000,0.000
2.029,2.990,8.571,18.571
1.863,3.064,8.571,18.571
0.799,3.189,16.000,0.000
2.910,0.891,8.571,18.571
2.333,1.369,8.571,18.571
0.393,2.003,16.000,0.000
0.040,4.426,8.571,18.571
2.840,1.377,8.571,18.571
2.192,2.237,8.571,18.571
1.679,2.910,8.571,18.571
0.687,3.616,16.000,0.000
1.195,2.667,16.000,0.000
1.891,2.478,8.571,18.571
0.895,4.203,16.000,0.000
2.596,2.327,8.571,18.571
-0.114,2.017,8.571,18.571
-0.176,4.541,8.571,18.571
-0.626,3.562,8.571,18.571
0.309,4.200,8.571,18.571
0.858,2.975,16.000,0.000
1.660,2.288,8.571,18.571
-1.100,5.317,0.000,25.000
1.394,2.879,16.000,0.000
0.425,4.534,16.000,0.000
1.002,4.474,16.000,0.000
0.521,5.170,16.000,0.000
1.701,1.555,8.571,18.571
2.489,0.575,8.571,18.571
-1.526,4.025,0.000,25.000
-0.139,2.865,8.571,18.571
1.342,2.223,16.000,0.000
-0.336,4.019,8.571,18.571
1.843,3.192,8.571,18.571
1.410,2.709,16.000,0.000
0.360,3.323,8.571,18.571
0.078,3.351,8.571,18.571
2.221,2.006,8.571,18.571
0.442,4.510,16.000,0.000
0.885,2.306,16.000,0.000
0.661,3.771,16.000,0.000
0.583,2.505,16.000,0.000
2.945,1.007,8.571,18.571
0.987,3.177,16.000,0.000
0.414,4.062,16.000,0.000
1.742,2.303,8.571,18.571
2.341,3.100,8.571,18.571
0.861,3.228,16.000,0.000
2.449,1.991,8.571,18.571
2.428,1.462,8.571,18.571
-0.528,2.754,8.571,18.571
0.925,3.364,16.000,0.000
0.322,3.066,8.571,18.571
2.388,1.896,8.571,18.571
1.123,4.207,16.000,0.000
2.131,1.641,8.571,18.571
0.734,2.773,16.000,0.000
0.043,4.266,8.571,18.571
2.595,1.557,8.571,18.571
0.799,2.175,16.000,0.000
1.976,1.676,8.571,18.571
0.723,2.154,16.000,0.000
0.810,3.573,16.000,0.000
0.819,5.377,16.000,0.000
2.686,3.413,8.571,18.571
1.357,3.626,16.000,0.000
1.427,2.502,16.000,0.000
0.580,3.030,16.000,0.000
-0.015,3.283,8.571,18.571
1.848,1.488,8.571,18.571
1.951,1.715,8.571,18.571
-0.436,2.447,8.571,18.571
1.430,4.068,16.000,0.000
0.856,2.559,16.000,0.000
1.114,2.182,16.000,0.000
0.779,4.175,16.000,0.000
-0.187,4.454,8.571,18.571
0.727,3.549,16.000,0.000
1.771,2.607,8.571,18.571
2.336,2.964,8.571,18.571
-0.875,5.424,0.000,25.000
1.568,2.479,8.571,18.571
1.003,2.372,16.000,0.000
2.073,1.687,8.571,18.571
0.262,3.552,8.571,18.571
1.642,2.120,8.571,18.571
0.048,4.817,8.571,18.571
1.551,1.956,8.571,18.571
-0.027,4.027,8.571,18.571
0.686,2.571,16.000,0.000
0.227,2.552,8.571,18.571
-0.441,3.724,8.571,18.571
0.627,2.973,16.000,0.000
1.305,2.395,16.000,0.000
-0.316,3.817,8.571,18.571
0.796,2.401,16.000,0.000
-0.112,3.327,8.571,18.571
1.694,2.621,8.571,18.571
-0.959,4.447,0.000,25.000
2.200,0.603,8.571,18.571
1.166,1.998,16.000,0.000
0.866,2.957,16.000,0.000
2.496,1.206,8.571,18.571
0.411,3.678,16.000,0.000
0.287,4.027,8.571,18.571
0.363,3.411,8.571,18.571
0.383,1.917,8.571,18.571
-0.138,3.905,8.571,18.571
1.181,3.152,16.000,0.000
-0.591,4.622,8.571,18.571
1.943,2.809,8.571,18.571
0.228,4.265,8.571,18.571
-0.410,4.112,8.571,18.571
1.349,2.421,16.000,0.000
-0.534,3.543,8.571,18.571
0.958,4.768,16.000,0.000
-0.592,4.383,8.571,18.571
1.622,2.506,8.571,18.571
0.055,4.593,8.571,18.571
1.458,3.709,16.000,0.000
1.338,2.548,16.000,0.000
0.944,2.514,16.000,0.000
0.661,2.958,16.000,0.000
1.781,2.907,8.571,18.571
0.325,3.542,8.571,18.571
0.733,2.494,16.000,0.000
1.501,2.122,8.571,18.571
3.482,0.870,8.571,18.571
0.105,4.492,8.571,18.571
0.664,3.800,16.000,0.000
0.066,3.577,8.571,18.571
-0.384,3.113,8.571,18.571
0.572,2.861,16.000,0.000
1.502,2.776,8.571,18.571
0.260,2.158,8.571,18.571
-0.661,4.903,8.571,18.571
1.451,2.812,16.000,0.000
0.880,2.969,16.000,0.000
0.224,3.263,8.571,18.571
2.231,1.507,8.571,18.571
1.261,1.680,16.000,0.000
