z,u_wc
-1.791,-1.675
-1.342,-1.279
-0.848,-0.296
-1.841,-1.286
-1.939,-1.007
-3.208,-2.584
0.068,-0.000
-1.771,-0.981
-0.512,-0.277
-1.831,-1.513
-1.003,-0.913
0.763,3.000
0.811,2.883
1.736,2.432
1.504,2.529
0.267,3.149
2.070,1.049
0.484,3.127
0.582,1.190
1.762,0.580
0.645,2.581
-0.512,3.390
0.570,2.167
1.747,2.268
0.371,2.924
-0.850,3.898
2.055,2.410
1.236,1.017
0.979,3.100
1.076,2.448
0.911,2.471
-0.024,2.682
0.442,2.764
1.786,1.212
-0.779,3.676
1.016,2.251
0.801,2.555
1.465,1.352
-0.891,3.839
0.596,2.574
0.030,1.420
-0.063,2.770
1.945,1.512
1.233,2.039
2.322,1.530
0.877,2.555
0.918,2.446
1.153,1.008
1.866,1.273
1.324,1.987
2.294,0.323
0.064,2.198
-0.745,3.642
0.843,3.100
-0.014,3.049
0.777,2.789
-0.171,2.848
-0.301,3.252
1.976,1.910
0.782,2.545
2.440,0.308
1.991,2.490
2.015,1.255
2.011,1.603
1.819,1.212
1.818,1.925
2.137,1.890
0.622,2.773
1.978,2.376
0.696,1.202
-0.385,2.867
1.422,2.083
1.319,1.447
0.944,2.484
-0.196,1.913
3.275,0.801
-3.123,5.889
1.086,2.400
2.425,0.308
0.446,3.106
-0.877,3.953
1.444,1.698
0.199,3.022
-0.084,2.187
1.232,1.070
0.774,2.695
2.342,1.439
0.648,2.581
-0.594,3.459
0.871,1.039
0.656,3.000
2.070,1.049
-0.266,3.101
0.158,3.149
1.833,1.675
0.509,2.820
-1.125,4.238
2.401,0.189
1.719,1.675
2.120,1.625
0.706,2.053
1.005,2.086
0.955,1.237
-0.567,3.395
0.305,1.852
1.100,1.827
0.143,2.447
1.321,1.096
0.736,2.806
1.889,1.630
1.110,2.334
-0.179,2.380
1.004,2.785
1.604,1.687
0.693,1.946
0.825,1.872
2.684,0.338
-0.444,3.360
-0.256,3.225
1.653,1.878
0.458,2.898
-0.217,1.914
-0.362,3.281
1.021,2.837
0.420,2.628
2.649,0.404
1.268,1.678
2.240,1.226
0.775,1.708
1.302,2.497
0.901,2.569
1.586,1.687
1.458,2.592
1.930,1.531
2.162,0.162
0.381,2.170
1.555,1.930
2.750,0.308
1.319,1.652
0.499,2.598
0.607,2.111
0.689,2.464
0.033,3.012
0.774,2.581
0.381,2.820
0.967,2.086
1.156,2.588
1.274,0.523
-0.407,3.208
1.552,0.294
0.959,2.225
-0.180,2.912
0.947,3.018
2.148,1.808
0.526,2.130
2.322,1.285
-0.225,3.074
0.932,1.820
1.326,1.607
-1.816,5.022
-1.004,4.030
1.158,2.305
2.010,1.671
1.653,1.629
1.931,0.768
1.527,1.777
0.588,2.924
-0.453,3.295
2.313,1.069
1.502,1.332
1.637,1.621
1.633,1.174
1.677,2.406
1.505,1.615
1.453,1.578
0.891,2.576
-0.032,3.121
1.331,2.244
1.753,1.649
2.224,0.505
1.161,1.730
1.619,0.604
1.747,1.434
1.937,0.205
0.523,2.600
1.820,0.604
1.635,1.957
0.319,2.790
0.514,2.924
1.074,2.150
1.244,1.659
-0.689,3.505
2.160,0.771
1.256,2.264
0.100,2.972
2.846,0.321
-0.820,2.989
-1.428,5.807
0.603,2.119
2.174,1.083
-0.725,3.534
0.806,3.105
0.016,3.063
1.971,0.332
1.288,1.644
1.745,1.278
0.732,1.013
2.693,3.225
1.529,1.552
0.700,2.941
0.883,2.747
-0.709,3.607
4.860,-0.170
1.510,2.415
0.712,2.574
2.220,0.532
-0.406,3.268
-0.207,2.694
1.569,2.392
1.015,2.907
3.536,0.498
2.792,0.842
0.789,2.838
1.239,2.349
1.535,1.305
-0.034,2.195
0.865,2.812
-1.131,4.247
1.564,0.861
1.017,1.794
1.383,2.257
0.434,2.924
1.293,2.759
0.427,2.150
3.144,0.570
1.169,2.638
0.968,2.398
0.377,2.607
-0.024,3.121
3.404,1.591
1.410,1.916
0.053,3.048
1.937,0.693
1.965,0.056
3.452,0.954
0.940,2.424
3.147,0.554
-0.651,3.549
0.902,2.059
2.221,1.199
0.541,2.144
1.787,2.294
1.149,2.193
2.689,0.909
0.140,3.059
0.384,3.000
-0.523,3.342
3.283,0.883
0.181,2.959
1.180,2.749
0.529,2.673
