z,u,x1,x2
-3.548,-2.598,0.000,25.000
-1.098,-0.058,0.000,25.000
-0.097,0.862,8.571,18.571
-1.479,0.641,0.000,25.000
-0.517,1.349,8.571,18.571
-0.124,0.200,8.571,18.571
-1.554,-0.518,0.000,25.000
-1.383,-0.075,0.000,25.000
-0.810,0.499,8.571,18.571
-1.856,-0.349,0.000,25.000
-0.513,0.269,8.571,18.571
0.761,0.957,16.000,0.000
-1.466,-0.367,0.000,25.000
-0.445,0.364,8.571,18.571
-1.418,0.529,0.000,25.000
-1.870,-0.720,0.000,25.000
-0.092,0.754,8.571,18.571
-3.047,-0.947,0.000,25.000
-2.420,-0.647,0.000,25.000
-0.987,-0.908,0.000,25.000
-1.185,-0.885,0.000,25.000
-0.099,1.259,8.571,18.571
-2.083,-0.273,0.000,25.000
-1.673,-0.039,0.000,25.000
0.234,0.169,8.571,18.571
-1.260,-0.553,0.000,25.000
1.310,1.525,16.000,0.000
-2.496,-1.273,0.000,25.000
-0.979,0.280,0.000,25.000
-1.411,-1.033,0.000,25.000
0.029,0.125,8.571,18.571
-0.287,-0.242,8.571,18.571
-1.720,-0.009,0.000,25.000
-0.535,-0.092,8.571,18.571
-0.900,0.358,8.571,18.571
-0.444,0.205,8.571,18.571
-0.954,0.477,0.000,25.000
-0.260,0.207,8.571,18.571
0.128,2.297,8.571,18.571
-2.544,-0.151,0.000,25.000
-2.034,-0.668,0.000,25.000
-0.816,0.585,8.571,18.571
-0.792,0.644,8.571,18.571
-1.310,-0.452,0.000,25.000
-2.962,-2.452,0.000,25.000
-1.686,-0.958,0.000,25.000
0.224,0.874,8.571,18.571
-0.647,0.758,8.571,18.571
-2.016,-0.589,0.000,25.000
-0.080,0.613,8.571,18.571
0.561,2.143,8.571,18.571
-1.643,-0.890,0.000,25.000
-0.439,-0.669,8.571,18.571
0.143,1.422,8.571,18.571
0.224,0.831,8.571,18.571
-1.241,-0.320,0.000,25.000
-1.725,-0.190,0.000,25.000
-2.184,-0.994,0.000,25.000
-2.059,-1.025,0.000,25.000
-0.394,0.969,8.571,18.571
-2.183,-0.373,0.000,25.000
1.134,1.675,16.000,0.000
-0.148,1.367,8.571,18.571
0.607,0.594,8.571,18.571
-1.738,0.454,0.000,25.000
-1.413,-1.544,0.000,25.000
-1.296,0.077,0.000,25.000
-0.801,0.362,8.571,18.571
-2.805,-1.655,0.000,25.000
-0.322,1.053,8.571,18.571
-1.200,-0.291,0.000,25.000
0.408,0.892,8.571,18.571
-2.215,-1.510,0.000,25.000
-0.898,-0.561,8.571,18.571
-0.816,0.548,8.571,18.571
-0.679,-0.134,8.571,18.571
0.230,0.106,8.571,18.571
-0.591,0.267,8.571,18.571
0.084,0.328,8.571,18.571
-2.645,-1.397,0.000,25.000
-0.333,0.604,8.571,18.571
-1.077,0.384,0.000,25.000
-0.932,-0.492,0.000,25.000
-0.505,0.353,8.571,18.571
-1.602,0.193,0.000,25.000
-0.504,0.190,8.571,18.571
-2.229,-0.804,0.000,25.000
-0.098,0.072,8.571,18.571
-0.508,0.602,8.571,18.571
-2.552,-1.981,0.000,25.000
-0.414,0.896,8.571,18.571
-1.079,-0.496,0.000,25.000
-0.529,0.530,8.571,18.571
-1.872,-1.868,0.000,25.000
-0.778,0.275,8.571,18.571
-1.871,-0.942,0.000,25.000
-2.100,-1.091,0.000,25.000
-2.134,-1.960,0.000,25.000
-0.606,0.032,8.571,18.571
-0.947,-0.251,0.000,25.000
-1.943,-0.830,0.000,25.000
-0.150,0.826,8.571,18.571
-1.983,-0.616,0.000,25.000
-1.716,-0.511,0.000,25.000
-0.137,0.441,8.571,18.571
0.316,0.739,8.571,18.571
-1.024,0.615,0.000,25.000
0.949,1.124,16.000,0.000
-1.469,0.184,0.000,25.000
-0.386,-0.138,8.571,18.571
1.439,2.765,8.571,18.571
-1.080,0.148,0.000,25.000
-0.660,0.388,8.571,18.571
-2.081,-0.840,0.000,25.000
-1.293,-0.449,0.000,25.000
-1.596,-0.014,0.000,25.000
-0.030,-0.189,8.571,18.571
-1.364,-0.274,0.000,25.000
0.024,1.709,8.571,18.571
-0.172,-0.530,8.571,18.571
0.325,1.112,8.571,18.571
-1.637,-0.811,0.000,25.000
-1.091,0.221,0.000,25.000
-1.803,-0.365,0.000,25.000
-0.087,1.799,8.571,18.571
0.214,1.481,8.571,18.571
-0.821,0.305,8.571,18.571
1.614,2.186,8.571,18.571
0.357,0.165,8.571,18.571
-0.840,0.126,8.571,18.571
-0.121,0.802,8.571,18.571
0.047,-0.376,8.571,18.571
0.299,1.389,8.571,18.571
-0.719,0.835,8.571,18.571
-1.777,-1.015,0.000,25.000
-0.641,0.153,8.571,18.571
-1.052,-0.706,0.000,25.000
-0.493,-0.043,8.571,18.571
-1.777,-0.534,0.000,25.000
0.941,1.090,16.000,0.000
-0.498,0.523,8.571,18.571
-1.421,-0.131,0.000,25.000
-0.375,1.042,8.571,18.571
-1.457,-0.349,0.000,25.000
-0.944,0.374,0.000,25.000
-0.084,0.278,8.571,18.571
-0.974,-0.947,0.000,25.000
-2.224,-0.581,0.000,25.000
-2.830,-1.536,0.000,25.000
-1.331,-0.346,0.000,25.000
-0.961,-0.288,0.000,25.000
-2.443,-0.424,0.000,25.000
-0.655,0.545,8.571,18.571
-0.107,0.032,8.571,18.571
0.356,0.395,8.571,18.571
-1.367,-0.908,0.000,25.000
1.152,3.149,16.000,0.000
0.741,2.843,16.000,0.000
1.606,2.739,8.571,18.571
0.179,4.321,8.571,18.571
1.285,2.004,16.000,0.000
-0.435,3.441,8.571,18.571
1.074,2.598,16.000,0.000
0.512,3.986,8.571,18.571
3.143,1.376,8.571,18.571
0.436,4.456,8.571,18.571
-0.658,3.639,8.571,18.571
0.296,3.700,8.571,18.571
-2.102,5.194,0.000,25.000
1.128,3.160,16.000,0.000
0.418,3.626,8.571,18.571
1.148,2.272,16.000,0.000
2.725,2.004,8.571,18.571
1.792,2.849,8.571,18.571
1.076,3.719,16.000,0.000
0.661,3.092,8.571,18.571
0.830,2.932,16.000,0.000
0.510,4.199,8.571,18.571
1.093,3.246,16.000,0.000
3.499,0.995,8.571,18.571
0.141,3.850,8.571,18.571
-0.493,2.256,8.571,18.571
1.471,2.108,8.571,18.571
0.196,3.499,8.571,18.571
0.006,3.850,8.571,18.571
-1.066,5.302,0.000,25.000
-0.323,4.732,8.571,18.571
2.542,2.809,8.571,18.571
1.087,4.010,16.000,0.000
0.638,1.218,8.571,18.571
0.647,2.588,8.571,18.571
1.080,3.954,16.000,0.000
-1.336,5.273,0.000,25.000
0.469,1.975,8.571,18.571
1.392,2.359,16.000,0.000
-0.113,3.728,8.571,18.571
-0.312,2.601,8.571,18.571
1.198,3.229,16.000,0.000
2.544,1.526,8.571,18.571
-0.073,3.112,8.571,18.571
-0.326,4.059,8.571,18.571
0.920,2.775,16.000,0.000
1.658,2.635,8.571,18.571
2.328,1.088,8.571,18.571
0.546,3.242,8.571,18.571
0.491,2.726,8.571,18.571
2.577,1.799,8.571,18.571
0.215,2.939,8.571,18.571
1.454,3.008,8.571,18.571
0.619,3.053,8.571,18.571
0.974,2.139,16.000,0.000
0.823,3.614,16.000,0.000
0.173,4.932,8.571,18.571
0.691,3.049,8.571,18.571
2.728,1.007,8.571,18.571
1.473,2.496,8.571,18.571
0.513,2.708,8.571,18.571
-0.718,3.956,8.571,18.571
0.954,1.936,16.000,0.000
0.363,4.635,8.571,18.571
-0.226,3.218,8.571,18.571
0.239,3.844,8.571,18.571
1.194,3.634,16.000,0.000
2.173,2.353,8.571,18.571
0.293,3.989,8.571,18.571
1.941,0.691,8.571,18.571
0.912,2.907,16.000,0.000
-0.629,3.730,8.571,18.571
0.961,2.505,16.000,0.000
1.421,2.288,8.571,18.571
1.214,2.347,16.000,0.000
1.195,2.645,16.000,0.000
1.401,1.796,16.000,0.000
-0.265,4.855,8.571,18.571
-0.226,4.198,8.571,18.571
2.210,1.223,8.571,18.571
0.490,2.862,8.571,18.571
0.091,2.870,8.571,18.571
1.555,2.043,8.571,18.571
0.990,3.551,16.000,0.000
2.150,2.809,8.571,18.571
4.298,-0.087,8.571,18.571
1.456,3.604,8.571,18.571
1.152,2.359,16.000,0.000
1.942,1.848,8.571,18.571
1.286,2.893,16.000,0.000
0.034,4.099,8.571,18.571
2.103,1.997,8.571,18.571
1.953,2.567,8.571,18.571
-1.120,4.917,0.000,25.000
0.347,2.552,8.571,18.571
0.846,3.767,16.000,0.000
-0.161,3.666,8.571,18.571
2.227,2.037,8.571,18.571
0.399,3.175,8.571,18.571
-1.067,4.184,0.000,25.000
1.307,3.678,16.000,0.000
1.069,3.346,16.000,0.000
0.891,3.662,16.000,0.000
0.696,3.238,8.571,18.571
-1.164,5.001,0.000,25.000
0.849,2.073,16.000,0.000
2.496,2.197,8.571,18.571
2.529,2.157,8.571,18.571
-0.214,4.858,8.571,18.571
-0.307,4.737,8.571,18.571
0.792,2.789,16.000,0.000
1.152,3.626,16.000,0.000
0.741,2.514,16.000,0.000
0.453,2.898,8.571,18.571
0.323,4.663,8.571,18.571
-1.961,4.412,0.000,25.000
0.033,4.051,8.571,18.571
-0.883,4.814,8.571,18.571
0.381,3.014,8.571,18.571
-0.019,4.268,8.571,18.571
0.601,3.800,8.571,18.571
2.567,2.539,8.571,18.571
2.552,1.920,8.571,18.571
1.497,2.175,8.571,18.571
1.107,2.351,16.000,0.000
2.282,3.104,8.571,18.571
1.459,2.941,8.571,18.571
1.804,3.850,8.571,18.571
1.000,4.105,16.000,0.000
-0.369,5.046,8.571,18.571
0.702,3.805,8.571,18.571
0.975,2.115,16.000,0.000
1.242,2.781,16.000,0.000
2.601,1.097,8.571,18.571
1.578,2.481,8.571,18.571
0.410,3.651,8.571,18.571
2.069,2.410,8.571,18.571
1.888,1.706,8.571,18.571
1.532,1.593,8.571,18.571
1.562,2.124,8.571,18.571
0.398,3.990,8.571,18.571
2.323,2.024,8.571,18.571
1.358,3.777,16.000,0.000
1.842,1.544,8.571,18.571
-1.070,5.564,0.000,25.000
1.218,3.067,16.000,0.000
1.015,3.626,16.000,0.000
1.419,1.682,8.571,18.571
2.126,2.261,8.571,18.571
2.320,1.942,8.571,18.571
0.356,4.055,8.571,18.571
2.664,2.675,8.571,18.571
0.271,3.978,8.571,18.571
0.577,3.346,8.571,18.571
1.486,3.366,8.571,18.571
2.177,1.887,8.571,18.571
2.198,3.525,8.571,18.571
1.902,2.617,8.571,18.571
1.552,3.135,8.571,18.571
2.445,2.919,8.571,18.571
1.867,1.684,8.571,18.571
1.277,3.671,16.000,0.000
2.164,2.902,8.571,18.571
0.085,4.365,8.571,18.571
3.023,2.328,8.571,18.571
2.000,1.031,8.571,18.571
2.301,3.425,8.571,18.571
1.619,1.842,8.571,18.571
0.668,4.278,8.571,18.571
1.791,2.292,8.571,18.571
0.891,0.904,16.000,0.000
1.621,2.957,8.571,18.571
-1.125,6.062,0.000,25.000
2.779,2.356,8.571,18.571
-0.679,3.832,8.571,18.571
1.459,2.318,8.571,18.571
1.653,2.536,8.571,18.571
0.876,3.272,16.000,0.000
0.596,2.948,8.571,18.571
-0.010,2.023,8.571,18.571
2.185,2.705,8.571,18.571
0.041,5.677,8.571,18.571
0.703,2.394,8.571,18.571
2.810,1.268,8.571,18.571
-0.758,4.187,8.571,18.571
-0.111,3.692,8.571,18.571
-0.120,3.305,8.571,18.571
-1.329,4.723,0.000,25.000
1.345,4.017,16.000,0.000
0.042,3.586,8.571,18.571
1.432,2.465,8.571,18.571
0.256,3.605,8.571,18.571
3.059,1.904,8.571,18.571
1.249,2.747,16.000,0.000
-0.507,4.429,8.571,18.571
0.568,2.138,8.571,18.571
0.981,1.690,16.000,0.000
0.846,2.815,16.000,0.000
1.741,3.136,8.571,18.571
1.021,2.558,16.000,0.000
1.319,3.136,16.000,0.000
1.574,1.629,8.571,18.571
1.010,3.608,16.000,0.000
2.200,2.847,8.571,18.571
2.710,2.830,8.571,18.571
1.468,2.798,8.571,18.571
0.962,3.124,16.000,0.000
1.044,3.471,16.000,0.000
0.751,4.023,16.000,0.000
2.270,1.534,8.571,18.571
1.946,2.422,8.571,18.571
-0.446,4.818,8.571,18.571
-0.171,3.398,8.571,18.571
1.071,2.785,16.000,0.000
3.029,1.655,8.571,18.571
1.727,1.777,8.571,18.571
0.713,3.592,8.571,18.571
1.189,2.998,16.000,0.000
0.809,2.416,16.000,0.000
1.771,0.964,8.571,18.571
2.061,2.155,8.571,18.571
1.535,2.849,8.571,18.571
1.242,3.299,16.000,0.000
-0.573,3.569,8.571,18.571
0.805,3.217,16.000,0.000
0.049,4.640,8.571,18.571
1.590,3.548,8.571,18.571
0.867,2.514,16.000,0.000
1.201,4.007,16.000,0.000
1.770,3.906,8.571,18.571
-0.316,4.309,8.571,18.571
0.662,2.188,8.571,18.571
2.361,1.204,8.571,18.571
-0.474,3.913,8.571,18.571
0.792,3.385,16.000,0.000
-0.157,3.656,8.571,18.571
0.715,3.047,8.571,18.571
0.107,3.566,8.571,18.571
0.694,4.060,8.571,18.571
-0.675,4.605,8.571,18.571
0.443,2.591,8.571,18.571
2.586,1.989,8.571,18.571
1.108,3.945,16.000,0.000
-0.025,3.651,8.571,18.571
-0.318,3.137,8.571,18.571
0.273,2.580,8.571,18.571
0.382,4.868,8.571,18.571
1.495,0.890,8.571,18.571
0.116,2.793,8.571,18.571
0.167,3.336,8.571,18.571
