z,u_wc
-1.973,-1.665
-1.092,-0.661
-1.348,-0.672
0.031,-0.284
-0.636,-0.483
-0.869,-0.904
0.126,0.310
-1.168,-1.316
-0.448,-0.543
-1.145,-1.091
0.085,0.573
-1.256,-1.241
0.366,0.138
-0.140,-0.493
-2.392,-2.062
-0.799,-0.644
-1.478,-0.748
1.304,1.918
-1.219,-0.562
-0.887,-1.109
-0.212,0.159
-1.688,-1.466
-1.430,-1.359
-1.846,-1.665
-0.308,-0.189
-0.924,-0.438
-0.551,-0.406
-3.675,-2.079
-0.775,-0.495
-0.395,0.090
-1.175,-0.509
-2.201,-1.596
-2.117,-1.451
-3.043,-2.166
-0.848,-1.092
-0.049,-0.280
-1.521,-0.837
-1.107,-1.231
-2.368,-1.833
-0.635,-0.870
-1.279,-0.680
-1.810,-1.709
-0.407,-0.520
-1.286,-1.107
-0.746,-0.763
-2.162,-1.513
-1.228,-1.342
-1.563,-0.892
-1.200,-0.621
-2.329,-1.749
-2.610,-1.749
-2.213,-1.722
-1.535,-1.074
-1.910,-1.536
-1.587,-1.352
-1.008,-0.489
-0.549,-0.608
-1.052,-0.590
-1.078,-0.218
-0.692,-0.792
-3.502,-2.691
-3.013,-2.193
-1.257,-1.278
-0.941,-1.036
-1.705,-1.421
-1.774,-0.689
0.299,0.015
-0.787,-0.383
-2.501,-2.089
-1.679,-1.588
-0.438,-0.863
0.010,0.410
-2.369,-1.722
-0.591,-0.906
0.109,-0.137
-0.966,-0.670
-2.431,-1.673
-2.221,-1.717
-2.502,-2.089
-1.795,-1.679
-1.679,-0.892
-1.193,-1.241
-1.526,-0.781
-2.758,-1.584
-1.856,-1.313
0.593,0.657
-0.450,0.103
-0.474,-0.753
-1.152,-0.702
-1.808,-1.286
-1.596,-1.348
-0.799,-1.047
0.561,0.682
-0.291,-0.548
-2.169,-1.781
-0.727,-0.367
-1.241,-1.349
-1.854,-1.447
-1.893,-1.263
-0.396,0.064
-2.389,-1.673
-0.296,0.003
0.068,-0.186
-2.063,-1.830
-1.440,-1.267
-1.805,-1.665
-1.701,-0.983
1.752,1.860
-0.339,0.202
-1.809,-1.447
-1.975,-1.536
-0.910,-0.122
-3.083,-2.176
-2.035,-1.691
-0.916,-0.383
-0.397,-0.240
-0.421,-0.566
-1.547,-1.303
-1.429,-0.516
-0.154,-0.358
-0.451,-0.220
-2.304,-1.971
0.547,0.210
-1.091,-0.348
-1.065,-1.190
-1.046,-1.189
-1.030,-0.449
-1.996,-1.591
-0.458,-0.147
0.787,2.082
1.794,1.349
0.861,2.342
3.637,0.076
-1.217,4.067
0.342,2.984
1.427,2.577
1.728,1.538
1.342,2.313
1.337,2.861
1.489,2.279
-0.510,3.269
1.452,2.551
2.350,1.390
1.597,1.769
1.718,2.294
1.062,0.653
0.943,1.587
1.066,2.628
-0.037,2.550
2.550,1.238
1.410,0.858
-0.623,3.405
0.857,2.636
0.873,2.490
0.388,2.608
0.580,2.332
0.267,2.854
1.132,2.369
0.302,3.017
0.360,2.713
-0.639,3.418
2.227,1.922
1.998,1.615
0.631,2.609
1.262,1.783
1.362,1.007
2.654,0.984
-0.739,3.368
0.700,2.638
0.351,2.990
0.080,2.765
0.772,2.332
2.195,1.316
2.108,1.759
0.032,2.073
-0.066,3.009
-0.067,0.854
1.295,1.507
1.292,1.343
2.690,1.308
0.725,0.841
1.469,1.327
1.266,1.911
0.646,2.241
2.111,2.464
1.131,0.868
-0.056,2.880
1.266,1.138
-0.495,3.164
-0.140,3.152
-0.090,2.906
-2.176,5.191
0.568,1.895
0.855,2.584
0.172,2.796
0.257,2.765
0.428,2.310
0.514,2.880
1.486,1.834
2.487,1.587
-0.929,3.622
-0.290,3.130
0.532,1.932
0.031,2.494
1.255,2.323
1.178,1.447
1.805,1.800
1.442,2.281
-0.955,3.767
0.175,2.918
1.205,1.737
1.989,1.323
1.628,0.683
1.863,1.412
1.129,1.557
1.696,1.995
2.012,1.321
0.503,1.687
0.025,2.791
-1.200,4.030
1.941,2.261
0.017,2.867
3.627,1.337
2.384,1.231
1.080,2.260
1.003,1.924
1.367,1.859
1.685,1.323
-0.427,2.684
0.288,3.011
-1.320,4.057
1.086,2.441
2.978,1.232
2.329,1.887
1.338,2.091
1.772,1.245
1.516,2.077
-0.129,2.932
1.892,0.684
0.383,2.913
0.807,2.472
0.849,2.344
0.025,2.873
1.610,1.271
2.931,1.204
1.534,1.516
1.763,1.132
0.398,2.687
1.253,2.593
0.384,2.554
-0.032,2.573
0.250,2.854
0.637,2.638
0.684,1.415
-0.689,3.468
1.909,1.534
0.668,2.327
1.813,1.860
-0.422,3.223
1.452,2.305
1.004,1.304
2.018,1.119
0.545,1.030
0.945,2.446
1.968,1.347
-1.687,5.335
2.008,0.911
1.502,1.223
1.541,1.516
2.144,1.257
1.216,2.182
3.211,1.669
-0.821,3.540
1.135,1.924
-1.070,3.515
-0.706,3.416
-0.348,3.157
0.561,1.975
2.271,0.600
2.106,1.797
0.902,0.747
1.020,1.760
0.705,2.031
1.958,1.062
2.264,1.666
1.032,2.543
1.543,1.568
2.142,1.398
1.784,1.378
1.872,1.617
-0.033,2.867
0.343,2.828
0.842,2.687
0.941,2.277
2.204,0.896
1.784,2.410
0.281,2.414
1.153,2.771
1.962,1.643
0.153,2.666
0.953,1.369
0.915,2.797
1.685,1.928
0.962,2.279
1.301,1.783
1.490,1.940
0.612,2.638
-0.272,3.019
0.681,2.118
0.839,2.757
2.689,1.245
0.084,2.956
3.727,1.852
1.600,1.550
-0.742,3.513
1.764,2.198
0.901,2.636
1.124,2.018
-0.097,1.893
1.958,1.040
2.343,1.477
1.261,1.885
2.368,1.238
1.114,1.737
1.237,1.520
1.992,1.216
0.933,2.820
2.609,0.984
-0.990,3.703
2.000,1.321
1.940,1.826
0.368,2.713
0.524,2.828
0.381,2.828
0.717,2.106
-0.803,3.513
1.273,1.696
-0.668,3.374
2.699,1.290
1.246,1.889
1.931,1.720
-1.369,4.125
1.402,1.353
1.167,1.140
1.688,1.323
-0.964,2.439
1.538,2.194
2.237,1.834
0.156,2.929
-0.287,3.130
-0.638,3.194
0.340,2.450
2.306,0.938
0.382,2.580
1.028,2.771
1.277,1.783
0.926,2.384
-1.012,2.578
0.365,2.633
2.736,1.539
0.805,2.209
-0.548,3.296
1.562,2.070
0.202,2.048
1.509,1.378
1.604,1.911
1.362,1.353
0.733,2.609
2.201,0.885
1.524,2.551
1.118,2.260
1.059,2.210
3.275,1.777
1.043,2.641
1.972,0.911
0.568,2.357
2.348,1.988
1.749,1.438
0.655,1.407
