z,u,x1,x2
-1.529,-1.052,0.000,25.000
0.957,1.229,16.000,0.000
-3.354,-1.786,0.000,25.000
-1.413,-0.316,0.000,25.000
-0.701,0.400,0.000,25.000
-1.655,-0.275,0.000,25.000
-1.146,-0.790,0.000,25.000
-1.146,0.543,0.000,25.000
-0.457,0.855,8.571,18.571
-1.674,-0.354,0.000,25.000
-2.461,-1.493,0.000,25.000
-0.922,-0.038,0.000,25.000
-1.071,-0.404,0.000,25.000
-1.150,-0.262,0.000,25.000
-1.288,-0.648,0.000,25.000
-1.449,-0.425,0.000,25.000
-0.162,0.999,8.571,18.571
-0.602,1.458,8.571,18.571
-1.260,1.607,0.000,25.000
-1.605,1.184,0.000,25.000
-1.010,0.351,0.000,25.000
-1.068,0.090,0.000,25.000
1.274,1.998,16.000,0.000
0.064,1.092,8.571,18.571
-0.183,-0.200,8.571,18.571
-1.393,-0.059,0.000,25.000
-1.355,-0.507,0.000,25.000
-2.699,-1.608,0.000,25.000
0.470,1.316,16.000,0.000
-0.920,0.890,0.000,25.000
-1.132,-0.579,0.000,25.000
-1.044,0.088,0.000,25.000
0.111,1.580,8.571,18.571
-0.230,1.002,8.571,18.571
-0.653,0.075,8.571,18.571
-0.895,0.617,0.000,25.000
0.421,0.530,16.000,0.000
-0.522,0.201,8.571,18.571
0.884,1.705,16.000,0.000
-0.103,0.912,8.571,18.571
-1.604,-1.249,0.000,25.000
-1.708,0.063,0.000,25.000
-0.226,-0.270,8.571,18.571
-1.710,0.305,0.000,25.000
-2.707,-0.538,0.000,25.000
-0.261,-0.025,8.571,18.571
-1.364,-0.136,0.000,25.000
-1.162,-0.242,0.000,25.000
-0.642,0.849,8.571,18.571
-0.972,0.096,0.000,25.000
-0.593,1.581,8.571,18.571
-0.958,-0.650,0.000,25.000
0.428,1.204,16.000,0.000
-1.380,0.922,0.000,25.000
-0.711,-0.731,0.000,25.000
-1.279,0.143,0.000,25.000
-1.209,-0.421,0.000,25.000
-0.905,-1.040,0.000,25.000
-1.758,0.102,0.000,25.000
-2.989,-2.438,0.000,25.000
-2.663,-0.532,0.000,25.000
0.991,1.172,16.000,0.000
0.444,1.103,16.000,0.000
-1.105,-0.835,0.000,25.000
-1.289,-0.676,0.000,25.000
-0.313,1.465,8.571,18.571
-1.189,-0.363,0.000,25.000
-0.905,-0.717,0.000,25.000
-1.247,0.392,0.000,25.000
0.795,1.464,16.000,0.000
-0.895,0.351,0.000,25.000
1.362,2.246,16.000,0.000
1.046,1.002,16.000,0.000
-1.043,-0.889,0.000,25.000
-0.913,0.475,0.000,25.000
-1.019,-0.153,0.000,25.000
-0.681,0.239,0.000,25.000
-0.345,1.316,8.571,18.571
-0.336,1.631,8.571,18.571
-0.341,1.097,8.571,18.571
-1.626,-0.544,0.000,25.000
-1.154,0.217,0.000,25.000
-2.437,-0.795,0.000,25.000
0.489,1.191,16.000,0.000
-0.325,0.579,8.571,18.571
-0.882,-0.017,0.000,25.000
-1.526,0.174,0.000,25.000
-0.172,1.475,8.571,18.571
-1.503,-0.011,0.000,25.000
-2.088,-0.515,0.000,25.000
-1.723,-0.708,0.000,25.000
0.113,1.739,8.571,18.571
-1.839,-0.420,0.000,25.000
-1.756,-0.057,0.000,25.000
-1.552,-0.162,0.000,25.000
-1.724,-0.068,0.000,25.000
-1.839,-1.547,0.000,25.000
-2.208,-1.363,0.000,25.000
-1.488,-0.515,0.000,25.000
-0.603,0.397,8.571,18.571
-1.351,0.257,0.000,25.000
-0.568,-0.425,8.571,18.571
-2.080,-1.002,0.000,25.000
-1.070,-0.212,0.000,25.000
-1.335,0.929,0.000,25.000
-1.820,-0.735,0.000,25.000
1.344,1.654,16.000,0.000
-2.495,-1.150,0.000,25.000
0.867,1.749,16.000,0.000
-1.788,-0.823,0.000,25.000
-0.636,0.429,8.571,18.571
-2.011,-0.292,0.000,25.000
-1.911,-0.651,0.000,25.000
-2.188,-1.555,0.000,25.000
-2.243,-1.748,0.000,25.000
-1.067,-0.381,0.000,25.000
-0.275,0.308,8.571,18.571
-1.740,0.348,0.000,25.000
-0.635,0.754,8.571,18.571
-2.153,-1.442,0.000,25.000
-0.783,-1.021,0.000,25.000
-2.994,-1.560,0.000,25.000
-2.519,-1.340,0.000,25.000
-0.069,1.945,8.571,18.571
-1.807,-1.517,0.000,25.000
-2.042,-1.895,0.000,25.000
-0.328,1.904,8.571,18.571
-2.066,-0.916,0.000,25.000
-1.821,-0.827,0.000,25.000
-0.177,0.561,8.571,18.571
0.580,0.845,16.000,0.000
-2.273,-1.274,0.000,25.000
-0.269,1.534,8.571,18.571
0.161,1.309,8.571,18.571
-2.044,-1.573,0.000,25.000
-1.769,-1.360,0.000,25.000
-1.484,-0.140,0.000,25.000
-3.275,-1.636,0.000,25.000
-0.295,-0.160,8.571,18.571
-0.034,0.591,8.571,18.571
-0.904,0.945,0.000,25.000
-0.993,-0.128,0.000,25.000
-1.274,0.064,0.000,25.000
-0.955,0.512,0.000,25.000
-2.201,-0.564,0.000,25.000
-2.903,-1.656,0.000,25.000
0.312,1.461,16.000,0.000
0.436,0.661,16.000,0.000
0.051,0.524,8.571,18.571
-1.494,-1.111,0.000,25.000
-1.968,-1.072,0.000,25.000
-2.383,-1.398,0.000,25.000
-1.406,-0.706,0.000,25.000
-2.390,-1.123,0.000,25.000
-0.484,-0.073,8.571,18.571
-1.092,0.835,0.000,25.000
-1.632,-0.402,0.000,25.000
0.356,1.836,16.000,0.000
-2.169,-0.394,0.000,25.000
-0.644,0.114,8.571,18.571
-1.456,-0.492,0.000,25.000
0.753,1.599,16.000,0.000
-1.082,1.155,0.000,25.000
-2.332,-0.738,0.000,25.000
-0.569,0.592,8.571,18.571
-0.889,0.692,0.000,25.000
-0.097,0.071,8.571,18.571
-0.136,0.588,8.571,18.571
-1.507,-0.550,0.000,25.000
-1.967,-0.664,0.000,25.000
-1.254,0.761,0.000,25.000
-1.458,-0.970,0.000,25.000
-0.527,-0.050,8.571,18.571
-1.149,-0.788,0.000,25.000
-2.672,-2.083,0.000,25.000
-1.848,-1.322,0.000,25.000
-1.614,-0.324,0.000,25.000
-1.367,-0.983,0.000,25.000
-0.456,0.280,8.571,18.571
-0.190,0.164,8.571,18.571
-2.620,-1.004,0.000,25.000
-1.002,-0.459,0.000,25.000
1.217,0.403,16.000,0.000
-3.009,-2.121,0.000,25.000
-1.468,-0.196,0.000,25.000
-0.315,3.931,8.571,18.571
2.561,3.264,8.571,18.571
0.488,3.230,16.000,0.000
0.715,2.070,16.000,0.000
-0.403,4.512,8.571,18.571
3.075,2.570,8.571,18.571
0.932,3.830,16.000,0.000
1.096,2.051,16.000,0.000
1.387,2.003,16.000,0.000
0.903,1.799,16.000,0.000
1.537,2.153,8.571,18.571
0.532,3.756,16.000,0.000
0.728,2.881,16.000,0.000
1.018,2.528,16.000,0.000
0.594,1.859,16.000,0.000
0.880,2.576,16.000,0.000
1.792,2.826,16.000,0.000
1.439,2.740,16.000,0.000
4.042,1.451,8.571,18.571
0.111,3.649,8.571,18.571
1.256,3.642,16.000,0.000
2.874,1.384,8.571,18.571
0.284,2.937,16.000,0.000
0.301,3.378,16.000,0.000
1.937,3.023,8.571,18.571
3.043,1.362,8.571,18.571
1.651,2.566,8.571,18.571
0.394,2.329,16.000,0.000
2.025,2.594,8.571,18.571
2.211,2.342,8.571,18.571
1.559,2.927,8.571,18.571
-0.497,3.378,8.571,18.571
0.424,3.398,16.000,0.000
-0.009,3.989,8.571,18.571
0.303,3.617,16.000,0.000
0.644,3.148,16.000,0.000
0.357,3.225,16.000,0.000
0.513,3.535,16.000,0.000
-0.976,4.334,0.000,25.000
1.647,3.810,8.571,18.571
-0.514,3.825,8.571,18.571
1.127,5.061,16.000,0.000
0.875,2.138,16.000,0.000
2.484,2.416,8.571,18.571
2.563,1.551,8.571,18.571
0.385,3.168,16.000,0.000
0.663,2.922,16.000,0.000
0.500,3.462,16.000,0.000
0.274,2.463,16.000,0.000
0.962,3.463,16.000,0.000
-0.549,4.706,8.571,18.571
1.634,1.572,8.571,18.571
0.507,3.478,16.000,0.000
-0.953,4.414,0.000,25.000
-0.407,4.033,8.571,18.571
1.479,2.984,8.571,18.571
0.555,2.321,16.000,0.000
1.354,2.281,16.000,0.000
0.181,2.971,8.571,18.571
0.385,3.173,16.000,0.000
2.129,2.258,8.571,18.571
1.369,1.610,16.000,0.000
1.056,3.137,16.000,0.000
2.674,0.841,8.571,18.571
2.299,1.339,8.571,18.571
2.213,1.286,8.571,18.571
2.150,1.674,8.571,18.571
2.378,1.344,8.571,18.571
1.238,2.564,16.000,0.000
0.461,4.027,16.000,0.000
1.788,2.807,16.000,0.000
-1.195,4.506,0.000,25.000
-0.332,3.645,8.571,18.571
1.793,1.338,16.000,0.000
0.958,2.397,16.000,0.000
3.076,2.074,8.571,18.571
0.437,3.906,16.000,0.000
3.069,2.853,8.571,18.571
0.879,3.686,16.000,0.000
-0.276,3.946,8.571,18.571
1.156,2.165,16.000,0.000
0.379,5.313,16.000,0.000
1.219,2.117,16.000,0.000
0.217,4.252,16.000,0.000
1.958,1.753,8.571,18.571
1.592,2.903,8.571,18.571
1.163,3.262,16.000,0.000
1.785,2.797,16.000,0.000
-0.031,4.300,8.571,18.571
1.487,2.598,8.571,18.571
1.936,2.348,8.571,18.571
1.835,2.454,8.571,18.571
1.432,3.148,16.000,0.000
-0.666,2.810,0.000,25.000
2.087,2.715,8.571,18.571
0.920,3.425,16.000,0.000
0.006,3.426,8.571,18.571
1.755,2.631,8.571,18.571
-0.582,3.957,8.571,18.571
0.155,4.230,8.571,18.571
0.605,3.171,16.000,0.000
1.160,3.176,16.000,0.000
0.528,2.230,16.000,0.000
2.069,3.268,8.571,18.571
2.356,1.949,8.571,18.571
1.419,2.119,16.000,0.000
0.472,4.308,16.000,0.000
0.228,4.056,16.000,0.000
1.491,2.414,8.571,18.571
1.004,2.547,16.000,0.000
1.117,3.199,16.000,0.000
1.673,1.754,8.571,18.571
0.663,4.519,16.000,0.000
0.302,3.657,16.000,0.000
0.551,4.540,16.000,0.000
1.987,1.581,8.571,18.571
-0.218,4.600,8.571,18.571
0.099,4.383,8.571,18.571
1.745,1.526,8.571,18.571
0.567,2.820,16.000,0.000
0.851,3.270,16.000,0.000
2.205,2.100,8.571,18.571
1.298,3.458,16.000,0.000
1.419,2.265,16.000,0.000
1.020,2.030,16.000,0.000
1.201,3.133,16.000,0.000
1.453,2.246,8.571,18.571
1.944,2.059,8.571,18.571
1.756,2.632,8.571,18.571
0.669,3.672,16.000,0.000
-0.132,3.555,8.571,18.571
2.056,2.291,8.571,18.571
0.432,2.945,16.000,0.000
1.656,2.607,8.571,18.571
0.054,3.047,8.571,18.571
0.685,2.922,16.000,0.000
0.359,4.466,16.000,0.000
1.704,4.002,8.571,18.571
0.095,4.226,8.571,18.571
0.187,4.320,8.571,18.571
0.832,3.254,16.000,0.000
1.569,3.725,8.571,18.571
-0.200,4.086,8.571,18.571
3.432,1.728,8.571,18.571
1.193,2.576,16.000,0.000
0.815,3.641,16.000,0.000
-0.142,3.371,8.571,18.571
0.977,2.298,16.000,0.000
1.906,3.857,8.571,18.571
1.771,3.637,16.000,0.000
1.834,2.559,8.571,18.571
0.957,2.738,16.000,0.000
2.503,0.630,8.571,18.571
-1.580,5.398,0.000,25.000
0.909,3.255,16.000,0.000
1.177,3.127,16.000,0.000
1.474,2.047,8.571,18.571
0.158,3.286,8.571,18.571
1.340,2.231,16.000,0.000
2.618,0.780,8.571,18.571
1.202,2.716,16.000,0.000
1.695,1.872,8.571,18.571
0.774,2.621,16.000,0.000
2.526,2.120,8.571,18.571
0.444,3.437,16.000,0.000
1.996,2.239,8.571,18.571
-0.819,5.127,0.000,25.000
2.039,1.484,8.571,18.571
0.391,4.146,16.000,0.000
-0.098,3.392,8.571,18.571
0.147,3.704,8.571,18.571
-0.178,4.269,8.571,18.571
1.281,3.144,16.000,0.000
2.065,2.115,8.571,18.571
1.095,1.487,16.000,0.000
-0.289,4.728,8.571,18.571
1.853,3.085,8.571,18.571
1.999,1.351,8.571,18.571
-0.366,3.679,8.571,18.571
0.546,4.542,16.000,0.000
1.353,3.113,16.000,0.000
-1.268,5.953,0.000,25.000
1.592,1.751,8.571,18.571
-0.573,4.971,8.571,18.571
0.679,2.668,16.000,0.000
1.057,4.596,16.000,0.000
1.125,3.225,16.000,0.000
1.441,1.259,16.000,0.000
1.172,2.313,16.000,0.000
1.569,3.355,8.571,18.571
2.000,2.146,8.571,18.571
1.529,3.172,8.571,18.571
0.221,3.839,16.000,0.000
2.120,2.514,8.571,18.571
-0.507,4.325,8.571,18.571
0.661,3.325,16.000,0.000
1.594,3.615,8.571,18.571
3.305,2.749,8.571,18.571
0.266,3.532,16.000,0.000
1.447,2.194,8.571,18.571
1.588,2.108,8.571,18.571
0.687,3.396,16.000,0.000
-0.416,3.303,8.571,18.571
2.253,2.130,8.571,18.571
2.133,1.958,8.571,18.571
0.809,2.848,16.000,0.000
0.219,2.161,16.000,0.000
1.993,3.076,8.571,18.571
1.077,2.661,16.000,0.000
-0.526,3.171,8.571,18.571
0.938,3.521,16.000,0.000
2.749,2.632,8.571,18.571
0.571,3.405,16.000,0.000
1.641,2.482,8.571,18.571
0.583,2.425,16.000,0.000
1.473,2.106,8.571,18.571
2.876,1.638,8.571,18.571
1.334,2.463,16.000,0.000
-0.526,5.077,8.571,18.571
2.447,2.118,8.571,18.571
0.108,5.048,8.571,18.571
0.523,1.882,16.000,0.000
1.893,3.297,8.571,18.571
-0.927,4.496,0.000,25.000
2.444,3.055,8.571,18.571
3.008,1.610,8.571,18.571
-0.570,4.107,8.571,18.571
0.722,2.717,16.000,0.000
1.019,4.016,16.000,0.000
1.281,2.978,16.000,0.000
1.062,1.868,16.000,0.000
1.929,3.054,8.571,18.571
0.615,3.500,16.000,0.000
0.447,3.348,16.000,0.000
1.268,2.840,16.000,0.000
1.081,3.083,16.000,0.000
-0.133,5.279,8.571,18.571
0.609,3.629,16.000,0.000
1.686,3.508,8.571,18.571
2.702,1.789,8.571,18.571
2.982,0.949,8.571,18.571
0.439,2.350,16.000,0.000
0.501,2.745,16.000,0.000
0.335,3.201,16.000,0.000
-0.777,3.934,0.000,25.000
1.969,2.021,8.571,18.571
1.945,2.740,8.571,18.571
-0.296,3.203,8.571,18.571
-0.134,3.858,8.571,18.571
2.524,3.045,8.571,18.571
