z,u,x1,x2
-0.415,0.412,8.571,18.571
-0.189,1.331,8.571,18.571
0.810,1.780,16.000,0.000
-1.530,-0.143,0.000,25.000
-1.072,-0.843,0.000,25.000
-0.373,0.156,8.571,18.571
0.669,0.555,16.000,0.000
-1.827,-0.081,0.000,25.000
-0.700,0.785,8.571,18.571
-1.223,-0.795,0.000,25.000
-0.905,0.122,8.571,18.571
-1.736,-0.667,0.000,25.000
0.074,2.232,8.571,18.571
-1.055,-0.683,0.000,25.000
0.734,1.183,16.000,0.000
-0.453,0.118,8.571,18.571
-0.227,0.129,8.571,18.571
-1.195,-0.858,0.000,25.000
-1.726,-0.297,0.000,25.000
0.576,1.277,16.000,0.000
-1.913,-0.813,0.000,25.000
-2.165,-0.479,0.000,25.000
0.207,0.931,8.571,18.571
-1.185,-0.364,0.000,25.000
-1.776,0.149,0.000,25.000
-0.873,0.262,8.571,18.571
-0.221,-0.526,8.571,18.571
-0.127,0.732,8.571,18.571
-0.802,0.694,8.571,18.571
-1.791,-1.238,0.000,25.000
-1.831,-1.171,0.000,25.000
-1.146,-0.405,0.000,25.000
0.542,1.039,16.000,0.000
0.327,1.831,8.571,18.571
-2.562,-0.995,0.000,25.000
-0.917,0.521,8.571,18.571
0.536,2.183,16.000,0.000
-2.965,-1.545,0.000,25.000
-0.779,0.748,8.571,18.571
-0.722,-0.382,8.571,18.571
0.365,1.217,8.571,18.571
-0.204,-0.836,8.571,18.571
-3.619,-2.901,0.000,25.000
-2.237,-1.221,0.000,25.000
-2.903,-0.501,0.000,25.000
-0.371,0.411,8.571,18.571
-1.872,-0.254,0.000,25.000
-1.152,-0.257,0.000,25.000
0.302,1.357,8.571,18.571
-0.023,0.978,8.571,18.571
-2.271,-1.028,0.000,25.000
-0.840,-0.821,8.571,18.571
-1.285,-0.624,0.000,25.000
0.428,2.265,8.571,18.571
-0.770,0.255,8.571,18.571
-1.846,-0.050,0.000,25.000
-0.745,1.177,8.571,18.571
-0.703,-0.212,8.571,18.571
-0.902,-0.305,8.571,18.571
-1.378,0.574,0.000,25.000
0.773,1.815,16.000,0.000
-0.884,-0.084,8.571,18.571
-0.773,0.657,8.571,18.571
0.490,-0.340,8.571,18.571
0.530,1.334,16.000,0.000
-2.034,-0.684,0.000,25.000
0.873,2.223,16.000,0.000
-0.935,-0.269,0.000,25.000
-0.701,0.669,8.571,18.571
-0.957,-0.596,0.000,25.000
-0.002,1.068,8.571,18.571
-3.089,-1.425,0.000,25.000
-1.226,-0.901,0.000,25.000
-0.436,0.982,8.571,18.571
-1.503,-1.015,0.000,25.000
-0.575,-0.106,8.571,18.571
-0.768,0.868,8.571,18.571
-0.437,-0.025,8.571,18.571
0.455,1.362,8.571,18.571
-1.163,0.751,0.000,25.000
0.112,0.506,8.571,18.571
-1.663,-0.526,0.000,25.000
-1.045,0.057,0.000,25.000
-0.586,0.462,8.571,18.571
-1.369,-1.079,0.000,25.000
-2.180,-0.504,0.000,25.000
-1.423,1.409,0.000,25.000
-2.251,-2.329,0.000,25.000
-2.205,-0.730,0.000,25.000
-0.136,1.190,8.571,18.571
-0.837,0.730,8.571,18.571
0.234,0.608,8.571,18.571
-2.803,-1.779,0.000,25.000
-2.049,-0.424,0.000,25.000
-0.743,-0.007,8.571,18.571
-2.051,0.081,0.000,25.000
-1.286,-0.015,0.000,25.000
-0.937,0.283,0.000,25.000
-0.645,0.589,8.571,18.571
-2.397,-0.485,0.000,25.000
-2.046,-0.751,0.000,25.000
-2.864,-1.899,0.000,25.000
-0.263,-0.415,8.571,18.571
-1.531,-0.100,0.000,25.000
-2.037,-1.102,0.000,25.000
-3.496,-1.931,0.000,25.000
-0.126,1.129,8.571,18.571
-1.421,0.430,0.000,25.000
-0.792,-0.314,8.571,18.571
-1.141,-0.478,0.000,25.000
0.918,1.389,16.000,0.000
-0.981,-0.321,0.000,25.000
-1.828,-1.660,0.000,25.000
0.043,0.414,8.571,18.571
-1.601,0.276,0.000,25.000
-0.961,-0.083,0.000,25.000
-2.926,-0.459,0.000,25.000
-0.768,-0.990,8.571,18.571
0.016,1.363,8.571,18.571
-0.687,-1.034,8.571,18.571
-1.697,-0.289,0.000,25.000
2.872,2.398,8.571,18.571
1.055,3.382,16.000,0.000
2.164,3.165,8.571,18.571
-1.096,5.253,0.000,25.000
-0.838,3.989,8.571,18.571
0.575,2.716,16.000,0.000
0.790,2.518,16.000,0.000
1.514,3.015,8.571,18.571
2.011,1.035,8.571,18.571
1.601,2.892,8.571,18.571
-0.775,4.496,8.571,18.571
0.864,2.790,16.000,0.000
1.604,2.517,8.571,18.571
1.734,2.888,8.571,18.571
1.418,3.064,8.571,18.571
0.288,4.298,8.571,18.571
1.852,2.503,8.571,18.571
0.266,3.591,8.571,18.571
-0.437,4.331,8.571,18.571
1.234,2.295,8.571,18.571
1.013,3.559,16.000,0.000
1.584,3.232,8.571,18.571
-1.117,4.497,0.000,25.000
0.907,4.202,16.000,0.000
1.023,2.029,16.000,0.000
0.604,3.726,16.000,0.000
1.815,2.609,8.571,18.571
0.607,3.277,16.000,0.000
0.339,3.455,8.571,18.571
-0.502,2.569,8.571,18.571
1.435,2.622,8.571,18.571
1.952,1.859,8.571,18.571
1.575,2.463,8.571,18.571
1.689,1.296,8.571,18.571
1.642,1.578,8.571,18.571
2.018,1.918,8.571,18.571
-0.393,5.057,8.571,18.571
2.970,2.006,8.571,18.571
0.343,3.568,8.571,18.571
2.652,2.598,8.571,18.571
1.766,1.976,8.571,18.571
-0.425,4.672,8.571,18.571
0.329,3.672,8.571,18.571
1.191,2.909,8.571,18.571
-0.221,4.253,8.571,18.571
-0.109,3.119,8.571,18.571
0.652,3.632,16.000,0.000
1.342,3.593,8.571,18.571
0.016,4.810,8.571,18.571
0.939,3.255,16.000,0.000
1.139,3.596,16.000,0.000
1.287,1.467,8.571,18.571
-0.633,3.473,8.571,18.571
3.474,1.680,8.571,18.571
0.899,1.789,16.000,0.000
-0.034,3.988,8.571,18.571
1.223,2.624,8.571,18.571
1.164,3.109,8.571,18.571
1.599,2.563,8.571,18.571
0.073,2.062,8.571,18.571
1.946,1.260,8.571,18.571
1.373,2.950,8.571,18.571
-1.162,4.207,0.000,25.000
0.956,3.446,16.000,0.000
-0.010,3.845,8.571,18.571
0.800,3.387,16.000,0.000
0.636,3.800,16.000,0.000
3.621,0.161,8.571,18.571
0.116,2.611,8.571,18.571
-0.493,4.182,8.571,18.571
-0.452,3.605,8.571,18.571
1.131,2.910,16.000,0.000
1.168,2.198,8.571,18.571
0.683,3.513,16.000,0.000
1.710,3.099,8.571,18.571
0.428,3.285,8.571,18.571
2.748,2.019,8.571,18.571
0.588,2.714,16.000,0.000
3.196,2.048,8.571,18.571
0.518,2.849,16.000,0.000
0.507,2.022,8.571,18.571
0.172,3.972,8.571,18.571
-0.440,3.089,8.571,18.571
0.550,3.157,16.000,0.000
0.536,3.532,16.000,0.000
0.973,2.362,16.000,0.000
0.939,2.004,16.000,0.000
1.910,3.603,8.571,18.571
0.570,4.172,16.000,0.000
0.943,3.559,16.000,0.000
0.647,2.563,16.000,0.000
2.236,2.607,8.571,18.571
1.540,2.421,8.571,18.571
0.082,3.601,8.571,18.571
0.171,3.017,8.571,18.571
1.100,2.469,16.000,0.000
0.623,3.802,16.000,0.000
0.512,3.445,16.000,0.000
0.294,3.205,8.571,18.571
1.659,2.878,8.571,18.571
0.782,2.562,16.000,0.000
1.549,3.541,8.571,18.571
1.241,2.771,8.571,18.571
0.737,4.139,16.000,0.000
0.499,3.217,8.571,18.571
-0.043,3.545,8.571,18.571
-1.235,4.623,0.000,25.000
-0.083,3.404,8.571,18.571
-1.137,3.276,0.000,25.000
0.978,1.616,16.000,0.000
2.228,2.142,8.571,18.571
-0.941,4.320,0.000,25.000
1.682,3.188,8.571,18.571
1.301,2.814,8.571,18.571
3.078,1.348,8.571,18.571
2.033,1.823,8.571,18.571
0.569,2.493,16.000,0.000
0.250,4.048,8.571,18.571
0.963,3.314,16.000,0.000
1.212,1.432,8.571,18.571
-0.051,4.560,8.571,18.571
-0.953,4.825,0.000,25.000
1.585,2.054,8.571,18.571
1.483,2.434,8.571,18.571
1.654,1.214,8.571,18.571
1.305,3.004,8.571,18.571
1.678,3.160,8.571,18.571
0.762,2.883,16.000,0.000
0.912,3.302,16.000,0.000
-1.047,3.988,0.000,25.000
-0.378,3.102,8.571,18.571
2.407,0.339,8.571,18.571
0.797,3.654,16.000,0.000
-0.719,3.256,8.571,18.571
1.428,1.732,8.571,18.571
1.628,1.779,8.571,18.571
2.049,2.466,8.571,18.571
1.134,2.608,16.000,0.000
1.550,2.804,8.571,18.571
0.895,3.849,16.000,0.000
1.037,3.658,16.000,0.000
-0.652,4.722,8.571,18.571
1.328,1.470,8.571,18.571
1.962,2.079,8.571,18.571
-0.821,4.468,8.571,18.571
-0.692,4.757,8.571,18.571
1.689,1.669,8.571,18.571
1.346,2.676,8.571,18.571
1.343,2.666,8.571,18.571
-0.037,4.881,8.571,18.571
0.347,2.072,8.571,18.571
0.849,3.342,16.000,0.000
0.100,3.899,8.571,18.571
2.170,1.768,8.571,18.571
0.252,2.755,8.571,18.571
1.096,2.035,16.000,0.000
-1.077,4.268,0.000,25.000
1.636,2.526,8.571,18.571
1.473,2.594,8.571,18.571
1.291,2.835,8.571,18.571
0.385,3.876,8.571,18.571
0.258,3.714,8.571,18.571
0.764,2.800,16.000,0.000
1.244,2.237,8.571,18.571
0.897,3.835,16.000,0.000
0.723,3.845,16.000,0.000
0.717,2.885,16.000,0.000
-0.080,4.222,8.571,18.571
2.852,1.004,8.571,18.571
1.372,2.528,8.571,18.571
2.709,1.597,8.571,18.571
1.915,3.033,8.571,18.571
3.163,1.743,8.571,18.571
1.524,2.834,8.571,18.571
1.958,2.347,8.571,18.571
2.413,1.965,8.571,18.571
1.161,1.624,8.571,18.571
0.926,3.506,16.000,0.000
1.493,3.059,8.571,18.571
-0.086,4.900,8.571,18.571
1.189,1.186,8.571,18.571
1.115,1.945,16.000,0.000
-0.259,3.894,8.571,18.571
2.415,2.410,8.571,18.571
0.544,3.104,16.000,0.000
-0.678,5.006,8.571,18.571
1.707,1.130,8.571,18.571
2.187,2.643,8.571,18.571
-0.546,4.502,8.571,18.571
1.796,2.751,8.571,18.571
-0.915,3.613,8.571,18.571
1.598,2.905,8.571,18.571
-0.025,3.699,8.571,18.571
1.217,3.897,8.571,18.571
3.448,1.056,8.571,18.571
-0.663,4.156,8.571,18.571
1.243,1.905,8.571,18.571
1.286,3.195,8.571,18.571
2.092,2.398,8.571,18.571
0.165,4.799,8.571,18.571
-0.721,5.077,8.571,18.571
1.261,3.607,8.571,18.571
1.606,1.562,8.571,18.571
1.063,2.025,16.000,0.000
0.354,3.781,8.571,18.571
0.707,1.747,16.000,0.000
2.516,2.618,8.571,18.571
-0.127,5.495,8.571,18.571
0.294,2.778,8.571,18.571
1.919,2.667,8.571,18.571
-0.837,5.454,8.571,18.571
1.057,3.053,16.000,0.000
1.586,1.314,8.571,18.571
1.575,2.323,8.571,18.571
2.629,2.698,8.571,18.571
1.685,2.156,8.571,18.571
1.350,1.755,8.571,18.571
2.366,2.906,8.571,18.571
0.466,3.533,8.571,18.571
1.694,3.253,8.571,18.571
0.634,3.143,16.000,0.000
0.227,3.026,8.571,18.571
1.902,3.136,8.571,18.571
-1.200,4.388,0.000,25.000
1.254,2.900,8.571,18.571
1.529,3.261,8.571,18.571
2.143,2.132,8.571,18.571
0.909,4.490,16.000,0.000
2.144,1.763,8.571,18.571
0.640,3.203,16.000,0.000
1.355,1.560,8.571,18.571
0.368,4.079,8.571,18.571
-0.488,3.788,8.571,18.571
2.178,3.170,8.571,18.571
0.463,4.146,8.571,18.571
-0.329,2.827,8.571,18.571
-0.726,3.401,8.571,18.571
1.745,2.503,8.571,18.571
0.655,3.004,16.000,0.000
0.981,2.938,16.000,0.000
0.681,3.690,16.000,0.000
1.026,3.334,16.000,0.000
0.866,3.369,16.000,0.000
0.526,3.363,16.000,0.000
1.509,3.283,8.571,18.571
1.144,1.985,16.000,0.000
0.671,3.713,16.000,0.000
0.018,4.046,8.571,18.571
0.696,3.109,16.000,0.000
2.274,1.576,8.571,18.571
