z,u,x1,x2
-1.547,-0.652,0.000,25.000
-0.966,-0.094,0.000,25.000
-0.897,0.290,0.000,25.000
-0.312,-0.631,8.571,18.571
-1.388,-1.514,0.000,25.000
-0.377,0.569,8.571,18.571
-0.053,0.876,8.571,18.571
-2.237,-0.537,0.000,25.000
0.419,1.530,16.000,0.000
-0.847,-1.117,0.000,25.000
-0.761,0.360,0.000,25.000
-0.292,0.755,8.571,18.571
-1.377,-0.066,0.000,25.000
-0.215,-0.113,8.571,18.571
-1.230,-0.399,0.000,25.000
-1.132,0.704,0.000,25.000
-0.774,0.891,0.000,25.000
-0.540,0.492,8.571,18.571
0.236,1.622,8.571,18.571
-0.710,-0.688,0.000,25.000
-0.184,0.380,8.571,18.571
-0.286,0.903,8.571,18.571
-0.286,0.874,8.571,18.571
-1.858,-0.054,0.000,25.000
-0.701,0.630,0.000,25.000
-2.114,-1.558,0.000,25.000
-1.519,-0.623,0.000,25.000
-0.763,0.102,0.000,25.000
-0.448,0.985,8.571,18.571
-1.384,0.435,0.000,25.000
0.278,1.548,16.000,0.000
-0.038,1.259,8.571,18.571
-1.874,-1.405,0.000,25.000
-1.142,-1.036,0.000,25.000
0.355,1.218,16.000,0.000
-0.197,1.384,8.571,18.571
-0.639,0.127,8.571,18.571
-0.940,0.777,0.000,25.000
-1.111,-0.241,0.000,25.000
-2.879,-0.887,0.000,25.000
-0.203,0.260,8.571,18.571
1.523,1.182,16.000,0.000
-1.580,0.315,0.000,25.000
-2.556,-0.587,0.000,25.000
-0.633,-0.165,8.571,18.571
-0.990,-0.056,0.000,25.000
-2.736,-1.973,0.000,25.000
-1.446,-0.310,0.000,25.000
-0.996,-0.315,0.000,25.000
-1.351,0.343,0.000,25.000
-0.533,0.480,8.571,18.571
-1.234,-0.268,0.000,25.000
0.501,0.769,16.000,0.000
-1.044,-0.855,0.000,25.000
-0.935,-1.355,0.000,25.000
-0.575,0.187,8.571,18.571
-1.925,-0.906,0.000,25.000
0.228,1.041,16.000,0.000
-4.536,-4.437,0.000,25.000
-2.015,-0.820,0.000,25.000
-0.681,-0.087,0.000,25.000
-0.566,-0.233,8.571,18.571
0.289,1.029,16.000,0.000
-0.932,-0.277,0.000,25.000
-0.937,0.252,0.000,25.000
-0.990,0.446,0.000,25.000
-2.953,-0.989,0.000,25.000
-0.639,0.625,8.571,18.571
-3.184,-2.165,0.000,25.000
-0.708,0.119,0.000,25.000
-0.785,0.231,0.000,25.000
-1.810,-0.954,0.000,25.000
-0.592,0.259,8.571,18.571
-2.057,-1.347,0.000,25.000
-1.961,-0.451,0.000,25.000
-0.777,0.061,0.000,25.000
-0.102,1.508,8.571,18.571
-2.277,-0.912,0.000,25.000
-2.619,0.138,0.000,25.000
-1.813,-0.020,0.000,25.000
-1.779,-1.136,0.000,25.000
-0.854,-0.049,0.000,25.000
-0.367,-0.294,8.571,18.571
-0.727,0.472,0.000,25.000
-2.814,-1.910,0.000,25.000
-1.279,-0.782,0.000,25.000
-0.786,0.226,0.000,25.000
-1.491,-1.402,0.000,25.000
-1.900,-0.842,0.000,25.000
0.332,0.987,16.000,0.000
0.296,1.016,16.000,0.000
-1.714,-0.231,0.000,25.000
0.149,0.040,8.571,18.571
-0.162,0.938,8.571,18.571
-0.424,0.861,8.571,18.571
-1.217,1.019,0.000,25.000
-1.827,-1.258,0.000,25.000
-0.805,0.368,0.000,25.000
-1.700,-1.920,0.000,25.000
-0.297,0.036,8.571,18.571
-1.183,0.065,0.000,25.000
-2.359,-2.430,0.000,25.000
-2.182,-1.508,0.000,25.000
1.438,2.613,16.000,0.000
-0.493,-0.233,8.571,18.571
-0.188,0.489,8.571,18.571
-1.105,-0.697,0.000,25.000
-0.681,1.112,0.000,25.000
0.593,0.958,16.000,0.000
0.041,1.572,8.571,18.571
-0.389,1.603,8.571,18.571
-0.165,0.338,8.571,18.571
-1.879,0.455,0.000,25.000
0.145,0.207,8.571,18.571
-1.392,0.034,0.000,25.000
-0.167,2.347,8.571,18.571
-1.187,0.410,0.000,25.000
-1.437,-0.298,0.000,25.000
-1.122,0.858,0.000,25.000
-2.056,-1.435,0.000,25.000
-3.949,-2.333,0.000,25.000
-1.195,-0.384,0.000,25.000
-1.188,-0.067,0.000,25.000
-1.682,-0.821,0.000,25.000
-1.782,-0.842,0.000,25.000
-1.151,-0.687,0.000,25.000
-0.804,-0.410,0.000,25.000
-0.789,0.482,0.000,25.000
-1.489,0.087,0.000,25.000
-0.319,0.382,8.571,18.571
-1.401,-0.969,0.000,25.000
-2.312,-1.410,0.000,25.000
-0.671,-0.109,8.571,18.571
-2.853,-2.139,0.000,25.000
-0.551,0.713,8.571,18.571
-2.343,-0.844,0.000,25.000
-2.000,-0.962,0.000,25.000
-2.838,-1.647,0.000,25.000
-0.680,0.775,0.000,25.000
-1.274,0.327,0.000,25.000
-1.673,0.407,0.000,25.000
-2.666,-0.442,0.000,25.000
-1.803,-0.591,0.000,25.000
0.160,1.829,8.571,18.571
-1.959,-1.686,0.000,25.000
1.257,1.424,16.000,0.000
-0.568,-0.536,8.571,18.571
0.928,1.343,16.000,0.000
0.046,-0.433,8.571,18.571
-0.585,-0.327,8.571,18.571
1.379,2.240,16.000,0.000
-0.068,0.487,8.571,18.571
-1.479,0.221,0.000,25.000
-1.113,0.200,0.000,25.000
-1.938,0.163,0.000,25.000
0.843,2.816,16.000,0.000
1.733,2.550,8.571,18.571
2.481,1.362,8.571,18.571
0.041,4.571,8.571,18.571
0.903,3.503,16.000,0.000
0.759,3.405,16.000,0.000
0.874,2.986,16.000,0.000
2.800,0.322,8.571,18.571
-0.123,4.795,8.571,18.571
1.052,1.291,16.000,0.000
-2.071,4.317,0.000,25.000
1.077,3.315,16.000,0.000
0.348,4.087,16.000,0.000
0.329,3.717,16.000,0.000
0.728,3.129,16.000,0.000
2.559,2.033,8.571,18.571
0.491,2.794,16.000,0.000
-0.344,4.332,8.571,18.571
2.792,1.057,8.571,18.571
0.891,3.090,16.000,0.000
1.138,2.983,16.000,0.000
1.162,2.649,16.000,0.000
1.594,3.064,8.571,18.571
2.293,1.601,8.571,18.571
1.014,3.623,16.000,0.000
0.790,3.788,16.000,0.000
0.828,2.334,16.000,0.000
1.096,2.014,16.000,0.000
1.422,2.283,16.000,0.000
1.095,3.480,16.000,0.000
1.774,2.706,8.571,18.571
0.248,3.290,16.000,0.000
3.056,1.634,8.571,18.571
0.516,1.204,16.000,0.000
1.760,1.840,8.571,18.571
-0.393,3.047,8.571,18.571
-0.349,3.052,8.571,18.571
-0.266,5.337,8.571,18.571
3.488,2.496,8.571,18.571
-0.054,3.150,8.571,18.571
2.191,2.210,8.571,18.571
1.401,3.025,16.000,0.000
2.342,1.334,8.571,18.571
1.163,4.011,16.000,0.000
1.769,2.470,8.571,18.571
2.176,3.127,8.571,18.571
0.681,4.758,16.000,0.000
0.242,3.982,16.000,0.000
2.732,1.137,8.571,18.571
2.583,2.733,8.571,18.571
2.118,2.406,8.571,18.571
1.403,3.061,16.000,0.000
1.818,1.156,8.571,18.571
0.254,3.852,16.000,0.000
0.973,2.339,16.000,0.000
-0.168,3.544,8.571,18.571
1.476,3.122,16.000,0.000
1.588,2.401,16.000,0.000
0.561,2.690,16.000,0.000
2.286,1.419,8.571,18.571
0.505,3.156,16.000,0.000
0.731,3.672,16.000,0.000
1.060,2.567,16.000,0.000
0.097,3.418,8.571,18.571
0.685,3.758,16.000,0.000
2.416,1.812,8.571,18.571
0.029,2.852,8.571,18.571
1.224,3.289,16.000,0.000
0.013,3.988,8.571,18.571
1.144,2.235,16.000,0.000
0.929,1.922,16.000,0.000
1.342,2.347,16.000,0.000
0.985,3.135,16.000,0.000
-0.865,4.292,0.000,25.000
1.550,2.435,16.000,0.000
2.577,1.470,8.571,18.571
0.447,3.042,16.000,0.000
1.531,1.338,16.000,0.000
-0.676,4.363,8.571,18.571
1.520,2.920,16.000,0.000
3.519,0.359,8.571,18.571
0.952,3.118,16.000,0.000
2.245,1.611,8.571,18.571
0.439,3.972,16.000,0.000
0.164,3.346,8.571,18.571
-0.149,4.456,8.571,18.571
2.477,2.035,8.571,18.571
1.204,4.073,16.000,0.000
1.978,2.877,8.571,18.571
2.737,1.227,8.571,18.571
2.881,2.488,8.571,18.571
3.724,1.003,8.571,18.571
0.736,3.401,16.000,0.000
1.186,0.986,16.000,0.000
0.692,3.578,16.000,0.000
-0.262,3.250,8.571,18.571
-0.462,4.212,8.571,18.571
0.333,3.155,16.000,0.000
0.749,3.465,16.000,0.000
0.373,3.385,16.000,0.000
2.611,1.671,8.571,18.571
0.957,4.054,16.000,0.000
1.530,3.723,16.000,0.000
2.131,2.795,8.571,18.571
1.284,3.272,16.000,0.000
2.471,2.642,8.571,18.571
1.769,3.048,8.571,18.571
0.375,3.049,16.000,0.000
-0.799,3.957,0.000,25.000
0.565,3.760,16.000,0.000
0.898,2.459,16.000,0.000
-0.701,4.331,0.000,25.000
1.902,2.578,8.571,18.571
0.470,3.973,16.000,0.000
0.026,4.723,8.571,18.571
2.009,2.549,8.571,18.571
-0.047,3.025,8.571,18.571
1.499,3.213,16.000,0.000
0.492,3.282,16.000,0.000
0.109,3.848,8.571,18.571
2.415,2.299,8.571,18.571
0.306,2.460,16.000,0.000
-0.755,3.767,0.000,25.000
2.344,2.420,8.571,18.571
1.847,3.464,8.571,18.571
-0.924,5.153,0.000,25.000
0.158,3.555,8.571,18.571
2.828,2.348,8.571,18.571
2.862,3.250,8.571,18.571
0.688,3.473,16.000,0.000
1.366,2.061,16.000,0.000
-0.034,2.311,8.571,18.571
-0.670,3.404,8.571,18.571
1.590,2.364,16.000,0.000
2.743,1.199,8.571,18.571
2.034,2.152,8.571,18.571
-0.022,3.400,8.571,18.571
1.200,3.603,16.000,0.000
0.090,4.402,8.571,18.571
-1.223,5.504,0.000,25.000
2.355,3.150,8.571,18.571
-0.421,3.984,8.571,18.571
-0.630,3.781,8.571,18.571
0.574,2.634,16.000,0.000
1.428,3.331,16.000,0.000
-0.301,4.717,8.571,18.571
1.751,2.294,8.571,18.571
2.034,3.079,8.571,18.571
-0.344,2.854,8.571,18.571
-0.298,3.373,8.571,18.571
-0.460,4.254,8.571,18.571
1.952,1.129,8.571,18.571
-0.495,2.428,8.571,18.571
1.346,2.166,16.000,0.000
2.053,0.303,8.571,18.571
2.199,2.175,8.571,18.571
1.274,3.146,16.000,0.000
0.896,3.238,16.000,0.000
1.097,2.840,16.000,0.000
1.393,2.770,16.000,0.000
0.231,2.315,16.000,0.000
1.367,3.311,16.000,0.000
1.914,2.665,8.571,18.571
3.284,1.447,8.571,18.571
0.690,2.977,16.000,0.000
1.348,3.698,16.000,0.000
0.962,3.186,16.000,0.000
0.265,5.236,16.000,0.000
1.510,3.526,16.000,0.000
1.806,2.976,8.571,18.571
0.125,4.045,8.571,18.571
0.869,3.440,16.000,0.000
1.281,2.052,16.000,0.000
1.561,2.038,16.000,0.000
0.473,2.841,16.000,0.000
1.259,1.797,16.000,0.000
2.448,2.257,8.571,18.571
0.789,2.918,16.000,0.000
1.788,2.764,8.571,18.571
2.349,1.594,8.571,18.571
1.919,2.773,8.571,18.571
2.422,1.903,8.571,18.571
3.449,1.514,8.571,18.571
1.159,3.311,16.000,0.000
3.157,0.383,8.571,18.571
-0.983,2.586,0.000,25.000
1.088,2.099,16.000,0.000
0.154,4.069,8.571,18.571
-1.531,5.277,0.000,25.000
1.036,3.093,16.000,0.000
-0.290,3.434,8.571,18.571
1.940,2.355,8.571,18.571
3.478,2.299,8.571,18.571
0.851,3.993,16.000,0.000
1.048,3.500,16.000,0.000
0.312,2.862,16.000,0.000
1.273,3.024,16.000,0.000
2.155,2.034,8.571,18.571
0.237,3.595,8.571,18.571
-0.646,3.590,8.571,18.571
1.459,2.839,16.000,0.000
0.610,2.308,16.000,0.000
1.452,1.878,16.000,0.000
-1.184,4.643,0.000,25.000
1.287,2.861,16.000,0.000
0.827,1.610,16.000,0.000
1.385,3.263,16.000,0.000
0.852,2.346,16.000,0.000
0.027,3.684,8.571,18.571
2.925,1.725,8.571,18.571
0.002,3.014,8.571,18.571
-0.103,3.023,8.571,18.571
2.719,2.166,8.571,18.571
2.661,1.792,8.571,18.571
1.994,3.471,8.571,18.571
0.897,3.149,16.000,0.000
3.090,1.534,8.571,18.571
0.601,2.701,16.000,0.000
1.479,2.106,16.000,0.000
1.979,2.751,8.571,18.571
1.644,2.872,8.571,18.571
2.787,2.028,8.571,18.571
2.820,2.226,8.571,18.571
0.616,3.712,16.000,0.000
-0.209,5.106,8.571,18.571
1.534,1.532,16.000,0.000
2.104,2.102,8.571,18.571
1.598,2.745,8.571,18.571
1.717,2.682,8.571,18.571
-0.638,3.106,8.571,18.571
1.662,2.413,8.571,18.571
1.242,3.107,16.000,0.000
1.680,2.658,8.571,18.571
2.573,2.026,8.571,18.571
0.693,3.576,16.000,0.000
1.724,2.230,8.571,18.571
1.333,4.049,16.000,0.000
2.028,1.683,8.571,18.571
1.051,1.971,16.000,0.000
-0.323,4.145,8.571,18.571
0.954,1.677,16.000,0.000
1.350,3.061,16.000,0.000
2.213,2.616,8.571,18.571
1.796,2.154,8.571,18.571
0.162,5.054,8.571,18.571
-0.359,3.498,8.571,18.571
0.532,2.673,16.000,0.000
2.440,3.372,8.571,18.571
0.216,4.136,16.000,0.000
1.813,2.698,8.571,18.571
